event_ID	gene_id	gene_name	chr	start_gene	end_gene	gene_dge_status	strand_gene	start_prom	end_prom	start_enh	end_enh	detected_prom_enh_loop
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	26864994	26865495	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	26867701	26868202	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	26872938	26873439	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	26992322	26992823	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	26994087	26994588	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	27001002	27001970	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	27003887	27004388	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	27005836	27006337	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	27006551	27007052	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	27009914	27010415	True
PCa58215_0	ENSG00000109689.16	STIM2	chr4	26857601	27025381	none	+	26856101	26858101	27011775	27012276	True
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26015535	26016036	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26020538	26021039	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26021688	26022189	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26022752	26023253	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26028816	26029317	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26032421	26032922	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26048083	26048584	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26049120	26049621	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26082092	26082593	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26083290	26083791	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26320555	26321056	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26331227	26331728	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26412818	26413319	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26420768	26421269	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26450368	26450869	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26452463	26452964	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26459000	26459501	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26853486	26853987	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26857815	26858316	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26864994	26865495	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26867701	26868202	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26872938	26873439	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26992322	26992823	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	26994087	26994588	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	27001002	27001970	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	27003887	27004388	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	27005836	27006337	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	27006551	27007052	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	27009914	27010415	False
PCa58215_0	ENSG00000168214.20	RBPJ	chr4	26163455	26435131	none	+	26161955	26163955	27011775	27012276	False
PCa58215_0	ENSG00000169855.20	ROBO1	chr3	78597239	79767998	none	-	79767498	79769498	80695677	80696178	False
PCa58215_0	ENSG00000185008.17	ROBO2	chr3	75906695	77649964	none	+	75905195	75907195	75434954	75435455	False
PCa58215_0	ENSG00000185008.17	ROBO2	chr3	75906695	77649964	none	+	75905195	75907195	75579895	75580396	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107127157	107127658	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107131910	107132411	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107319994	107320495	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107610627	107611128	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107685716	107686217	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107760468	107760969	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107764267	107764768	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107766097	107766598	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107773418	107773919	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	107903632	107904133	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108515276	108515777	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108561440	108561941	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108566191	108566692	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108567553	108568054	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108568328	108568829	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108571282	108571783	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108571836	108572337	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108583629	108584130	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108587897	108588398	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108588950	108589451	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108617039	108617540	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108618357	108618858	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108622161	108622662	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108629265	108629766	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108631957	108632458	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108633405	108633906	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108634182	108634683	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108638427	108638928	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108647805	108648306	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108650141	108650642	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108659728	108660229	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108664374	108664875	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108665379	108665880	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108666289	108666790	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108669969	108670470	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108800165	108800666	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108802260	108802761	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108804267	108804768	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108814427	108814928	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108816455	108816956	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108824097	108824598	False
PCa58215_1	ENSG00000075035.10	WSCD2	chr12	108129288	108250537	none	+	108127788	108129788	108950924	108951425	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108515276	108515777	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108561440	108561941	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108566191	108566692	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108567553	108568054	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108568328	108568829	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108571282	108571783	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108571836	108572337	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108583629	108584130	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108587897	108588398	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108588950	108589451	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108617039	108617540	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108618357	108618858	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108622161	108622662	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108629265	108629766	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108631957	108632458	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108633405	108633906	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108634182	108634683	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108638427	108638928	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108647805	108648306	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108650141	108650642	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108659728	108660229	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108664374	108664875	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108665379	108665880	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108666289	108666790	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108669969	108670470	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108800165	108800666	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108802260	108802761	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108804267	108804768	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108814427	108814928	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108816455	108816956	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108824097	108824598	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	108950924	108951425	False
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	109093045	109093546	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	109097466	109097967	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	109098166	109098667	True
PCa58215_1	ENSG00000075856.12	SART3	chr12	108522214	108561400	none	-	108560900	108562900	109116198	109116699	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108515276	108515777	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108561440	108561941	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108566191	108566692	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108567553	108568054	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108568328	108568829	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108571282	108571783	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108571836	108572337	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108583629	108584130	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108587897	108588398	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108588950	108589451	False
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108617039	108617540	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108618357	108618858	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108622161	108622662	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108629265	108629766	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108631957	108632458	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108633405	108633906	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108634182	108634683	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108638427	108638928	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108647805	108648306	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108650141	108650642	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108659728	108660229	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108664374	108664875	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108665379	108665880	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108666289	108666790	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108669969	108670470	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108800165	108800666	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108802260	108802761	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108804267	108804768	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108814427	108814928	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108816455	108816956	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108824097	108824598	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	108950924	108951425	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	109093045	109093546	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	109097466	109097967	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	109098166	109098667	True
PCa58215_1	ENSG00000110876.9	SELPLG	chr12	108622277	108633959	none	-	108633459	108635459	109116198	109116699	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108515276	108515777	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108561440	108561941	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108566191	108566692	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108567553	108568054	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108568328	108568829	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108571282	108571783	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108571836	108572337	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108583629	108584130	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108587897	108588398	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108588950	108589451	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108617039	108617540	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108618357	108618858	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108622161	108622662	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108629265	108629766	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108631957	108632458	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108633405	108633906	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108634182	108634683	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108638427	108638928	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108647805	108648306	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108650141	108650642	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108659728	108660229	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108664374	108664875	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108665379	108665880	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108666289	108666790	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108669969	108670470	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108800165	108800666	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108802260	108802761	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108804267	108804768	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108814427	108814928	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108816455	108816956	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108824097	108824598	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	108950924	108951425	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	109093045	109093546	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	109097466	109097967	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	109098166	109098667	False
PCa58215_1	ENSG00000110880.10	CORO1C	chr12	108645109	108731596	none	-	108731096	108733096	109116198	109116699	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108515276	108515777	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108561440	108561941	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108566191	108566692	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108567553	108568054	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108568328	108568829	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108571282	108571783	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108571836	108572337	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108583629	108584130	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108587897	108588398	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108588950	108589451	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108617039	108617540	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108618357	108618858	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108622161	108622662	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108629265	108629766	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108631957	108632458	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108633405	108633906	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108634182	108634683	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108638427	108638928	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108647805	108648306	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108650141	108650642	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108659728	108660229	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108664374	108664875	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108665379	108665880	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108666289	108666790	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108669969	108670470	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108800165	108800666	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108802260	108802761	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108804267	108804768	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108814427	108814928	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108816455	108816956	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108824097	108824598	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	108950924	108951425	False
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	109093045	109093546	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	109097466	109097967	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	109098166	109098667	True
PCa58215_1	ENSG00000136003.15	ISCU	chr12	108562582	108569384	none	+	108561082	108563082	109116198	109116699	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108515276	108515777	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108561440	108561941	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108566191	108566692	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108567553	108568054	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108568328	108568829	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108571282	108571783	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108571836	108572337	False
PCa58215_1	ENSG00000183160.9	TMEM119	chr12	108589851	108598320	none	-	108597820	108599820	108583629	108584130	False
