Gene	22Rv1	DU145	LNCaP	MDA PCa 2b	NCI-H660	PC3	VCaP
MBD3L2B	-0.159583558629	0.0601574573056	-0.264638890291	-0.128545432937	-0.140658020909	-0.104314045042	-0.064713956654
PGM5P4	0.103786687545	0.0803196815646	0.15342195961	0.0135257305702	0.0896553949575	0.0528788134826	0.113655305687
TXN	-0.710383656406	-0.180065803425	-0.276176476695	-0.238543374049	-0.0733598832086	-0.332943923053	-0.116520768654
TMEM242		-0.00825849107389	-0.412518343583	-0.12958863783		0.169023896449	
PRAMEF14		0.297218922109	0.118899570804	0.0155132953594		0.17136736831	
RGPD6&RGPD5	-0.736042774898	-0.534246140419	-0.228498647828	-0.649771695179	-0.592502846043	-0.554034433762	-0.699964825341
TXNRD1	0.100128416932	0.242789215956	-0.0274132655629	0.161543715137	0.0780874856493	0.122625735283	0.10629947976
LOC729603		0.0571506009405	-0.0937239581215				
MRS2P2		-0.0737433365803	-0.0815267913219	0.0896977084615		0.225592383886	
TYK2	-0.0724092287531	-0.189443947957	-0.11653306846	-0.049203125989	-0.227249646971	0.00989701602813	-0.150284044593
LOC729739	-0.0370963662761	0.136505376425	-0.210981303298	0.336307420666	0.344456960728	-0.145264549564	-0.345525895145
CEACAM18		-0.189440762037	0.0781846568363				
TYMS	-0.621067252175	-0.203151583297	-0.237567361241	-0.184021440971	-0.382625030364	0.175801072336	-0.650362485417
RGPD2	-0.0490500206974	-0.106031314669	-0.139083663514	0.212367128626	0.0944899081578	0.311121816446	-0.0129720711405
TBC1D3		0.0717121834073	-0.12312860251				
TBC1D3H		0.0415178167108	-0.142249421596	-0.0706009420834		-0.0387416452723	
TYR	-0.0256103952016	-0.224136447022	-0.0861766591929	0.0156528391659	-0.0224509557186	-0.121713269424	-0.0634467141055
MORN2		0.0841373306875	0.235853803786	0.0388768251769		0.257279669705	
C7	-0.120002779533	-0.141288587157	-0.067151559005	-0.186077142464	-0.379822005271	-0.239075152599	-0.547304887163
ZNF814	0.674345320351	0.347661948611	0.543994063962	0.692971043463	0.396576588787	0.555651269258	0.868929812503
RRN3P1	-0.223899855065	-0.188089551787	-0.179945631992	-0.163759414642	-0.140374303226	-0.498421616642	-0.328721987287
C16orf52		-0.141055953255	0.142404188319	0.393392043873		-0.083684296572	
TYRO3	-0.263955475193	0.0310862259643	-0.104707738212	-0.0436891014023	-0.241322655901	-0.0966733639753	-0.13427394339
GSTA7P		-0.0652582264111	0.201881960832	0.032673323322		-0.00506356747712	
LOC730268		-0.543494604374	-0.656110511847				
ZNF735	-0.277385636477	-0.166448670526	-0.39742208357	-0.431749085874	-0.182461622723	-0.289707538931	-0.379521123538
TYROBP	-0.0479246933467	-0.0226448216305	0.239721648751	0.200513593505	0.0615806245585	-0.159403954807	-0.0828772150061
TYRP1		-0.199851090262	-0.386014529898	0.348025506128		-0.043291232254	
C8A	0.0125371856321	-0.226717202931	0.28634869508	0.0325868911888	-0.334140270036	0.189723216029	-0.114162324206
UBA52	-1.14235483558	-1.3266820544	-1.25047267484	-1.08543950107	-1.4613501819	-0.923107311516	-1.02642362856
RFX8		0.101059239518	0.191124347159	0.000589285220857		0.289203272932	
UBB	-0.7761088994	-0.72469774427	-1.08882678846	-0.850276643166	-1.35696080604	-1.16947196864	-1.062966361
UBC	-0.492193727741	-1.45380449175	-0.124653585776	-0.386537211883	-0.638238911435	-0.978615014466	-1.25205292231
UBA1	-0.800295983549	-1.53245484718	-1.47998305584	-1.10417345481	-0.76050530776	-0.831809319328	-1.18998469182
UBA7	0.0558527464578	-0.13211829142	0.0651255767073	0.0378170142812	0.00809793523361	-0.0351994966082	-0.0284862721367
UBE2A	0.0961935165551	-0.193267943296	0.0717264525133	0.018409850925	0.0595165066112	-0.10514263335	0.0657211065853
C8B	0.10809737628	0.148940600762	0.206820604531	-0.0301144389414	0.0671249014659	0.00463744180233	-0.000100882178703
UBE2D1	-0.159772065601	-0.141073387433	0.0679501941728	0.120418869764	0.223482725347	0.0102724178344	0.113489460424
UBE2D2	-0.222646532538	0.0702705198022	0.0120432136225	0.0363021032364	0.207101010014	0.228942474518	0.292313274137
UBE2D3	-0.454480732689	0.0493923607333	-0.958676795087	-0.49723185907	-0.160322330796	0.107937640929	-0.0797805620149
UBE2E1	-0.196248792761	-0.053967495898	-0.123503131801	-0.492366523099	-0.00853526844391	0.0853845360377	-0.274706583326
UBE2E2	-0.181251455668	-0.110310134166	-0.0489435584252	0.0604682622647	-0.388868280023	0.0271237669305	-0.0615102400235
UBE2G1	0.0479996076279	0.0279319885895	0.0768415308431	0.0369363721388	-0.0172148020743	0.0146638049502	-0.0416841593942
UBE2G2	0.153773055855	0.0803557373357	-0.0883222336641	0.213889035763	-0.00847746618714	-0.137618018698	0.207138452452
UBE2H	0.0308744591684	-0.241696892764	-0.156453773944	-0.445661880062	-0.252546766531	-0.168884699292	-0.403013691669
UBE2I	-0.680742711708	-0.813156038247	-0.624146377061	-0.55227352466	-0.44098913502	-0.692020951942	-0.79115412054
C8G	-0.230631471345	0.083606333368	0.0244392688414	-0.113278458651	-0.0270244984279	-0.023945226512	0.133024676714
UBE2L3	-0.360346494218	-0.662737859731	-0.309282941474	-0.198160557505	-0.52367630641	-0.167990686564	-0.720148623449
UBE2N	0.0650435806176	-0.130337487974	-0.194576937443	0.0438280529295	-0.543735094187	-0.221614615549	-0.104195723878
UBE2V1	-0.24978067323	-0.408091488515	0.0698529342336	-0.410581118458	-0.671609876587	-0.0909298525885	-0.210937062736
UBE2V2	0.0260956753361	-0.148578371496	-0.429442475015	0.0557721612267	-0.287557963684	-0.167510926813	-0.0850972226201
UBE3A	0.323097965014	-0.0663743725154	-0.120480757218	0.138100485065	0.110958742709	0.194194321397	-0.306009071736
OSGIN2		0.137147213449	0.312004456815	0.0881336809321		0.0207430083794	
SUMO1		-0.259889818256	0.205557277409	0.229562048256		-0.201774478714	
UBP1	-0.412441910404	0.00630546532842	-0.276363211395	-0.052040663269	0.0553897618362	-0.188797986608	-0.262195995122
UBTF	-0.345730353361	-0.21696148329	-0.129792476216	-0.292507955167	-0.275514562151	-0.0914494335254	-0.479364665913
UCHL1		-0.0730499119943	-0.104403199273	0.051410729602		0.133346597683	
UCHL3	-0.118441086969	0.0852360509522	-0.23640878016	-0.171178186685	-0.238037417397	-0.0382335112038	-0.193770590147
UPK1B		0.0925233064464	0.0245937384385	-0.186075086835		0.0331090875977	
UCN	-0.265392763368	0.271452018695	-0.16454301847	-0.224607768999	-0.140520404231	0.139046520163	0.162798417881
C9	-0.070161293247	0.0166691738094	0.338374001306	0.0927931297383	-0.307249487842	-0.108417199789	-0.206669981575
UCP1	-0.145656220222	-0.0271280301628	0.308602188127	0.275329868547	-0.0753385139708	0.0534842176663	0.124876260472
UCP2	0.249842511731	0.045253258951	-0.0893811955048	0.0398452703837	-0.204949663982	0.113246123624	-0.258111659066
UCP3	0.171124767253	0.139984250803	0.289610843501	0.112558933566	-0.345800007868	0.068023390812	0.280977970712
UFD1	-0.0241747100236	-0.253005848343	-0.262258284354	-0.187923498995	-0.482655690076	-0.277750539721	-0.344521895527
SLC35A2	-0.108959753392	-0.0180792978885	-0.0604826011338	0.111271145386	0.0270392466778	-0.025940356699	0.0842283780772
SCGB1A1	-0.333760416473	0.0577135492542	0.117391132055	-0.0510461280515	-0.0283789664947	0.067988275975	-0.0267569250826
UGCG	-0.104015113015	-0.105305982384	-0.155895868212	-0.203337818926	-0.1254490666	-0.127598426805	0.176354931698
UGDH	-0.0674705754426	0.126713356357	0.0951939001321	-0.116420801114	-0.189705283843	0.0434774195698	-0.0429223232549
UGP2	-0.0714963447877	-0.0228204194016	0.0589320103555	0.11623002946	0.145021077515	-0.0523465478108	-0.496028736131
UGT2B4	-0.0134518620636	-0.212873669008	-0.135147587825	-0.201678503079	-0.224050484504	-0.00291770075459	0.229076929247
UGT2B7	0.449839071868	0.0781052116437	-0.0983532631749	0.179677435235	0.206727730411	0.125026060412	0.0938117355067
UGT2B10	0.0637765952812	-0.367838968807	0.394665343613	0.300192068317	0.22255868977	0.0664696674551	0.141292512601
UGT2B15	0.129016330726	0.19303786522	0.123059382364	0.288354520545	0.0865645555392	0.256535933112	0.248360684478
UGT2B17	-0.555086643459	-0.357897334074	-0.187567818027	-0.394014396827	-0.205190366181	-0.166831599063	-0.330130060605
UGT8	-0.141414987539	0.128540231533	-0.169917877338	0.00789115251841	0.198466714439	0.0418906389227	-0.000234499016596
UMOD		-0.0122227318294	0.0927162008036	0.0265898487792		-0.121939433681	
UCK2	0.0248036207165	0.138273657856	-0.24317686151	0.268562949515	-0.0899058353729	0.122442999679	0.0967080033862
UMPS	-0.0745222134578	0.0511089246214	-0.1420906652	-0.207042071142	0.272604165487	-0.119461680809	0.350544153879
COL14A1	-0.0230523439605	0.0280814132889	-0.0651181508999	0.0417522231094	0.0200807753719	0.0761535090734	0.0679470029271
UNG	-0.033922156484	-0.0710853686912	-0.10097714899	0.0950668679818	-0.266571530881	-0.0490021329474	0.143789970138
USP4	0.0529129001279	-0.0468047849423	-0.107824011168	0.0278555038885	-0.0632413221254	-0.185310720844	-0.115911840592
NR1H2	-0.179971345716	-0.0695237192453	-0.000121116869558	-0.114804212546	0.189958852685	0.0265547227049	0.133191458775
UPP1		0.347628367204	0.352512611014	0.30549599222		0.053557727514	
UPK2		0.235641609332	0.0164165015871	0.0295726861881		0.169876280572	
VPS51		-0.138912458234	0.0462749341805	-0.0343654824212		-0.145364768165	
UQCRB	-0.463690970053	-0.201276436784	-0.492658443354	-0.344246622929	-0.232829976278	0.0858999608665	-0.0933910738992
UQCRC1	-0.545834763861	-0.372976632387	-0.219220661006	-0.521787619761	-0.0542327283513	-0.115221056179	-0.340811889732
UQCRC2	-0.791910768357	-0.368377570145	-0.610888998676	-0.546626737519	-0.251166651588	-0.318639163089	-0.381338474818
UQCRFS1	0.151883761688	0.0980214986274	-0.237997903267	-0.175863505461	0.258737678958	-0.231434789091	0.18746899456
UROD	-0.368179817923	-0.549661664056	-0.858815545233	-0.691777221296	-0.150500158505	-0.238807677277	-0.388450181097
UROS	-0.18852752957	-0.117315483148	-0.146702055571	0.00234032343492	0.37920473306	0.0897743536454	-0.373032383842
USF1	0.175749155127	0.0333961092017	0.172943031168	0.0457541390185	-0.273597008475	-0.00087462743649	-0.0794317319875
USF2	0.11386392873	-0.184796931975	-0.116597942279	0.168397442582	-0.216711605582	-0.18843578206	-0.26669555993
USP1	-0.0117061205364	0.0227916829273	-0.128428376124	-0.13246873587	0.118842543992	-0.027014911496	0.00701227559799
USH2A	-0.371425759322	-0.155282855578	-0.319222874559	-0.230004089086	-0.469754611812	-0.13895831303	-0.2729493967
MRPL49		0.178946978243	0.186122768719	0.118648562647		0.145676712645	
CLRN1	0.0422291304235	0.140780317545	-0.165852883684	-0.0245359819596	-0.120727617304	-0.167755502241	0.201749551671
UTRN	-0.0857519972694	0.00659454930476	0.0752388369968	0.131500900173	0.233710745888	-0.0352268962781	0.115578002162
KDM6A	-0.0530071031484	-0.134422066902	-0.0168890212175	0.0572742203968	-0.347044323361	0.217732724612	-0.0417825789286
UTY	0.308815436713	0.0619030636813	-0.37706054187	-0.165297716123	-0.38368567818	-0.151057969079	0.0374260188825
UVRAG	-0.168317567121	0.0865075553326	0.0394104226011	-0.126260078623	0.194853196039	0.0922735903928	-0.135846877855
VARS	-1.1860986978	-0.897055252977	-1.48686311617	-1.20402059701	-0.362643056642	-1.14229261024	-0.999624088521
VASP		0.0759232240934	-0.235047012185	-0.103430667564		-0.0389204113746	
VAV1	-0.0503564529951	0.0828956460015	0.286619319035	0.182107885728	-0.177191576843	0.0770836291212	0.249024509688
VAV2	0.138614653099	0.0441560872655	0.00626591065443	0.205302582764	-0.185283403922	-0.00618692038737	0.120080059177
VCAM1		0.0125198775651	0.0290223530198	0.267329512714		0.216048641589	
VCL		0.126373279237	0.189942754051	0.0815633699722		0.186278443375	
VCP	-1.51856861087	-0.936610630552	-1.74096093826	-1.43607678574	-1.43749758331	-1.36202071862	-1.28527254938
VDAC1	-0.452743682067	-0.434814895621	-0.714343453258	-0.470433879815	-0.125810126016	-0.00294851940646	-0.333281005826
VDAC2		-0.114383325528	0.058143395859	-0.0850736559734		0.0873822195229	
VDAC3		0.0524005930535	-0.087886687173	0.131364997384		-0.160593964575	
VDR	0.304750060572	0.037918150908	-0.000837882198299	0.368769648	-0.46579344179	0.12344891181	-0.0562049399795
VEGFA	-0.183275724281	0.0631529959515	-0.434995050394	0.107604966514	-0.206318550479	-0.1021931949	-0.388208996657
VEGFB	-0.559689529997	-0.119650631075	-0.0326330511846	-0.183740745226	0.115946443096	-0.162471032072	0.0468901992337
VEGFC	0.141861642483	0.192695770646	0.26930008622	0.223499238958	-0.107977528314	0.0550964341149	-0.0633151332181
VHL	-0.111083381703	-0.00119712921284	0.147858491208	-0.228280150593	-0.28374773971	0.0297765579881	-0.376852790748
VIL1	0.089553400854	-0.0854610257699	0.391335420765	0.144731776941	0.273456831444	0.0674135780429	0.13053680313
EZR	0.0188847550506	-0.030875345069	-0.0277275478555	0.119656829806	-0.493366721239	-0.112652883005	-0.146648723595
VIM	0.0523763853549	-0.246943589537	0.07606367654	0.0104296285453	0.23348501967	-0.0304600631907	-0.0900132736617
VIP	0.0429608997142	-0.105096899049	-0.138112605812	-0.0281365331426	-0.246740452306	0.123942460926	-0.0181080455241
VIPR1	0.139832566031	0.125063983976	0.091304099522	-0.0140258802455	-0.00495179151953	0.0491582959753	-0.0767349690229
VIPR2	0.0516244720614	-0.0833321912493	0.0790122792275	0.203748567668	-0.398937217765	0.233348570397	-0.253566463897
VLDLR	-0.377233623149	-0.172109643315	-0.285241296153	-0.253358234619	0.136667059433	-0.0618902163197	0.149876358528
BEST1		-0.129862425908	-0.0840976295251	0.123338977396		-0.035488911525	
MPPED2	-0.049094366331	0.0245180490624	0.0878415024181	0.090449330395	0.192807835758	-0.321654071631	0.200021145695
VPREB1	-0.214290480337	0.125557887214	-0.0567869495415	0.00872314055419	-0.0541305353019	-0.0764950706291	0.0897460247758
TRPV1	-0.294403729467	-0.117331709634	-0.180486929749	-0.156360734592	-0.0208982639539	-0.0207380019644	-0.293636528012
VRK1	-0.448008364212	-0.210275533671	-0.184341322743	-0.143694467347	-0.0922637992196	0.0635435721517	-0.251901565644
VRK2	-0.2216029296	-0.076700125873	0.354189344472	-0.117943090705	-0.0192541335156	0.00559719734438	-0.0735780861609
VSNL1	0.137326613151	0.120427218896	0.0319616987206	0.193047647742	-0.0384380425107	0.0529265168591	-0.035298052529
VTN		-0.415489963334	-0.100823285408	-0.260742714274		0.174360543042	
VWF	0.0662004736038	-0.112189972869	-0.0843552954483	-0.200068790318	0.0661069436263	0.094881319962	0.287164434925
WARS	-0.78329646562	-0.594307818655	-0.646088812696	-1.0303616389	-0.35391155943	-0.591878881522	-0.999809531569
WAS	0.0662393096681	0.182832003528	0.0295325876244	0.00697809828751	-0.333319237166	-0.0256282861119	-0.069165579961
ZAN	-0.179566488302	-0.0647588629998	-0.403903335057	-0.0703938075604	-0.628495788607	-0.18477870145	-0.115305290527
WIPF1	0.0340064219935	0.262009522977	-0.12673483429	-0.0104094491193	0.335651531255	0.284592909431	0.0239800178863
EIF4H		-0.00127618780002	-0.139810399996	0.0143506840545		-0.0440686508832	
CLIP2		0.400139574272	0.174071550974	-0.160482243145		0.209284185006	
LAT2		0.00893689640467	0.135995132208	0.0137850816054		0.160047812928	
CORO2A		-0.135330311752	-0.112187563247	-0.166904322042		-0.0770947372274	
WEE1	-0.59463538205	-0.539631110726	-0.489275827717	-0.295165065646	-0.202342608077	-0.411478011255	-0.170916969559
NSD2	-0.303550356662	-0.0146712578104	0.0643437923386	0.00904107456726	-0.199769156144	0.242587871856	-0.491637209787
NELFA		-0.408092614575	-0.489762536561	-0.25842001305		-0.283900158159	
WNT1	-0.168823954583	-0.0970208819802	-0.00369327558604	-0.211015630356	-0.106932133203	0.0244276071192	-0.175602154114
WNT2	0.104720116137	-0.0968108315797	-0.025361081019	0.0034516373464	-0.286274727126	0.167244252788	0.0777189420514
WNT3	-0.0837939957361	-0.120770704579	-0.0777544658364	-0.0180511753805	-0.112390604454	0.0417878962564	-0.0826381285699
WNT5A	-0.318731241474	-0.253997370273	0.0529846764814	-0.0261994179582	0.300694459348	-0.155339654754	-0.176606203472
WNT6		0.121724362905	-0.253966799699	-0.125621648006		-0.0562640310572	
WNT7A		-0.327281519209	0.0384844566821	0.181134797036		0.0903113056123	
WNT7B	0.0535653954108	-0.387879608636	0.0901831547757	-0.145328217389	-0.14855648028	-0.259922787738	-0.158062041696
WNT8A		-0.158024601	0.131295481242				
WNT8B	-0.253603488677	-0.17608882189	-0.224424128004	0.0894422375389	-0.0635018573628	0.095889051371	-0.276112503957
WNT10B	-0.297012831405	0.015754567629	0.337883560587	0.14710297846	-0.186843350952	0.108813442704	0.10542257476
WNT11	-0.529254257983	-0.193274478364	0.117580078447	0.00652216438507	0.0395217133168	-0.0508855587881	-0.150888340016
WNT2B	-0.235476355018	-0.148977275662	-0.20728537044	-0.143991289936	-0.478002824691	-0.140936982452	0.102094098298
WNT9A	0.00757868351688	-0.134142382349	-0.0349818242173	0.0328468140624	-0.28896704958	-0.23332216536	-0.288620699576
WNT9B	-0.12985809271	-0.00957906196002	-0.101499872493	0.0537810060854	-0.210154950662	-0.107656733189	-0.278520582703
WRB		0.0191958978241	-0.168046853091	-0.27796710723		-0.135786875761	
WRN	0.245067404906	0.0724759565095	0.0723939579633	0.234021902716	-0.371413798115	0.221687675602	0.269913775606
WT1	0.00656917124269	0.0520295724627	-0.060842879076	-0.136101355336	0.151078498111	-0.0866404461061	0.161837421844
XBP1	-0.210185532487	-0.0607513036393	0.0568831926971	-0.0163440785294	0.157245935959	-0.176675836802	-0.140364446651
XDH	0.150327655121	0.110606215068	0.0859820541449	-0.0267601180685	0.216778351983	-0.0645998947964	-0.088791058257
XG		0.0470480620681	0.229293761332	0.206452557787		-0.0978130598417	
XK	0.0680016294371	0.16857772523	0.154222277798	-0.115614106162	-0.0668848128096	-0.00972346192325	0.00969463238571
XPA	0.0139096263125	-0.00184665584537	0.152784932525	-0.0804845201881	0.132691314544	0.0941187351355	-0.00762123115175
XPNPEP1	-0.0926765423242	-0.147299301881	-0.0865182316021	0.0989333452952	-0.0924361194867	-0.0302734673281	0.0891590781278
XPNPEP2	-0.0945339643078	0.289561840066	-0.20532201027	0.1362653702	-0.23298538801	0.217640999433	0.00238801146979
XPO1		-0.554477342442	-1.26250223978	-0.960017395626		-0.914132027528	
XRCC1	-0.175391104724	-0.0406512079611	-0.0771967042424	-0.238612072829	-0.134451382563	-0.00765779620638	0.15102669388
XRCC2	0.0874376362541	0.0706033970363	-0.012939557207	0.0325342116011	-0.493108662693	0.0588742421539	-0.0825406590629
XRCC3	0.21149262823	-0.0821765228258	-0.00856304377439	-0.0596657497441	-0.202663765019	-0.0457190305103	-0.161686918667
XRCC4	0.0571734492447	0.235460734972	-0.337021576395	-0.103835439408	-0.434296288712	-0.0986692848089	-0.0968664580893
FMNL1	-0.00918296938391	0.0353598432204	-0.0687796512448	0.0088029806295	0.159258591274	-0.0114375532551	0.00550486161038
XRCC5	-1.04512869218	-0.631245107343	-0.880240416617	-0.806425250549	-0.633565224061	-0.962241836658	-0.29789884181
YES1	0.0408569519908	-0.149855247805	0.169891034475	0.0490083963604	0.0728216103025	-0.0547206970103	-0.115841117571
YY1	-0.684690965976	-0.159041889906	-0.405518679264	-0.378795277794	-0.317326600485	-0.58273522649	-0.710128607881
YWHAB	-0.266075411259	0.0401409751006	-0.0138461871108	-0.0518821990617	0.123844129719	0.160238981424	-0.0431278668639
LDLRAD4		-0.0505106155216	0.149596331585	-0.0699178864206		0.101170703552	
YWHAE	-0.152928802907	0.0737414380913	-0.603430669573	0.025449979147	0.0704837009078	-0.138237595093	0.191664565121
YWHAG	-0.135316177093	-0.188603124359	-0.0369975488654	0.114281463617	0.159636718259	0.109946882013	-0.175318592353
YWHAH	-0.163103275715	-0.18028773382	-0.0686037224714	-0.113522282804	-0.00904516525276	0.0125491822982	-0.196966497354
YWHAZ	0.0894083318965	-0.0279845247875	0.00541133550558	0.0410682511226	0.015707495286	-0.0416709681005	-0.148161724295
ZAP70	-0.404432261072	0.0898983182713	-0.188894819112	-0.2798930118	0.143228364123	-0.0985075096389	-0.0470889824983
SF1	-0.658674056694	-0.232819478668	-0.376481491014	-0.696379946647	-0.435399004002	-0.170794584846	-0.0681651507195
ZFP36	-0.0671518385281	-0.145787966871	-0.200179935865	-0.0708190776308	0.0229491786081	-0.0456469126535	0.00440602635421
ZFP37	-0.243055828641	-0.301117840006	-0.177567549575	-0.249359312486	-0.270580816423	-0.357570267367	-0.278844887666
PTTG1IP		-0.0885957037865	-0.0566691438804	-0.155621217353		0.0655957471319	
ZBTB14	-0.0975149021833	0.0261150345553	0.132481938531	-0.0776323041527	-0.0613104937133	0.0199716058547	-0.242147599626
ZFPL1	-0.0764602913326	-0.00857981013907	0.175417284164	0.0699967881993	0.170379171467	-0.0419857866625	0.114288105553
ZFX	-0.29276933652	-0.404999547829	-0.157447671892	-0.350513250661	-0.132653900896	-0.713116477938	-0.726348922371
ZFY	-0.226000893238	-0.0559257157845	-0.319551304353	-0.398417613802	-0.231177276688	-0.209714569748	-0.277249524695
ZIC1	0.0232682655764	-0.155924478996	0.219106281319	0.321811844404	0.123127753295	-0.0166871969269	0.00277306349427
ZIC2	0.0962746900112	-0.0294064226616	0.0465115918036	0.0447966030305	-0.261777183094	0.0342020576016	0.0170433717024
ZIC3	0.101936604548	0.04928321857	0.190074450725	0.165343392412	-0.26692282291	-0.191339139721	0.0306133174563
ZNF2	0.0123712501304	0.00305318706172	-0.0101530259096	-0.158809196517	-0.0283109630833	-0.117314705671	-0.065794705104
ZNF3	-0.00604049412377	0.0645756581006	-0.0310876546281	-0.184577700802	-0.0245548062285	-0.0528988639508	0.147111852914
ZNF711	0.215663577785	-0.135642640293	0.119819534341	0.310872876411	-0.271380305487	-0.17887497748	0.105068367402
ZNF7	-0.137029153579	-0.182379905275	-0.312795034137	-0.0686113197743	0.082971804151	0.111602226041	0.157307386803
ZNF8	0.0587250028827	-0.181471339713	-0.284344287293	-0.0125489682741	-0.203895904662	-0.193960802176	0.297511220671
CNBP	-0.112309801163	-0.0577065185857	0.0356657771914	-0.00569907485124	0.221197647922	-0.0382402979237	0.209590327033
ZNF10	-0.0294207354057	-0.234505443009	-0.0542680559433	-0.026829161437	0.0179998113168	0.174420826493	0.140416767572
ZNF12	0.111342960567	0.257835509834	0.116671778838	-0.102608526221	-0.000463187338794	0.0593725125113	0.042281974979
ZNF14	0.252642657253	0.222454761352	0.0788611934709	0.099147824379	0.161053264863	0.0406199561815	0.104988448874
ZNF708	0.0771639222446	-0.0833657499732	-0.0811672226884	0.132696873545	0.329141666346	0.129028128548	0.375901176389
ZNF16	0.0297547344048	0.235421461821	0.0760764392722	-0.178391138621	-0.0623415200796	0.0308462565416	0.189138491915
ZNF18	-0.495107625748	0.118772446235	0.0222845173145	-0.0979526412835	-0.0619716320635	-0.0978515306229	0.0413464462588
ZNF19	0.0354826487689	-0.0386311780456	-0.161323761157	-0.0119046749314	-0.108728297868	-0.0127998773653	0.13881207612
ZNF20	-0.0120499044674	0.568052868696	0.321412048664	0.0277238361353	0.137497509881	0.239017213261	0.139639449546
ZNF182	0.0295149400893	-0.0574305805254	0.209451106477	0.152254136588	0.135245087432	0.092618429222	0.186184535269
TMEM50B		0.109313112711	-0.114176961978	-0.307401804667		-0.0373773471453	
ZNF22	-0.0927696985272	0.0865845275877	0.0573161110449	-0.0830641964325	0.0226574977045	0.0682021810543	0.231275283088
ZNF23	-0.00296217721229	0.121495459774	0.027453080534	0.107801972864	0.273158032266	-0.0280277230778	0.183258692884
ZNF24	-0.188409713897	-0.0906603287505	-0.109350258844	-0.137946451009	0.104580097303	0.148900406021	0.0570663604274
ZNF26	0.219328858933	0.517023717264	0.333531304341	0.128991520154	0.172511554987	0.321212966492	0.313522538774
ZNF28		0.107716789822	-0.0421485265159	0.141279791953		0.0556570001431	
ZSCAN20	0.0537522345901	-0.0277985099131	0.0796992523149	0.0541137707448	-0.629207019127	0.221943878547	-0.0503730264391
MPPED1	-0.242489291815	-0.359302618265	-0.133369615368	-0.303036684392	-0.901633993892	-0.474053970095	-0.671612874025
ZNF32	0.124246895465	0.0606656063511	-0.00276523213465	0.00864301745833	0.0485796119749	-0.119366054126	-0.148757064061
ZNF33A	-0.236574850934	0.130049352209	-0.0440922687504	-0.026863662702	0.0629908414421	0.0700229895496	0.171564725726
ZNF33B	0.220975278195	-0.109145160999	0.26324895884	0.00790668612062	0.0596470540824	0.00291496752935	0.178223430976
ZNF35	0.102600912007	0.0386765860252	0.0223670765769	0.0952423709767	0.0419550759017	0.067677301384	-0.00970987926911
ZKSCAN1	-0.179516088289	-0.0168488636203	0.0860873130211	-0.0898844020257	0.261452405661	-0.034429805102	0.109361577854
ZNF37A	-0.017553660102	-0.0395622678855	0.185288510339	-0.0794512338623	-0.0409631247333	0.163477611923	-0.206946941252
CA1		-0.102386006513	0.111742969076	-0.0409635148629		-0.223444956909	
ZNF41	-0.249260483435	-0.0292547731576	-0.0031665349881	0.0198744481514	-0.410208037104	-0.0831542164844	-0.0203508084756
MZF1	-0.603188822874	-0.664270796412	-0.467793690519	-0.563411842439	-0.133262929024	-0.549813229616	-0.78379912378
ZNF43	0.242354288935	0.0496375879182	0.0877760757549	0.197899002157	-0.0396033257447	0.044203525847	0.0973886077365
ZNF45	-0.28521603466	-0.174594426735	-0.409136527403	-0.248919753723	-0.431959054958	-0.149489027821	0.0929316674631
ZBTB25	-0.126213274396	-0.00614958971749	0.0663977723027	-0.0572140438076	0.0599060399933	0.0250809763226	-0.00886187144057
CA2	-0.120354814874	0.0693416382474	-0.0848651046111	0.018100047963	0.110900038448	0.114918225851	0.635682478233
CA3		-0.130619584241	-0.0249102703518	0.0474619302293		0.0620680238947	
CA4		0.0186997846895	-0.140551350984	-0.0978995815297		-0.00464102886177	
ZNF69		0.0816358389945	0.0974209462693	0.101433642016		0.0237887166735	
ZNF70	0.0293636953958	0.0451122195266	0.0612447810917	-0.188608864275	0.15242238114	0.0236671852941	0.079117250531
ZNF74	-0.224472725789	-0.0342966587763	-0.121738543179	-0.146939084453	-0.0897765457535	-0.0530876880562	0.329440352771
ZNF75D	0.0013375029977	-0.0975931749762	-0.00777695179932	-0.0204335622361	-0.30968049186	0.0273540907715	-0.166179763719
ZNF75A	0.170727689646	-0.095382314564	-0.0651539695092	0.0915890907702	0.307057994649	0.0970411615866	0.0763572279789
ZNF76	-0.324921743761	0.0470485869526	0.0589253937765	0.0539931721726	0.086168655357	-0.244420210473	0.327972935703
CA5A	0.0237172141716	-0.0324735715834	0.09762001092	0.17213262985	0.141526591717	0.220580476163	0.232404199079
ZNF79	0.371260888929	0.0745837383542	0.2644971539	0.0783054180574	0.115582231976	0.325921844113	-0.0605761381519
ZNF80	0.0644526926002	0.221339408114	0.0471390584255	0.236547694282	0.0229657141352	0.142660548773	-0.139947552912
ZNF84	-0.187927658307	-0.0620901528571	-0.000356031146726	-0.19695625171	0.0521319215357	-0.255302880392	-0.275221420024
ZNF221	-0.291413174352	-0.0809183165895	-0.0012483352905	-0.0497733450965	-0.190305325278	0.180720849259	0.136348980199
ZNF85	0.0803482532885	0.120532721688	0.0496694266187	-0.0248816441365	-0.168426422327	0.13362499813	-0.226335314526
ZNF90	0.0348454769889	-0.191980879698	-0.0989277207812	0.0600989637275	-0.0345867005633	-0.105440644272	-0.0741592961979
ZNF91	0.15042324286	0.20130111662	0.203981316842	0.259613459397	0.127848671647	0.47904824611	0.195984244995
