chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr1	200260000	200290000	chr1	200480000	200510000	2	300000000	4545	4546	4545_4546	0.196441204016988	2.11121265723663
chr1	203860000	203880000	chr1	204100000	204130000	2	300000000	4569	4572	4569_4572	0.173914789456181	3.2
chr1	208020000	208040000	chr1	208230000	208250000	2	300000000	4588	4589	4588_4589	0.173914789456181	2.59920766833995
chr1	212060000	212080000	chr1	212360000	212380000	2	300000000	4605	4606	4605_4606	0.173914789456181	2.59920766833995
chr1	234490000	234530000	chr1	235060000	235090000	2	300000000	4684	4690	4684_4690	0.185229813680932	2.11121265723663
chr1	236100000	236130000	chr1	236480000	236530000	2	300000000	4694	4698	4694_4698	0.168048629736704	5.19841533667991
chr1	243340000	243360000	chr1	244260000	244270000	2	300000000	4705	4707	4705_4707	0.153074425543721	3.2
chr1	244600000	244620000	chr1	244780000	244810000	2	300000000	4709	4710	4709_4710	0.00982404752551957	2.11121265723663
chr2	10110000	10140000	chr2	10410000	10440000	2	300000000	2762	2764	2762_2764	0.0433863417380118	2.11121265723663
chr2	10830000	10840000	chr2	11110000	11130000	2	300000000	2766	2767	2766_2767	0.100139746764961	3.2
chr2	11230000	11240000	chr2	11410000	11440000	2	300000000	2769	2770	2769_2770	0.0582236794691143	2.11121265723663
chr2	11470000	11490000	chr2	11580000	11600000	2	300000000	2771	2772	2771_2772	0.136084055226419	2.59920766833995
chr2	11830000	11850000	chr2	12700000	12720000	2	300000000	2773	2774	2773_2774	0.0433863417380118	2.11121265723663
chr2	30170000	30210000	chr2	30680000	30740000	2	300000000	2819	2821	2819_2821	0.110593307301786	4.22242531447326
chr2	37390000	37420000	chr2	37820000	37850000	2	300000000	2829	2830	2829_2830	0.0817486583905928	3.2
chr2	41850000	41880000	chr2	42070000	42110000	2	300000000	2839	2840	2839_2840	0.0586879295326999	2.11121265723663
chr2	55750000	55780000	chr2	55930000	55960000	2	300000000	2889	2890	2889_2890	0.0586879295326999	2.11121265723663
chr2	70310000	70340000	chr2	70610000	70640000	2	300000000	2931	2932	2931_2932	0.114359201513275	2.11121265723663
chr2	74690000	74720000	chr2	74870000	74900000	2	300000000	2942	2943	2942_2943	0.0516265409387011	2.11121265723663
chr2	75090000	75100000	chr2	75400000	75420000	2	300000000	2946	2948	2946_2948	0.155301810387834	3.2
chr2	76970000	76980000	chr2	77500000	77510000	2	300000000	2953	2954	2953_2954	0.171681040840311	2.11121265723663
chr2	78340000	78360000	chr2	78960000	78990000	2	300000000	2955	2956	2955_2956	0.144570928567046	2.59920766833995
chr2	79200000	79240000	chr2	79850000	79880000	2	300000000	2958	2965	2958_2965	0.123627693060506	2.11121265723663
chr2	81980000	81990000	chr2	82180000	82200000	2	300000000	2966	2967	2966_2967	0.170719694258114	2.11121265723663
chr2	84480000	84500000	chr2	84860000	84880000	2	300000000	2970	2972	2970_2972	0.0384475925837104	2.11121265723663
chr2	84620000	84650000	chr2	84860000	84880000	2	300000000	2971	2972	2971_2972	0.0994856283442701	2.11121265723663
chr2	85060000	85090000	chr2	85270000	85300000	2	300000000	2973	2975	2973_2975	0.121431996302631	2.11121265723663
chr2	85410000	85440000	chr2	85540000	85560000	2	300000000	2976	2977	2976_2977	0.0181360161939611	2.11121265723663
chr2	85620000	85650000	chr2	85810000	85870000	2	300000000	2978	2981	2978_2981	0.114683952764062	2.11121265723663
chr2	85710000	85740000	chr2	86060000	86110000	2	300000000	2980	2984	2980_2984	0.133556275407125	2.59920766833995
chr2	85810000	85870000	chr2	86060000	86110000	2	300000000	2981	2984	2981_2984	0.0926248050025778	3.2
chr2	96630000	96660000	chr2	96790000	96810000	2	300000000	2990	2991	2990_2991	0.163025108352007	2.11121265723663
chr2	96840000	96870000	chr2	96950000	96980000	2	300000000	2992	2993	2992_2993	0.0717945769456911	2.11121265723663
chr2	97750000	97790000	chr2	98380000	98410000	2	300000000	2995	3000	2995_3000	0.136403158759834	2.11121265723663
chr2	97810000	97830000	chr2	98170000	98200000	2	300000000	2996	2999	2996_2999	0.163025108352007	2.11121265723663
chr2	98630000	98660000	chr2	98820000	98840000	2	300000000	3001	3002	3001_3002	0.109360833086807	4.22242531447326
chr2	99520000	99570000	chr2	100220000	100270000	2	300000000	3007	3018	3007_3018	0.0875563195906296	2.11121265723663
chr2	99700000	99710000	chr2	100220000	100270000	2	300000000	3010	3018	3010_3018	0.111225913063688	2.11121265723663
chr2	100220000	100270000	chr2	100380000	100390000	2	300000000	3018	3020	3018_3020	0.131672222260223	2.11121265723663
chr2	100710000	100750000	chr2	100970000	100990000	2	300000000	3023	3025	3023_3025	0.120864245528996	2.59920766833995
chr2	101010000	101040000	chr2	101140000	101170000	2	300000000	3026	3027	3026_3027	0.0625839302650457	2.59920766833995
chr2	101450000	101480000	chr2	101810000	101880000	2	300000000	3031	3035	3031_3035	0.115858458144324	2.59920766833995
chr2	101990000	102050000	chr2	102140000	102180000	2	300000000	3036	3037	3036_3037	0.108948129315424	2.11121265723663
chr2	101990000	102050000	chr2	102210000	102260000	2	300000000	3036	3039	3036_3039	0.0625839302650457	3.2
chr2	102460000	102480000	chr2	102590000	102610000	2	300000000	3040	3041	3040_3041	0.0641797628834078	2.11121265723663
chr2	104040000	104060000	chr2	104390000	104410000	2	300000000	3045	3048	3045_3048	0.104907623859345	2.11121265723663
chr2	105090000	105130000	chr2	105220000	105250000	2	300000000	3053	3054	3053_3054	0.150184908078369	2.11121265723663
chr2	105360000	105390000	chr2	105500000	105530000	2	300000000	3055	3056	3055_3056	0.0863309385305334	2.11121265723663
chr2	105560000	105580000	chr2	105750000	105760000	2	300000000	3057	3059	3057_3059	0.194333940273173	2.59920766833995
chr2	105560000	105580000	chr2	106030000	106080000	2	300000000	3057	3061	3057_3061	0.136403158759834	2.11121265723663
chr2	109100000	109140000	chr2	109390000	109420000	2	300000000	3067	3072	3067_3072	0.187712801010352	2.11121265723663
chr2	109100000	109140000	chr2	109460000	109540000	2	300000000	3067	3074	3067_3074	0.0863309385305334	2.59920766833995
chr2	114100000	114110000	chr2	114420000	114430000	2	300000000	3088	3092	3088_3092	0.163249638426894	2.11121265723663
chr2	118220000	118230000	chr2	118840000	118860000	2	300000000	3104	3111	3104_3111	0.0969468293888362	2.59920766833995
chr2	118300000	118310000	chr2	118620000	118630000	2	300000000	3105	3109	3105_3109	0.188973686492636	2.11121265723663
chr2	119010000	119040000	chr2	119240000	119280000	2	300000000	3112	3115	3112_3115	0.0933018661590924	3.2
chr2	120330000	120360000	chr2	120510000	120550000	2	300000000	3118	3119	3118_3119	0.128540579058308	2.11121265723663
chr2	120330000	120360000	chr2	120650000	120680000	2	300000000	3118	3121	3118_3121	0.0277308555432404	2.11121265723663
chr2	120690000	120740000	chr2	121060000	121130000	2	300000000	3122	3125	3122_3125	0.017012867305067	2.59920766833995
chr2	121060000	121130000	chr2	121350000	121380000	2	300000000	3125	3126	3125_3126	0.103838699129095	3.2
chr2	121530000	121550000	chr2	121700000	121740000	2	300000000	3127	3128	3127_3128	0.108126264400543	3.67583473599051
chr2	124080000	124090000	chr2	124510000	124520000	2	300000000	3129	3130	3129_3130	0.15905011258552	2.11121265723663
chr2	124970000	124990000	chr2	125130000	125150000	2	300000000	3131	3132	3131_3132	0.172124860694137	2.11121265723663
chr2	132550000	132580000	chr2	133150000	133170000	2	300000000	3149	3151	3149_3151	0.107030199851195	2.11121265723663
chr2	134110000	134130000	chr2	134400000	134430000	2	300000000	3153	3156	3153_3156	0.102312026126565	3.2
chr2	135000000	135010000	chr2	135710000	135720000	2	300000000	3157	3158	3157_3158	0.144968306462665	2.11121265723663
chr2	137900000	137930000	chr2	138790000	138810000	2	300000000	3164	3167	3164_3167	0.00787367084974169	3.2
chr2	165400000	165420000	chr2	165690000	165700000	2	300000000	3198	3199	3198_3199	0.0950490760053136	2.59920766833995
chr2	171700000	171710000	chr2	172100000	172120000	2	300000000	3209	3213	3209_3213	0.162564937719131	2.11121265723663
chr2	172160000	172200000	chr2	172460000	172490000	2	300000000	3214	3215	3214_3215	0.174728170154446	2.11121265723663
chr2	174770000	174780000	chr2	174980000	175000000	2	300000000	3221	3222	3221_3222	0.162564937719131	2.11121265723663
chr2	176130000	176160000	chr2	176630000	176650000	2	300000000	3223	3225	3223_3225	0.0950490760053136	2.11121265723663
chr2	199960000	199980000	chr2	200460000	200490000	2	300000000	3249	3250	3249_3250	0.104786958748965	2.11121265723663
chr2	216510000	216540000	chr2	216630000	216670000	2	300000000	3269	3270	3269_3270	0.0882484149901686	2.11121265723663
chr2	216690000	216710000	chr2	217500000	217540000	2	300000000	3271	3272	3271_3272	0.104786958748965	2.11121265723663
chr2	223980000	224010000	chr2	224270000	224300000	2	300000000	3291	3294	3291_3294	0.070804175593479	2.11121265723663
chr2	225110000	225140000	chr2	225630000	225660000	2	300000000	3297	3298	3297_3298	0.105658937493333	2.11121265723663
chr2	225880000	225900000	chr2	226810000	226830000	2	300000000	3299	3300	3299_3300	0.105658937493333	2.11121265723663
chr2	231210000	231250000	chr2	231400000	231430000	2	300000000	3313	3314	3313_3314	0.105658937493333	2.11121265723663
chr2	234540000	234570000	chr2	235090000	235120000	2	300000000	3320	3321	3320_3321	0.00173192342929585	2.59920766833995
chr2	235770000	235800000	chr2	236160000	236200000	2	300000000	3324	3327	3324_3327	0.184706394643178	2.59920766833995
chr2	236340000	236350000	chr2	237010000	237060000	2	300000000	3328	3330	3328_3330	0.0889733330712499	2.11121265723663
chr2	240230000	240240000	chr2	240430000	240450000	2	300000000	3345	3346	3345_3346	0.088150878351775	2.11121265723663
chr3	4700000	4740000	chr3	5040000	5060000	2	300000000	3349	3350	3349_3350	0.08588849336296	4.22242531447326
chr3	13490000	13500000	chr3	13640000	13660000	2	300000000	3355	3356	3355_3356	0.194979190903632	2.11121265723663
chr3	14200000	14210000	chr3	14450000	14480000	2	300000000	3357	3359	3357_3359	0.08588849336296	2.11121265723663
chr3	16280000	16300000	chr3	16520000	16550000	2	300000000	3362	3364	3362_3364	0.0575838879748769	2.59920766833995
chr3	132520000	132540000	chr3	132630000	132640000	2	300000000	3495	3496	3495_3496	0.174526516116791	2.11121265723663
chr3	134300000	134320000	chr3	134450000	134480000	2	300000000	3500	3501	3500_3501	0.0773064169347958	2.11121265723663
chr3	183110000	183160000	chr3	183370000	183400000	2	300000000	3550	3552	3550_3552	0.0575081544021947	4.22242531447326
chr3	183900000	183930000	chr3	184230000	184260000	2	300000000	3555	3557	3555_3557	0.139955847224659	2.59920766833995
chr3	184370000	184400000	chr3	184530000	184550000	2	300000000	3559	3560	3559_3560	0.136172519127246	2.59920766833995
chr3	184370000	184400000	chr3	184750000	184790000	2	300000000	3559	3564	3559_3564	0.115266275290262	2.11121265723663
chr3	184560000	184580000	chr3	184750000	184790000	2	300000000	3561	3564	3561_3564	0.0755718461049466	2.11121265723663
chr3	185960000	186000000	chr3	186230000	186280000	2	300000000	3569	3570	3569_3570	0.0636735633994456	3.67583473599051
chr3	186230000	186280000	chr3	186510000	186550000	2	300000000	3570	3571	3570_3571	0.136172519127246	2.59920766833995
chr3	186920000	186930000	chr3	187070000	187080000	2	300000000	3572	3573	3572_3573	0.189698259654082	2.59920766833995
chr3	187310000	187330000	chr3	187670000	187700000	2	300000000	3574	3576	3574_3576	0.0575081544021947	2.11121265723663
chr3	189960000	190000000	chr3	190190000	190210000	2	300000000	3588	3589	3588_3589	0.0232471027753167	2.59920766833995
chr3	192550000	192580000	chr3	192780000	192800000	2	300000000	3594	3595	3594_3595	0.146032475254849	2.11121265723663
chr3	192810000	192830000	chr3	193020000	193040000	2	300000000	3596	3597	3596_3597	0.11363957474043	2.11121265723663
chr3	193770000	193810000	chr3	194160000	194200000	2	300000000	3598	3602	3598_3602	0.132294609626367	3.2
chr3	193770000	193810000	chr3	194290000	194330000	2	300000000	3598	3603	3598_3603	0.0636735633994456	2.11121265723663
chr3	194460000	194480000	chr3	194570000	194590000	2	300000000	3604	3605	3604_3605	0.17496483786902	2.11121265723663
chr3	194670000	194750000	chr3	195090000	195120000	2	300000000	3606	3609	3606_3609	0.0636735633994456	2.59920766833995
chr3	194670000	194750000	chr3	195250000	195260000	2	300000000	3606	3611	3606_3611	0.0686120707019322	2.11121265723663
chr3	194670000	194750000	chr3	194930000	195030000	2	300000000	3606	3608	3606_3608	0.136172519127246	3.67583473599051
chr4	2220000	2260000	chr4	2440000	2470000	2	300000000	4732	4734	4732_4734	0.188369018971128	2.11121265723663
chr4	6710000	6730000	chr4	6860000	6880000	2	300000000	4742	4745	4742_4745	0.110320431164847	2.11121265723663
chr4	6710000	6730000	chr4	7010000	7080000	2	300000000	4742	4747	4742_4747	0.123288719053823	2.59920766833995
chr4	7180000	7210000	chr4	7700000	7710000	2	300000000	4748	4750	4748_4750	0.0724485318184852	2.11121265723663
chr4	7790000	7830000	chr4	7970000	8010000	2	300000000	4752	4753	4752_4753	0.165832529092169	3.2
chr4	8240000	8280000	chr4	8380000	8420000	2	300000000	4754	4755	4754_4755	0.0724485318184852	2.59920766833995
chr4	11800000	11820000	chr4	11940000	11960000	2	300000000	4762	4763	4762_4763	0.107856832510541	2.11121265723663
chr4	12840000	12870000	chr4	13530000	13560000	2	300000000	4764	4765	4764_4765	0.0724485318184852	3.2
chr4	15720000	15730000	chr4	16000000	16050000	2	300000000	4769	4773	4769_4773	0.188369018971128	2.59920766833995
chr4	16000000	16050000	chr4	16170000	16220000	2	300000000	4773	4774	4773_4774	0.11324242469783	3.2
chr4	16280000	16300000	chr4	17450000	17480000	2	300000000	4776	4783	4776_4783	0.0747676950898076	2.11121265723663
chr4	16690000	16700000	chr4	17000000	17010000	2	300000000	4778	4779	4778_4779	0.176746861406768	2.11121265723663
chr4	17810000	17820000	chr4	18590000	18600000	2	300000000	4784	4787	4784_4787	0.149312155311059	2.11121265723663
chr4	22400000	22420000	chr4	22680000	22700000	2	300000000	4792	4793	4792_4793	0.0306621794334633	2.11121265723663
chr4	41260000	41290000	chr4	41640000	41710000	2	300000000	4808	4812	4808_4812	0.128030233434037	3.2
chr4	56510000	56550000	chr4	56780000	56830000	2	300000000	4829	4832	4829_4832	0.171479315805733	3.2
chr4	107750000	107760000	chr4	107910000	107920000	2	300000000	4906	4907	4906_4907	0.0975746130607522	2.11121265723663
chr4	114380000	114400000	chr4	114670000	114700000	2	300000000	4917	4921	4917_4921	0.131833629375507	2.11121265723663
chr4	124330000	124350000	chr4	125240000	125260000	2	300000000	4926	4927	4926_4927	0.131833629375507	2.11121265723663
chr4	127600000	127610000	chr4	127710000	127730000	2	300000000	4930	4931	4930_4931	0.131833629375507	2.11121265723663
chr4	169010000	169030000	chr4	169480000	169500000	2	300000000	4971	4972	4971_4972	0.190351739872581	2.11121265723663
chr5	5140000	5160000	chr5	5380000	5420000	2	300000000	3624	3625	3624_3625	0.0624889193886656	2.11121265723663
chr5	10420000	10470000	chr5	10620000	10650000	2	300000000	3630	3631	3630_3631	0.0750644962339933	2.11121265723663
chr5	14860000	14880000	chr5	14980000	15020000	2	300000000	3638	3639	3638_3639	0.0857506684756439	2.11121265723663
chr5	16780000	16810000	chr5	17170000	17190000	2	300000000	3645	3649	3645_3649	0.0857506684756439	3.2
chr5	17210000	17220000	chr5	18280000	18290000	2	300000000	3650	3653	3650_3653	0.0624889193886656	2.11121265723663
chr5	38410000	38470000	chr5	38790000	38820000	2	300000000	3672	3674	3672_3674	0.149095019975461	3.67583473599051
chr5	39370000	39400000	chr5	39540000	39570000	2	300000000	3675	3676	3675_3676	0.0904323728385019	2.11121265723663
chr5	54500000	54520000	chr5	54830000	54860000	2	300000000	3690	3692	3690_3692	0.0330191478750516	2.59920766833995
chr5	57780000	57800000	chr5	58440000	58480000	2	300000000	3713	3715	3713_3715	0.189142933131021	2.59920766833995
chr5	59490000	59510000	chr5	59650000	59680000	2	300000000	3718	3719	3718_3719	0.115883770225783	2.11121265723663
chr5	59820000	59830000	chr5	60630000	60640000	2	300000000	3720	3723	3720_3723	0.0818021948514578	2.59920766833995
chr5	66300000	66320000	chr5	66750000	66780000	2	300000000	3736	3738	3736_3738	0.0362721679274404	2.11121265723663
chr5	73590000	73610000	chr5	73780000	73800000	2	300000000	3755	3756	3755_3756	0.0818021948514578	2.11121265723663
chr5	80100000	80120000	chr5	80300000	80320000	2	300000000	3762	3763	3762_3763	0.139721452302149	3.67583473599051
chr5	88110000	88120000	chr5	88650000	88670000	2	300000000	3764	3766	3764_3766	0.139721452302149	2.11121265723663
chr5	90860000	90880000	chr5	91400000	91420000	2	300000000	3769	3772	3769_3772	0.144621517998902	2.11121265723663
chr5	91090000	91120000	chr5	91370000	91390000	2	300000000	3770	3771	3770_3771	0.0483756566930361	2.11121265723663
chr5	94960000	94990000	chr5	95230000	95260000	2	300000000	3775	3777	3775_3777	0.0291989546574889	2.59920766833995
chr5	103220000	103240000	chr5	103470000	103490000	2	300000000	3786	3787	3786_3787	0.155216533840715	2.11121265723663
chr5	131580000	131600000	chr5	131990000	132010000	2	300000000	3805	3806	3805_3806	0.130748147563579	2.11121265723663
chr5	146520000	146530000	chr5	147180000	147200000	2	300000000	3863	3866	3863_3866	0.196939283853175	2.11121265723663
chr5	148720000	148750000	chr5	149000000	149040000	2	300000000	3874	3875	3874_3875	0.196939283853175	2.11121265723663
chr5	149630000	149650000	chr5	149810000	149860000	2	300000000	3880	3881	3880_3881	0.196939283853175	3.2
chr5	154640000	154670000	chr5	154790000	154820000	2	300000000	3892	3893	3892_3893	0.196939283853175	3.2
chr5	159430000	159460000	chr5	159970000	159980000	2	300000000	3899	3901	3899_3901	0.196939283853175	2.11121265723663
chr5	160180000	160210000	chr5	160330000	160370000	2	300000000	3903	3905	3903_3905	0.196939283853175	3.2
chr5	167700000	167730000	chr5	168040000	168070000	2	300000000	3908	3909	3908_3909	0.137277456192549	2.59920766833995
chr5	168260000	168290000	chr5	168410000	168450000	2	300000000	3910	3911	3910_3911	0.134692607116303	3.67583473599051
chr5	168260000	168290000	chr5	168470000	168480000	2	300000000	3910	3912	3910_3912	0.107654269524212	2.11121265723663
chr5	168960000	169000000	chr5	169190000	169210000	2	300000000	3913	3914	3913_3914	0.172404114869883	2.11121265723663
chr5	171400000	171430000	chr5	172020000	172060000	2	300000000	3925	3928	3925_3928	0.107654269524212	2.11121265723663
chr5	172470000	172500000	chr5	172660000	172700000	2	300000000	3931	3932	3931_3932	0.107654269524212	4.22242531447326
chr5	172710000	172740000	chr5	172900000	172950000	2	300000000	3933	3936	3933_3936	0.0430260767574488	3.2
chr5	173290000	173320000	chr5	173570000	173590000	2	300000000	3939	3940	3939_3940	0.199988437898791	2.59920766833995
chr5	173610000	173630000	chr5	173950000	173980000	2	300000000	3941	3945	3941_3945	0.0430260767574488	2.59920766833995
chr5	174940000	174970000	chr5	175440000	175460000	2	300000000	3952	3953	3952_3953	0.0430260767574488	3.2
chr5	176410000	176430000	chr5	176550000	176580000	2	300000000	3956	3957	3956_3957	0.129072252935686	2.11121265723663
chr5	178260000	178310000	chr5	178530000	178570000	2	300000000	3968	3970	3968_3970	0.0430260767574488	2.11121265723663
chr6	3280000	3330000	chr6	3700000	3760000	2	300000000	1754	1756	1754_1756	0.172314951395319	2.59920766833995
chr6	3280000	3330000	chr6	3430000	3480000	2	300000000	1754	1755	1754_1755	0.128499757962712	2.11121265723663
chr6	6700000	6730000	chr6	7220000	7250000	2	300000000	1759	1761	1759_1761	0.128499757962712	3.2
chr6	7110000	7120000	chr6	7220000	7250000	2	300000000	1760	1761	1760_1761	0.197707022389006	2.59920766833995
chr6	7290000	7300000	chr6	7580000	7620000	2	300000000	1762	1764	1762_1764	0.149293009475807	2.59920766833995
chr6	7710000	7740000	chr6	7990000	8010000	2	300000000	1765	1767	1765_1767	0.145089512760467	2.59920766833995
chr6	11130000	11160000	chr6	11480000	11520000	2	300000000	1772	1773	1772_1773	0.161399693842319	2.59920766833995
chr6	16500000	16520000	chr6	16760000	16780000	2	300000000	1784	1785	1784_1785	0.161399693842319	2.11121265723663
chr6	18540000	18550000	chr6	20050000	20060000	2	300000000	1792	1794	1792_1794	0.195328108334399	2.11121265723663
chr6	20280000	20310000	chr6	20500000	20530000	2	300000000	1795	1796	1795_1796	0.149588297443111	2.11121265723663
chr6	24850000	24870000	chr6	24990000	25040000	2	300000000	1797	1798	1797_1798	0.141075720731128	2.59920766833995
chr6	26220000	26230000	chr6	27140000	27150000	2	300000000	1811	1820	1811_1820	0.177010262194047	2.59920766833995
chr6	27160000	27190000	chr6	27760000	27800000	2	300000000	1821	1826	1821_1826	0.0575776748971585	3.2
chr6	28490000	28510000	chr6	28670000	28690000	2	300000000	1831	1832	1831_1832	0.195328108334399	3.2
chr6	32220000	32240000	chr6	32770000	32800000	2	300000000	1843	1846	1843_1846	0.195328108334399	2.59920766833995
chr6	32390000	32460000	chr6	32770000	32800000	2	300000000	1844	1846	1844_1846	0.195328108334399	3.2
chr6	34230000	34260000	chr6	34390000	34430000	2	300000000	1856	1857	1856_1857	0.0575776748971585	2.59920766833995
chr6	34980000	35020000	chr6	35210000	35240000	2	300000000	1858	1859	1858_1859	0.157274800316693	2.11121265723663
chr6	37010000	37050000	chr6	37190000	37220000	2	300000000	1870	1872	1870_1872	0.0575776748971585	2.59920766833995
chr6	39160000	39180000	chr6	39290000	39320000	2	300000000	1878	1880	1878_1880	0.0914833273740601	2.59920766833995
chr6	41380000	41440000	chr6	41580000	41620000	2	300000000	1885	1886	1885_1886	0.147190285617857	2.11121265723663
chr6	46220000	46240000	chr6	46390000	46410000	2	300000000	1911	1912	1911_1912	0.0914833273740601	2.11121265723663
chr6	47080000	47110000	chr6	47300000	47330000	2	300000000	1915	1916	1915_1916	0.162817495798539	3.2
chr6	49610000	49630000	chr6	49840000	49860000	2	300000000	1917	1918	1917_1918	0.0313182457852779	2.11121265723663
chr6	50800000	50830000	chr6	51330000	51360000	2	300000000	1919	1920	1919_1920	0.0639029789236753	2.11121265723663
chr6	52400000	52420000	chr6	52640000	52670000	2	300000000	1922	1923	1922_1923	0.0914833273740601	2.11121265723663
chr6	55440000	55460000	chr6	55880000	55910000	2	300000000	1929	1930	1929_1930	0.0624318287386905	2.11121265723663
chr6	56350000	56380000	chr6	56560000	56590000	2	300000000	1933	1935	1933_1935	0.132342833097178	3.2
chr6	63340000	63360000	chr6	63740000	63790000	2	300000000	1940	1942	1940_1942	0.132342833097178	2.11121265723663
chr6	70690000	70730000	chr6	70870000	70890000	2	300000000	1945	1946	1945_1946	0.158989057033439	2.11121265723663
chr6	72400000	72420000	chr6	73120000	73150000	2	300000000	1949	1952	1949_1952	0.094396533598385	2.11121265723663
chr6	72610000	72630000	chr6	73120000	73150000	2	300000000	1951	1952	1951_1952	0.0954761621058877	2.59920766833995
chr6	89930000	89970000	chr6	90460000	90490000	2	300000000	1962	1967	1962_1967	0.150617618313265	3.67583473599051
chr6	109740000	109760000	chr6	110030000	110050000	2	300000000	1979	1980	1979_1980	0.137616205184743	2.11121265723663
chr6	111700000	111730000	chr6	112000000	112060000	2	300000000	1983	1985	1983_1985	0.137616205184743	2.59920766833995
chr6	117330000	117350000	chr6	117610000	117630000	2	300000000	1991	1992	1991_1992	0.137616205184743	2.11121265723663
chr6	121430000	121440000	chr6	122170000	122180000	2	300000000	1997	1998	1997_1998	0.104548458611488	2.11121265723663
chr6	123410000	123430000	chr6	123700000	123730000	2	300000000	1999	2000	1999_2000	0.137616205184743	2.11121265723663
chr6	129580000	129600000	chr6	129730000	129750000	2	300000000	2005	2006	2005_2006	0.139017159977675	2.11121265723663
chr6	133930000	133950000	chr6	134070000	134100000	2	300000000	2013	2014	2013_2014	0.181734529615426	2.11121265723663
chr6	134130000	134180000	chr6	134810000	134830000	2	300000000	2015	2017	2015_2017	0.0586840850256403	2.11121265723663
chr6	134130000	134180000	chr6	134630000	134650000	2	300000000	2015	2016	2015_2016	0.181734529615426	2.11121265723663
chr6	136640000	136660000	chr6	136780000	136800000	2	300000000	2023	2024	2023_2024	0.181734529615426	2.11121265723663
chr6	143560000	143580000	chr6	144000000	144030000	2	300000000	2041	2042	2041_2042	0.0586840850256403	2.11121265723663
chr6	149020000	149090000	chr6	149410000	149450000	2	300000000	2064	2065	2064_2065	0.122607293140292	2.11121265723663
chr6	150070000	150090000	chr6	150310000	150350000	2	300000000	2067	2068	2067_2068	0.126466155770568	3.2
chr6	150410000	150430000	chr6	150800000	150820000	2	300000000	2069	2070	2069_2070	0.0113560027471578	2.11121265723663
chr6	150880000	150910000	chr6	151300000	151350000	2	300000000	2071	2074	2071_2074	0.154055471750205	3.67583473599051
chr6	151000000	151030000	chr6	151300000	151350000	2	300000000	2072	2074	2072_2074	0.133857085609654	2.59920766833995
chr6	154900000	154950000	chr6	155140000	155170000	2	300000000	2085	2086	2085_2086	0.133857085609654	2.11121265723663
chr6	158700000	158740000	chr6	158940000	158990000	2	300000000	2098	2099	2098_2099	0.159259025824521	3.67583473599051
chr6	165880000	165900000	chr6	166090000	166120000	2	300000000	2110	2111	2110_2111	0.0281174659753403	2.11121265723663
chr7	300000	360000	chr7	750000	770000	2	300000000	4993	4997	4993_4997	0.109669785295691	2.11121265723663
chr7	1650000	1670000	chr7	2210000	2230000	2	300000000	5007	5012	5007_5012	0.172700891581824	2.11121265723663
chr7	6150000	6180000	chr7	6300000	6350000	2	300000000	5029	5031	5029_5031	0.172700891581824	2.59920766833995
chr7	13520000	13530000	chr7	14440000	14450000	2	300000000	5047	5048	5047_5048	0.172700891581824	2.11121265723663
chr7	17720000	17730000	chr7	18300000	18320000	2	300000000	5053	5055	5053_5055	0.167873601939778	3.67583473599051
chr7	23560000	23580000	chr7	23700000	23720000	2	300000000	5065	5066	5065_5066	0.0758919427465603	2.11121265723663
chr7	54770000	54780000	chr7	55240000	55270000	2	300000000	5128	5129	5128_5129	0.0298754192781905	2.11121265723663
chr7	66190000	66200000	chr7	66500000	66520000	2	300000000	5132	5133	5132_5133	0.139062264314336	2.11121265723663
chr7	70340000	70360000	chr7	70520000	70530000	2	300000000	5148	5149	5148_5149	0.174671878961845	2.59920766833995
chr7	71120000	71140000	chr7	71450000	71500000	2	300000000	5153	5157	5153_5157	0.131540920082576	2.11121265723663
chr7	72180000	72190000	chr7	72410000	72420000	2	300000000	5162	5163	5162_5163	0.134365713124583	2.11121265723663
chr7	73330000	73340000	chr7	73440000	73460000	2	300000000	5164	5165	5164_5165	0.105995307396863	2.11121265723663
chr7	74200000	74220000	chr7	74390000	74410000	2	300000000	5172	5175	5172_5175	0.0952016310249365	2.11121265723663
chr7	74420000	74440000	chr7	74520000	74570000	2	300000000	5176	5177	5176_5177	0.199234298596556	2.59920766833995
chr7	80050000	80120000	chr7	80380000	80450000	2	300000000	5194	5197	5194_5197	0.0300611847844597	3.2
chr7	80380000	80450000	chr7	80650000	80670000	2	300000000	5197	5198	5197_5198	0.144066003172779	2.59920766833995
chr7	83400000	83410000	chr7	83650000	83680000	2	300000000	5216	5217	5216_5217	0.0300611847844597	3.2
chr7	85010000	85060000	chr7	85470000	85490000	2	300000000	5219	5224	5219_5224	0.151182689453004	2.59920766833995
chr7	87290000	87320000	chr7	87410000	87440000	2	300000000	5233	5234	5233_5234	0.0526506073038571	2.59920766833995
chr7	91070000	91100000	chr7	91770000	91800000	2	300000000	5241	5244	5241_5244	0.0397583653617268	2.11121265723663
chr7	93780000	93800000	chr7	94070000	94100000	2	300000000	5254	5255	5254_5255	0.0216498917920993	2.11121265723663
chr7	95510000	95530000	chr7	95680000	95700000	2	300000000	5258	5259	5258_5259	0.0240249278666853	2.11121265723663
