chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr17	36610000	36660000	chr17	37040000	37070000	6	300000000	1182	1189	1182_1189	0.0510043604554228	2.59920766833995
chr17	36610000	36660000	chr17	36760000	36770000	6	300000000	1182	1184	1182_1184	0.188191853199464	2.11121265723663
chr17	37220000	37260000	chr17	37360000	37390000	6	300000000	1191	1192	1191_1192	0.11475086142105	2.11121265723663
chr17	37650000	37670000	chr17	37790000	37820000	6	300000000	1193	1194	1193_1194	0.121225531213641	2.11121265723663
chr17	38970000	39010000	chr17	39140000	39170000	6	300000000	1198	1201	1198_1201	0.0815961821700202	2.59920766833995
chr17	40000000	40040000	chr17	40160000	40190000	6	300000000	1207	1208	1207_1208	0.133680644476127	2.11121265723663
chr17	40430000	40460000	chr17	40510000	40570000	6	300000000	1212	1213	1212_1213	0.0407974559632807	2.11121265723663
chr17	40590000	40620000	chr17	40760000	40780000	6	300000000	1214	1215	1214_1215	0.104205960531889	2.11121265723663
chr17	40800000	40850000	chr17	41650000	41680000	6	300000000	1216	1222	1216_1222	0.066367053859084	2.11121265723663
chr17	40880000	40920000	chr17	41310000	41350000	6	300000000	1217	1218	1217_1218	0.0540998031712308	3.67583473599051
chr17	40880000	40920000	chr17	41540000	41570000	6	300000000	1217	1221	1217_1221	0.167910832894093	3.67583473599051
chr17	41540000	41570000	chr17	41650000	41680000	6	300000000	1221	1222	1221_1222	0.121035568440278	2.11121265723663
chr17	42310000	42350000	chr17	42490000	42530000	6	300000000	1226	1229	1226_1229	0.134144122462717	2.59920766833995
chr17	43550000	43580000	chr17	43670000	43690000	6	300000000	1241	1242	1241_1242	0.0919148636421932	2.11121265723663
chr17	43920000	43940000	chr17	44160000	44170000	6	300000000	1244	1245	1244_1245	0.051708917002132	2.11121265723663
chr17	44200000	44220000	chr17	44330000	44350000	6	300000000	1246	1247	1246_1247	0.0371586681975952	2.11121265723663
chr17	44760000	44780000	chr17	44870000	44930000	6	300000000	1253	1254	1253_1254	0.189333370931203	2.11121265723663
chr17	44870000	44930000	chr17	45010000	45030000	6	300000000	1254	1255	1254_1255	0.167910832894093	2.11121265723663
chr17	45210000	45250000	chr17	45380000	45410000	6	300000000	1257	1259	1257_1259	0.0738550716692113	2.59920766833995
chr17	47660000	47680000	chr17	47800000	47820000	6	300000000	1267	1269	1267_1269	0.15853305543041	2.59920766833995
chr17	48020000	48030000	chr17	48130000	48140000	6	300000000	1270	1272	1270_1272	0.195601019386365	2.11121265723663
chr17	48050000	48080000	chr17	48570000	48620000	6	300000000	1271	1279	1271_1279	0.0600732985466344	2.11121265723663
chr17	48150000	48200000	chr17	48570000	48620000	6	300000000	1273	1279	1273_1279	0.0738550716692113	2.11121265723663
chr17	48320000	48360000	chr17	48570000	48620000	6	300000000	1275	1279	1275_1279	0.0356943838802763	3.67583473599051
chr17	48660000	48690000	chr17	48860000	48880000	6	300000000	1280	1282	1280_1282	0.0600732985466344	2.59920766833995
chr17	48660000	48690000	chr17	49020000	49030000	6	300000000	1280	1283	1280_1283	0.16256270857499	2.59920766833995
chr17	49560000	49580000	chr17	49680000	49720000	6	300000000	1287	1288	1287_1288	0.133680644476127	2.59920766833995
chr17	49850000	49880000	chr17	49990000	50010000	6	300000000	1290	1291	1290_1291	0.0249380761832673	2.11121265723663
chr17	50530000	50550000	chr17	50690000	50710000	6	300000000	1296	1297	1296_1297	0.086338064503466	2.11121265723663
chr17	50850000	50860000	chr17	50940000	50960000	6	300000000	1298	1299	1298_1299	0.150420427503214	2.11121265723663
chr17	57120000	57170000	chr17	57730000	57790000	6	300000000	1318	1328	1318_1328	0.156620277788149	5.19841533667991
chr17	57220000	57270000	chr17	57630000	57670000	6	300000000	1320	1327	1320_1327	0.160450463068783	2.59920766833995
chr17	57850000	57880000	chr17	58100000	58130000	6	300000000	1330	1332	1330_1332	0.184981298750646	3.67583473599051
chr17	57850000	57880000	chr17	57980000	58000000	6	300000000	1330	1331	1330_1331	0.156360166355954	2.11121265723663
chr17	58680000	58730000	chr17	58990000	59020000	6	300000000	1336	1337	1336_1337	0.150966962980755	2.59920766833995
chr17	59300000	59330000	chr17	59430000	59460000	6	300000000	1338	1339	1338_1339	0.146449754992903	2.11121265723663
chr17	59730000	59760000	chr17	59850000	59880000	6	300000000	1341	1342	1341_1342	0.178171130284739	2.11121265723663
chr17	61410000	61430000	chr17	61550000	61570000	6	300000000	1346	1347	1346_1347	0.12293667636695	2.59920766833995
chr17	62670000	62710000	chr17	62960000	62990000	6	300000000	1348	1349	1348_1349	0.0905182981206767	2.11121265723663
chr17	63440000	63460000	chr17	63590000	63620000	6	300000000	1352	1353	1352_1353	0.0905182981206767	2.11121265723663
chr17	64020000	64040000	chr17	64270000	64290000	6	300000000	1355	1357	1355_1357	0.184981298750646	2.11121265723663
chr17	64130000	64160000	chr17	64270000	64290000	6	300000000	1356	1357	1356_1357	0.156360166355954	2.11121265723663
chr17	66710000	66730000	chr17	66890000	66920000	6	300000000	1375	1376	1375_1376	0.12293667636695	2.11121265723663
chr17	69560000	69580000	chr17	70130000	70150000	6	300000000	1394	1395	1394_1395	0.160450463068783	2.59920766833995
chr17	73240000	73270000	chr17	73360000	73380000	6	300000000	1405	1406	1405_1406	0.114350051032924	2.11121265723663
chr17	74370000	74380000	chr17	74460000	74490000	6	300000000	1409	1410	1409_1410	0.108725617307741	2.11121265723663
chr17	77080000	77100000	chr17	77220000	77260000	6	300000000	1438	1439	1438_1439	0.0386773672888385	2.11121265723663
chr17	77320000	77350000	chr17	77480000	77510000	6	300000000	1440	1442	1440_1442	0.109805448512863	2.11121265723663
chr17	77530000	77560000	chr17	78000000	78030000	6	300000000	1443	1449	1443_1449	0.05982179715827	3.2
chr17	77530000	77560000	chr17	77900000	77940000	6	300000000	1443	1448	1443_1448	0.146932420248187	3.2
chr17	79070000	79100000	chr17	79370000	79420000	6	300000000	1460	1466	1460_1466	0.05982179715827	3.2
chr17	79150000	79170000	chr17	79690000	79720000	6	300000000	1463	1469	1463_1469	0.107309741772991	2.59920766833995
chr17	79370000	79420000	chr17	79690000	79720000	6	300000000	1466	1469	1466_1469	0.0629473907239352	2.11121265723663
chr17	79790000	79830000	chr17	79970000	80000000	6	300000000	1470	1473	1470_1473	0.148031992189139	4.22242531447326
chr17	80410000	80460000	chr17	80960000	81010000	6	300000000	1478	1483	1478_1483	0.0992318224469727	2.59920766833995
chr17	80960000	81010000	chr17	81100000	81130000	6	300000000	1483	1484	1483_1484	0.0586494322547943	2.11121265723663
chr17	81230000	81330000	chr17	81460000	81500000	6	300000000	1485	1487	1485_1487	0.0910859268322693	5.19841533667991
chr17	82010000	82030000	chr17	82140000	82180000	6	300000000	1490	1491	1490_1491	0.16895462648527	2.11121265723663
chr17	82780000	82800000	chr17	83070000	83090000	6	300000000	1492	1494	1492_1494	0.128131782352202	2.59920766833995
chr18	290000	320000	chr18	610000	630000	6	300000000	6157	6158	6157_6158	0.177738448647498	3.2
chr18	3270000	3300000	chr18	3650000	3680000	6	300000000	6164	6168	6164_6168	0.0629153218356498	2.59920766833995
chr18	5860000	5890000	chr18	6490000	6560000	6	300000000	6175	6178	6175_6178	0.0176622445253376	2.59920766833995
chr18	6490000	6560000	chr18	6860000	6890000	6	300000000	6178	6179	6178_6179	0.0359594655031347	2.59920766833995
chr18	8650000	8690000	chr18	8970000	9010000	6	300000000	6185	6188	6185_6188	0.0869331186102232	4.52548339959391
chr18	9190000	9200000	chr18	9510000	9520000	6	300000000	6189	6190	6189_6190	0.109369854370709	2.59920766833995
chr18	12720000	12750000	chr18	12910000	12940000	6	300000000	6200	6201	6200_6201	0.100835515366122	3.67583473599051
chr18	13220000	13230000	chr18	13530000	13550000	6	300000000	6202	6205	6202_6205	0.0350739746794514	2.11121265723663
chr18	58780000	58800000	chr18	59040000	59070000	6	300000000	6240	6241	6240_6241	0.0210528360431184	2.59920766833995
chr18	63110000	63140000	chr18	63290000	63350000	6	300000000	6246	6247	6246_6247	0.191361485405366	2.11121265723663
chr18	76390000	76410000	chr18	76680000	76720000	6	300000000	6256	6257	6256_6257	0.0581447038791372	2.59920766833995
chr19	750000	780000	chr19	960000	1000000	6	300000000	2375	2378	2375_2378	0.191985736384318	2.11121265723663
chr19	2440000	2480000	chr19	2580000	2620000	6	300000000	2395	2396	2395_2396	0.183296901759668	2.11121265723663
chr19	3300000	3340000	chr19	3450000	3480000	6	300000000	2403	2405	2403_2405	0.0923814718719897	2.59920766833995
chr19	7100000	7190000	chr19	7300000	7350000	6	300000000	2430	2431	2430_2431	0.191985736384318	3.67583473599051
chr19	8650000	8670000	chr19	9070000	9090000	6	300000000	2438	2439	2438_2439	0.171843531791193	2.11121265723663
chr19	9610000	9640000	chr19	9780000	9800000	6	300000000	2440	2441	2440_2441	0.0923814718719897	2.59920766833995
chr19	10260000	10280000	chr19	10380000	10400000	6	300000000	2442	2443	2442_2443	0.149839324264592	2.11121265723663
chr19	13250000	13310000	chr19	13570000	13600000	6	300000000	2460	2462	2460_2462	0.191985736384318	3.2
chr19	13870000	13890000	chr19	14040000	14090000	6	300000000	2464	2466	2464_2466	0.161993985457149	2.59920766833995
chr19	15650000	15660000	chr19	15960000	15980000	6	300000000	2475	2476	2475_2476	0.181912986896187	2.11121265723663
chr19	27970000	27980000	chr19	28310000	28320000	6	300000000	2507	2508	2507_2508	0.062480996162779	2.59920766833995
chr19	29600000	29620000	chr19	29700000	29760000	6	300000000	2509	2510	2509_2510	0.0769841904093852	2.11121265723663
chr19	29700000	29760000	chr19	29860000	29880000	6	300000000	2510	2511	2510_2511	0.0991748065746525	2.11121265723663
chr19	30030000	30040000	chr19	30190000	30200000	6	300000000	2512	2513	2512_2513	0.172357485200931	2.11121265723663
chr19	30670000	30690000	chr19	31340000	31350000	6	300000000	2517	2521	2517_2521	0.172357485200931	2.11121265723663
chr19	30670000	30690000	chr19	32230000	32240000	6	300000000	2517	2527	2517_2527	0.125541909411601	2.59920766833995
chr19	31720000	31730000	chr19	31870000	31890000	6	300000000	2523	2524	2523_2524	0.18356091303996	2.11121265723663
chr19	33230000	33260000	chr19	33750000	33820000	6	300000000	2532	2537	2532_2537	0.123419220984511	2.59920766833995
chr19	33230000	33260000	chr19	33390000	33440000	6	300000000	2532	2533	2532_2533	0.0201695370691927	3.2
chr19	33390000	33440000	chr19	33750000	33820000	6	300000000	2533	2537	2533_2537	0.023330192519212	2.11121265723663
chr19	33750000	33820000	chr19	34060000	34120000	6	300000000	2537	2539	2537_2539	0.103221432307308	2.59920766833995
chr19	33750000	33820000	chr19	33980000	34010000	6	300000000	2537	2538	2537_2538	0.0207135375209684	2.11121265723663
chr19	33750000	33820000	chr19	34150000	34160000	6	300000000	2537	2540	2537_2540	0.103957202789262	2.11121265723663
chr19	37890000	37940000	chr19	38040000	38110000	6	300000000	2555	2556	2555_2556	0.175341085954364	3.2
chr19	38240000	38250000	chr19	38320000	38340000	6	300000000	2558	2559	2558_2559	0.154203255789433	2.11121265723663
chr19	39110000	39130000	chr19	39320000	39340000	6	300000000	2567	2569	2567_2569	0.0613216496232754	2.11121265723663
chr19	47430000	47460000	chr19	47680000	47730000	6	300000000	2599	2602	2599_2602	0.0716546643838961	3.67583473599051
chr19	53840000	53860000	chr19	54010000	54040000	6	300000000	2624	2626	2624_2626	0.102876874163058	2.11121265723663
chr19	54480000	54490000	chr19	54690000	54700000	6	300000000	2627	2629	2627_2629	0.162043163250009	2.59920766833995
chr19	55120000	55160000	chr19	55410000	55450000	6	300000000	2631	2633	2631_2633	0.146120610135929	2.59920766833995
chr20	810000	830000	chr20	950000	960000	6	300000000	3371	3372	3371_3372	0.14655054312083	2.11121265723663
chr20	1960000	1980000	chr20	2170000	2180000	6	300000000	3375	3376	3375_3376	0.14655054312083	2.11121265723663
chr20	4580000	4620000	chr20	4710000	4740000	6	300000000	3387	3388	3387_3388	0.14655054312083	2.11121265723663
chr20	4750000	4780000	chr20	5070000	5100000	6	300000000	3389	3391	3389_3391	0.14655054312083	3.67583473599051
chr20	5540000	5570000	chr20	5780000	5800000	6	300000000	3393	3394	3393_3394	0.14655054312083	2.59920766833995
chr20	8840000	8870000	chr20	9350000	9370000	6	300000000	3402	3404	3402_3404	0.14655054312083	2.11121265723663
chr20	16790000	16810000	chr20	17420000	17440000	6	300000000	3410	3411	3410_3411	0.14655054312083	2.11121265723663
chr20	17510000	17540000	chr20	17870000	17920000	6	300000000	3412	3415	3412_3415	0.14655054312083	2.11121265723663
chr20	19190000	19230000	chr20	19650000	19670000	6	300000000	3416	3418	3416_3418	0.14655054312083	2.11121265723663
chr20	20650000	20670000	chr20	20810000	20830000	6	300000000	3419	3420	3419_3420	0.0626962184272264	2.59920766833995
chr20	22330000	22400000	chr20	22640000	22720000	6	300000000	3428	3431	3428_3431	0.13045425433442	2.11121265723663
chr20	22330000	22400000	chr20	22640000	22720000	6	300000000	3428	3431	3428_3431	0.0626962184272264	2.11121265723663
chr20	22470000	22490000	chr20	22640000	22720000	6	300000000	3429	3431	3429_3431	0.196078021950294	2.11121265723663
chr20	31800000	31850000	chr20	32030000	32070000	6	300000000	3440	3442	3440_3442	0.167595279098128	4.22242531447326
chr20	32490000	32540000	chr20	32650000	32680000	6	300000000	3448	3449	3448_3449	0.113479769631507	2.11121265723663
chr20	32900000	32920000	chr20	33070000	33090000	6	300000000	3451	3453	3451_3453	0.0955350433824893	2.11121265723663
chr20	33460000	33480000	chr20	33650000	33670000	6	300000000	3456	3458	3456_3458	0.0619655100452714	2.11121265723663
chr20	33840000	33870000	chr20	34060000	34090000	6	300000000	3459	3461	3459_3461	0.126008341444787	2.11121265723663
chr20	35980000	36000000	chr20	36110000	36150000	6	300000000	3476	3477	3476_3477	0.0955350433824893	2.11121265723663
chr20	36200000	36240000	chr20	36420000	36450000	6	300000000	3478	3480	3478_3480	0.0765716401538778	2.11121265723663
chr20	37260000	37290000	chr20	37510000	37540000	6	300000000	3483	3485	3483_3485	0.025095987461504	2.59920766833995
chr20	41170000	41190000	chr20	41320000	41340000	6	300000000	3498	3499	3498_3499	0.0566110950828606	2.59920766833995
chr20	43740000	43760000	chr20	44060000	44090000	6	300000000	3500	3503	3500_3503	0.101914595604252	2.11121265723663
chr20	47260000	47280000	chr20	47380000	47400000	6	300000000	3524	3525	3524_3525	0.18614379522046	2.11121265723663
chr20	47660000	47680000	chr20	48610000	48670000	6	300000000	3526	3529	3526_3529	0.0566110950828606	2.59920766833995
chr20	49330000	49350000	chr20	49480000	49530000	6	300000000	3535	3536	3535_3536	0.0566110950828606	2.59920766833995
chr20	50990000	51020000	chr20	51290000	51350000	6	300000000	3549	3550	3549_3550	0.143154417099353	2.59920766833995
chr20	51360000	51390000	chr20	51580000	51600000	6	300000000	3551	3552	3551_3552	0.101914595604252	2.11121265723663
chr20	57050000	57110000	chr20	57260000	57350000	6	300000000	3572	3573	3572_3573	0.039794313777611	2.59920766833995
chr20	57370000	57390000	chr20	57490000	57540000	6	300000000	3574	3575	3574_3575	0.166349154041638	2.11121265723663
chr20	57490000	57540000	chr20	58170000	58220000	6	300000000	3575	3581	3575_3581	0.0699832765627519	2.11121265723663
chr20	57590000	57630000	chr20	58170000	58220000	6	300000000	3576	3581	3576_3581	0.016313708050931	2.11121265723663
chr20	59570000	59610000	chr20	59730000	59760000	6	300000000	3587	3588	3587_3588	0.18242481863234	2.11121265723663
chr20	62650000	62690000	chr20	62780000	62820000	6	300000000	3595	3596	3595_3596	0.196454455583229	2.59920766833995
chr21	17670000	17690000	chr21	17900000	17930000	6	300000000	6263	6264	6263_6264	0.142390778455367	2.11121265723663
chr21	38730000	38750000	chr21	39110000	39140000	6	300000000	6288	6292	6288_6292	0.0868507280179817	3.67583473599051
chr21	41610000	41620000	chr21	41770000	41790000	6	300000000	6295	6296	6295_6296	0.165341785413314	2.11121265723663
chr21	41820000	41840000	chr21	42100000	42170000	6	300000000	6297	6301	6297_6301	0.0868507280179817	2.11121265723663
chr21	42100000	42170000	chr21	42410000	42460000	6	300000000	6301	6305	6301_6305	0.194400523472508	2.11121265723663
chr21	44950000	44980000	chr21	45120000	45150000	6	300000000	6319	6320	6319_6320	0.190483584271338	2.59920766833995
chr21	45280000	45320000	chr21	45440000	45450000	6	300000000	6321	6322	6321_6322	0.156102356797405	2.59920766833995
chr22	22850000	22860000	chr22	23120000	23140000	6	300000000	1500	1503	1500_1503	0.155344432970305	2.11121265723663
chr22	22950000	22970000	chr22	23120000	23140000	6	300000000	1502	1503	1502_1503	0.0312298503044368	2.59920766833995
chr22	24930000	24950000	chr22	25040000	25060000	6	300000000	1508	1509	1508_1509	0.0955103960829105	2.11121265723663
chr22	25760000	25810000	chr22	26320000	26350000	6	300000000	1515	1516	1515_1516	0.0578105438347977	2.59920766833995
chr22	26370000	26400000	chr22	26630000	26650000	6	300000000	1517	1520	1517_1520	0.116880339569374	2.59920766833995
chr22	26500000	26520000	chr22	26630000	26650000	6	300000000	1519	1520	1519_1520	0.167052344020977	2.11121265723663
chr22	27230000	27250000	chr22	27390000	27440000	6	300000000	1524	1526	1524_1526	0.164342017890093	2.11121265723663
chr22	27870000	27890000	chr22	28000000	28030000	6	300000000	1530	1531	1530_1531	0.0537705040258218	2.11121265723663
chr22	28840000	28880000	chr22	29020000	29060000	6	300000000	1537	1539	1537_1539	0.00858145232990181	2.11121265723663
chr22	29600000	29660000	chr22	29990000	30090000	6	300000000	1543	1547	1543_1547	0.105442531335851	2.59920766833995
chr22	29690000	29830000	chr22	29990000	30090000	6	300000000	1545	1547	1545_1547	0.143130450323459	5.57152360509519
chr22	30100000	30120000	chr22	30250000	30280000	6	300000000	1548	1549	1548_1549	0.0123818042833755	2.11121265723663
chr22	30620000	30660000	chr22	30870000	30960000	6	300000000	1551	1553	1551_1553	0.12583347446146	3.67583473599051
chr22	30750000	30770000	chr22	30870000	30960000	6	300000000	1552	1553	1552_1553	0.146770755613018	2.11121265723663
chr22	30870000	30960000	chr22	31070000	31120000	6	300000000	1553	1554	1553_1554	0.125509473019076	3.2
chr22	32510000	32540000	chr22	32980000	33010000	6	300000000	1565	1571	1565_1571	0.0178161078293783	2.59920766833995
chr22	32510000	32540000	chr22	32780000	32810000	6	300000000	1565	1570	1565_1570	0.0185776526268948	2.11121265723663
chr22	32640000	32680000	chr22	32980000	33010000	6	300000000	1568	1571	1568_1571	0.0536468185785135	2.11121265723663
chr22	32640000	32680000	chr22	32780000	32810000	6	300000000	1568	1570	1568_1570	0.143001676138248	2.11121265723663
chr22	32780000	32810000	chr22	32980000	33010000	6	300000000	1570	1571	1570_1571	0.180273023729571	2.11121265723663
chr22	33300000	33310000	chr22	33590000	33600000	6	300000000	1572	1575	1572_1575	0.152240902171972	2.11121265723663
chr22	33920000	33940000	chr22	34100000	34120000	6	300000000	1576	1577	1576_1577	0.102627864724956	2.11121265723663
chr22	35410000	35450000	chr22	35560000	35660000	6	300000000	1583	1584	1583_1584	0.0258402482848209	2.11121265723663
chr22	35410000	35450000	chr22	36100000	36140000	6	300000000	1583	1590	1583_1590	0.115877661639532	2.11121265723663
chr22	35560000	35660000	chr22	36100000	36140000	6	300000000	1584	1590	1584_1590	0.0762161821633289	2.11121265723663
chr22	35560000	35660000	chr22	35810000	35840000	6	300000000	1584	1586	1584_1586	0.0583492539782549	2.11121265723663
chr22	36300000	36330000	chr22	36450000	36480000	6	300000000	1592	1593	1592_1593	0.015212434325825	2.59920766833995
chr22	36860000	36880000	chr22	36980000	36990000	6	300000000	1600	1601	1600_1601	0.187166317092638	2.11121265723663
chr22	37310000	37330000	chr22	37450000	37460000	6	300000000	1603	1604	1603_1604	0.111611196907247	3.2
chr22	37620000	37640000	chr22	37780000	37800000	6	300000000	1605	1607	1605_1607	0.0751213676862179	2.59920766833995
chr22	38050000	38090000	chr22	38430000	38460000	6	300000000	1610	1615	1610_1615	0.184065253175781	2.11121265723663
chr22	39160000	39180000	chr22	39300000	39320000	6	300000000	1622	1623	1622_1623	0.17186988323754	2.11121265723663
chr22	39540000	39610000	chr22	40010000	40040000	6	300000000	1624	1627	1624_1627	0.12987102405666	2.11121265723663
chr22	39540000	39610000	chr22	39910000	39960000	6	300000000	1624	1626	1624_1626	0.181238382900063	2.59920766833995
chr22	40910000	40940000	chr22	41230000	41250000	6	300000000	1632	1637	1632_1637	0.152289294730515	2.11121265723663
chr22	41380000	41410000	chr22	41510000	41540000	6	300000000	1638	1639	1638_1639	0.17186988323754	2.11121265723663
chr22	42130000	42190000	chr22	42420000	42450000	6	300000000	1643	1645	1643_1645	0.17186988323754	3.67583473599051
chr22	43980000	44000000	chr22	44580000	44640000	6	300000000	1658	1662	1658_1662	0.17186988323754	2.11121265723663
chr22	45250000	45280000	chr22	45530000	45550000	6	300000000	1668	1670	1668_1670	0.18560567171991	2.11121265723663
chr22	45250000	45280000	chr22	45420000	45440000	6	300000000	1668	1669	1668_1669	0.0696992810638566	2.11121265723663
chr22	45630000	45660000	chr22	45960000	46020000	6	300000000	1672	1674	1672_1674	0.0538195993206491	2.11121265723663
chr22	45630000	45660000	chr22	45850000	45880000	6	300000000	1672	1673	1672_1673	0.18010920989587	2.11121265723663
chr22	46100000	46150000	chr22	46270000	46330000	6	300000000	1675	1676	1675_1676	0.181238382900063	3.67583473599051
chr22	46350000	46380000	chr22	46510000	46550000	6	300000000	1677	1678	1677_1678	0.131716150216486	2.11121265723663
chr22	49920000	49940000	chr22	50020000	50040000	6	300000000	1687	1688	1687_1688	0.182255040084932	2.11121265723663
chr1	2190000	2220000	chr1	2380000	2400000	7	300000000	3	5	3_5	0.194553299672722	2.11121265723663
chr1	2810000	2820000	chr1	3390000	3430000	7	300000000	6	18	6_18	0.0824654060730329	2.11121265723663
chr1	3010000	3060000	chr1	3390000	3430000	7	300000000	10	18	10_18	0.138714118472456	3.67583473599051
chr1	3450000	3500000	chr1	3610000	3650000	7	300000000	19	20	19_20	0.0824654060730329	3.2
chr1	4660000	4670000	chr1	4820000	4840000	7	300000000	21	22	21_22	0.138714118472456	2.11121265723663
chr1	6260000	6280000	chr1	6420000	6450000	7	300000000	28	30	28_30	0.145937126164702	2.11121265723663
chr1	7970000	8010000	chr1	8280000	8350000	7	300000000	38	42	38_42	0.0623728518343957	2.59920766833995
chr1	9270000	9320000	chr1	9450000	9500000	7	300000000	47	50	47_50	0.0623728518343957	3.2
chr1	10500000	10540000	chr1	10930000	10970000	7	300000000	54	59	54_59	0.0824654060730329	2.11121265723663
chr1	10500000	10540000	chr1	10850000	10910000	7	300000000	54	58	54_58	0.0593227170397102	2.11121265723663
chr1	10500000	10540000	chr1	10630000	10660000	7	300000000	54	55	54_55	0.175258797938175	2.11121265723663
chr1	11310000	11340000	chr1	11610000	11660000	7	300000000	61	65	61_65	0.138714118472456	3.2
chr1	12400000	12450000	chr1	12590000	12610000	7	300000000	70	71	70_71	0.175258797938175	2.59920766833995
chr1	15120000	15160000	chr1	15290000	15330000	7	300000000	78	79	78_79	0.145937126164702	2.11121265723663
chr1	15770000	15820000	chr1	15940000	16000000	7	300000000	81	82	81_82	0.145937126164702	3.67583473599051
chr1	15770000	15820000	chr1	16020000	16050000	7	300000000	81	83	81_83	0.0710087540069304	2.59920766833995
chr1	17100000	17130000	chr1	17230000	17250000	7	300000000	87	88	87_88	0.145937126164702	2.59920766833995
chr1	17490000	17510000	chr1	17610000	17620000	7	300000000	90	91	90_91	0.160817696955404	2.11121265723663
chr1	18560000	18620000	chr1	18800000	18850000	7	300000000	102	104	102_104	0.194553299672722	3.2
chr1	18900000	18930000	chr1	19070000	19110000	7	300000000	105	106	105_106	0.0623728518343957	2.59920766833995
chr1	19330000	19380000	chr1	19630000	19670000	7	300000000	108	113	108_113	0.0623728518343957	3.2
chr1	22420000	22440000	chr1	22630000	22650000	7	300000000	131	132	131_132	0.148598781293751	2.59920766833995
chr1	24190000	24210000	chr1	24360000	24400000	7	300000000	140	141	140_141	0.101902393298252	2.11121265723663
chr1	24670000	24700000	chr1	24820000	24840000	7	300000000	142	143	142_143	0.101902393298252	2.59920766833995
chr1	30780000	30810000	chr1	30900000	30930000	7	300000000	167	168	167_168	0.0787817517473833	2.11121265723663
chr1	47430000	47440000	chr1	47700000	47720000	7	300000000	223	225	223_225	0.0364722153211503	2.11121265723663
chr1	62160000	62180000	chr1	62400000	62420000	7	300000000	248	249	248_249	0.0152282306572413	2.11121265723663
chr1	94030000	94080000	chr1	94320000	94350000	7	300000000	294	297	294_297	0.0798906440046581	2.59920766833995
chr1	109230000	109270000	chr1	109400000	109420000	7	300000000	318	319	318_319	0.182879397927219	2.11121265723663
chr1	110170000	110220000	chr1	110450000	110490000	7	300000000	327	329	327_329	0.0621584690821931	2.11121265723663
chr1	110170000	110220000	chr1	110300000	110330000	7	300000000	327	328	327_328	0.0312771971034045	2.11121265723663
chr1	110620000	110640000	chr1	110760000	110780000	7	300000000	330	331	330_331	0.0402047097597534	2.11121265723663
chr1	111480000	111510000	chr1	111650000	111680000	7	300000000	334	335	334_335	0.0931393532277843	2.59920766833995
chr1	111480000	111510000	chr1	111760000	111770000	7	300000000	334	336	334_336	0.0312771971034045	2.59920766833995
chr1	113160000	113170000	chr1	113670000	113680000	7	300000000	344	345	344_345	0.133879681205699	3.67583473599051
chr1	114400000	114410000	chr1	114550000	114560000	7	300000000	348	349	348_349	0.196605085156195	2.11121265723663
chr1	115130000	115140000	chr1	115460000	115470000	7	300000000	350	351	350_351	0.0621584690821931	2.11121265723663
chr1	116730000	116750000	chr1	117020000	117050000	7	300000000	358	361	358_361	0.0966091623178801	2.11121265723663
chr1	147490000	147520000	chr1	147620000	147650000	7	300000000	368	369	368_369	0.167811747391119	2.11121265723663
chr1	149940000	149970000	chr1	150160000	150190000	7	300000000	372	374	372_374	0.174686166644153	3.2
chr1	153340000	153360000	chr1	153480000	153500000	7	300000000	393	394	393_394	0.116331667777146	2.59920766833995
chr1	153790000	153810000	chr1	153940000	154000000	7	300000000	395	397	395_397	0.0717440163076291	3.67583473599051
chr1	155330000	155370000	chr1	155560000	155600000	7	300000000	412	413	412_413	0.172439009490712	2.11121265723663
chr1	156360000	156410000	chr1	156560000	156660000	7	300000000	417	419	417_419	0.193663995834219	3.67583473599051
chr1	156450000	156470000	chr1	156560000	156660000	7	300000000	418	419	418_419	0.174664391737719	2.59920766833995
chr1	157960000	157980000	chr1	158100000	158130000	7	300000000	424	425	424_425	0.0747894982701511	2.59920766833995
chr1	160430000	160450000	chr1	160590000	160610000	7	300000000	432	433	432_433	0.161691676975968	2.11121265723663
chr1	160730000	160740000	chr1	160950000	160970000	7	300000000	435	437	435_437	0.178423439371091	2.11121265723663
chr1	161200000	161230000	chr1	161370000	161390000	7	300000000	438	439	438_439	0.171072709347358	3.67583473599051
chr1	161780000	161800000	chr1	162030000	162070000	7	300000000	440	442	440_442	0.125634380666338	2.11121265723663
chr1	165380000	165400000	chr1	165580000	165600000	7	300000000	452	453	452_453	0.183257692998189	3.2
chr1	166900000	166920000	chr1	167050000	167070000	7	300000000	459	460	459_460	0.151715569979346	2.11121265723663
chr1	167260000	167280000	chr1	167440000	167450000	7	300000000	461	462	461_462	0.199448050179397	2.11121265723663
chr1	172070000	172100000	chr1	172380000	172410000	7	300000000	469	470	469_470	0.169262661781028	3.2
chr1	181190000	181210000	chr1	181410000	181430000	7	300000000	486	487	486_487	0.151715569979346	2.11121265723663
chr1	183650000	183690000	chr1	183900000	183930000	7	300000000	499	500	499_500	0.153355133866913	2.11121265723663
chr1	200270000	200290000	chr1	200490000	200510000	7	300000000	513	514	513_514	0.176915947301527	2.11121265723663
chr1	203860000	203880000	chr1	204110000	204150000	7	300000000	534	536	534_536	0.103531860381646	2.59920766833995
