Iteration	Median_Both_DGE_Enhns	Median_Some_NonDGE_Enhns	log2FC
7893	23	22	0.06413033741971556
7894	25	22	0.18442457113742758
7895	42	22	0.932885804141463
7896	38	22	0.7884958948062882
7897	15	22	-0.5525410230287788
7898	22	22	0.0
7899	42	22	0.932885804141463
7900	27	22	0.2954558835261713
7901	20	22	-0.13750352374993496
7902	21	22	-0.06711419585853691
7903	38	22	0.7884958948062882
7904	18	22	-0.2895066171949848
7905	6	22	-1.8744691179161412
7906	9	22	-1.2895066171949847
7907	38	22	0.7884958948062882
7908	32	22	0.5405683813627028
7909	21	22	-0.06711419585853691
7910	15	22	-0.5525410230287788
7911	39	22	0.8259706002249511
7912	14	22	-0.6520766965796931
7913	29	22	0.3985493764902748
7914	38	22	0.7884958948062882
7915	7	22	-1.6520766965796931
7916	21	22	-0.06711419585853691
7917	23	22	0.06413033741971556
7918	32	22	0.5405683813627028
7919	30	22	0.44745897697122117
7920	18	22	-0.2895066171949848
7921	22	22	0.0
7922	25	22	0.18442457113742758
7923	38	22	0.7884958948062882
7924	21	22	-0.06711419585853691
7925	6	22	-1.8744691179161412
7926	15	22	-0.5525410230287788
7927	18	22	-0.2895066171949848
7928	35	22	0.6698513983076692
7929	25	22	0.18442457113742758
7930	23	22	0.06413033741971556
7931	12	22	-0.8744691179161412
7932	27	22	0.2954558835261713
7933	21	22	-0.06711419585853691
7934	38	22	0.7884958948062882
7935	15	22	-0.5525410230287788
7936	11	22	-1.0
7937	20	22	-0.13750352374993496
7938	18	22	-0.2895066171949848
7939	10	22	-1.137503523749935
7940	24	22	0.12553088208385882
7941	29	22	0.3985493764902748
7942	17	22	-0.3719687773869579
7943	22	22	0.0
7944	38	22	0.7884958948062882
7945	36	22	0.7104933828050152
7946	25	22	0.18442457113742758
7947	22	22	0.0
7948	4	22	-2.4594316186372973
7949	26	22	0.24100809950379498
7950	36	22	0.7104933828050152
7951	39	22	0.8259706002249511
7952	38	22	0.7884958948062882
7953	27	22	0.2954558835261713
7954	38	22	0.7884958948062882
7955	20	22	-0.13750352374993496
7956	9	22	-1.2895066171949847
7957	23	22	0.06413033741971556
7958	37	22	0.7500217469916526
7959	49	22	1.1552782254779108
7960	21	22	-0.06711419585853691
7961	19	22	-0.21150410519371174
7962	56	22	1.3479233034203069
7963	30	22	0.44745897697122117
7964	18	22	-0.2895066171949848
7965	15	22	-0.5525410230287788
7966	38	22	0.7884958948062882
7967	15	22	-0.5525410230287788
7968	6	22	-1.8744691179161412
7969	25	22	0.18442457113742758
7970	33	22	0.5849625007211562
7971	35	22	0.6698513983076692
7972	30	22	0.44745897697122117
7973	18	22	-0.2895066171949848
7974	42	22	0.932885804141463
7975	51	22	1.2129937233341985
7976	21	22	-0.06711419585853691
7977	29	22	0.3985493764902748
7978	15	22	-0.5525410230287788
7979	21	22	-0.06711419585853691
7980	22	22	0.0
7981	23	22	0.06413033741971556
7982	35	22	0.6698513983076692
7983	2	22	-3.4594316186372973
7984	38	22	0.7884958948062882
7985	23	22	0.06413033741971556
7986	32	22	0.5405683813627028
7987	10	22	-1.137503523749935
7988	42	22	0.932885804141463
7989	25	22	0.18442457113742758
7990	18	22	-0.2895066171949848
7991	18	22	-0.2895066171949848
7992	18	22	-0.2895066171949848
7993	18	22	-0.2895066171949848
7994	18	22	-0.2895066171949848
7995	22	22	0.0
7996	18	22	-0.2895066171949848
7997	35	22	0.6698513983076692
7998	24	22	0.12553088208385882
7999	30	22	0.44745897697122117
8000	21	22	-0.06711419585853691
8001	36	22	0.7104933828050152
8002	38	22	0.7884958948062882
8003	8	22	-1.4594316186372973
8004	38	22	0.7884958948062882
8005	14	22	-0.6520766965796931
8006	9	22	-1.2895066171949847
8007	28	22	0.3479233034203068
8008	26	22	0.24100809950379498
8009	21	22	-0.06711419585853691
8010	39	22	0.8259706002249511
8011	8	22	-1.4594316186372973
8012	23	22	0.06413033741971556
8013	2	22	-3.4594316186372973
8014	38	22	0.7884958948062882
8015	20	22	-0.13750352374993496
8016	38	22	0.7884958948062882
8017	21	22	-0.06711419585853691
8018	35	22	0.6698513983076692
8019	25	22	0.18442457113742758
8020	18	22	-0.2895066171949848
8021	35	22	0.6698513983076692
8022	38	22	0.7884958948062882
8023	24	22	0.12553088208385882
8024	17	22	-0.3719687773869579
8025	15	22	-0.5525410230287788
8026	8	22	-1.4594316186372973
8027	38	22	0.7884958948062882
8028	25	22	0.18442457113742758
8029	30	22	0.44745897697122117
8030	21	22	-0.06711419585853691
8031	18	22	-0.2895066171949848
8032	22	22	0.0
8033	22	22	0.0
8034	21	22	-0.06711419585853691
8035	8	22	-1.4594316186372973
8036	35	22	0.6698513983076692
8037	12	22	-0.8744691179161412
8038	26	22	0.24100809950379498
8039	15	22	-0.5525410230287788
8040	28	22	0.3479233034203068
8041	38	22	0.7884958948062882
8042	23	22	0.06413033741971556
8043	22	22	0.0
8044	42	22	0.932885804141463
8045	21	22	-0.06711419585853691
8046	28	22	0.3479233034203068
8047	21	22	-0.06711419585853691
8048	25	22	0.18442457113742758
8049	12	22	-0.8744691179161412
8050	25	22	0.18442457113742758
8051	21	22	-0.06711419585853691
8052	3	22	-2.8744691179161412
8053	35	22	0.6698513983076692
8054	21	22	-0.06711419585853691
8055	38	22	0.7884958948062882
8056	29	22	0.3985493764902748
8057	38	22	0.7884958948062882
8058	35	22	0.6698513983076692
8059	21	22	-0.06711419585853691
8060	38	22	0.7884958948062882
8061	23	22	0.06413033741971556
8062	21	22	-0.06711419585853691
8063	25	22	0.18442457113742758
8064	25	22	0.18442457113742758
8065	26	22	0.24100809950379498
8066	29	22	0.3985493764902748
8067	38	22	0.7884958948062882
8068	25	22	0.18442457113742758
8069	42	22	0.932885804141463
8070	6	22	-1.8744691179161412
8071	22	22	0.0
8072	21	22	-0.06711419585853691
8073	21	22	-0.06711419585853691
8074	35	22	0.6698513983076692
8075	22	22	0.0
8076	18	22	-0.2895066171949848
8077	20	22	-0.13750352374993496
8078	21	22	-0.06711419585853691
8079	23	22	0.06413033741971556
8080	24	22	0.12553088208385882
8081	15	22	-0.5525410230287788
8082	32	22	0.5405683813627028
8083	22	22	0.0
8084	14	22	-0.6520766965796931
8085	19	22	-0.21150410519371174
8086	44	22	1.0
8087	6	22	-1.8744691179161412
8088	32	22	0.5405683813627028
8089	38	22	0.7884958948062882
8090	36	22	0.7104933828050152
8091	36	22	0.7104933828050152
8092	29	22	0.3985493764902748
8093	26	22	0.24100809950379498
8094	27	22	0.2954558835261713
8095	10	22	-1.137503523749935
8096	19	22	-0.21150410519371174
8097	18	22	-0.2895066171949848
8098	38	22	0.7884958948062882
8099	39	22	0.8259706002249511
8100	26	22	0.24100809950379498
8101	18	22	-0.2895066171949848
8102	22	22	0.0
8103	38	22	0.7884958948062882
8104	4	22	-2.4594316186372973
8105	22	22	0.0
8106	14	22	-0.6520766965796931
8107	32	22	0.5405683813627028
8108	25	22	0.18442457113742758
8109	15	22	-0.5525410230287788
8110	10	22	-1.137503523749935
8111	21	22	-0.06711419585853691
8112	25	22	0.18442457113742758
8113	22	22	0.0
8114	39	22	0.8259706002249511
8115	42	22	0.932885804141463
8116	27	22	0.2954558835261713
8117	14	22	-0.6520766965796931
8118	32	22	0.5405683813627028
8119	9	22	-1.2895066171949847
8120	18	22	-0.2895066171949848
8121	20	22	-0.13750352374993496
8122	6	22	-1.8744691179161412
8123	21	22	-0.06711419585853691
8124	21	22	-0.06711419585853691
8125	14	22	-0.6520766965796931
8126	27	22	0.2954558835261713
8127	8	22	-1.4594316186372973
8128	18	22	-0.2895066171949848
8129	23	22	0.06413033741971556
8130	23	22	0.06413033741971556
8131	38	22	0.7884958948062882
8132	13	22	-0.758991900496205
8133	21	22	-0.06711419585853691
8134	20	22	-0.13750352374993496
8135	25	22	0.18442457113742758
8136	23	22	0.06413033741971556
8137	23	22	0.06413033741971556
8138	18	22	-0.2895066171949848
8139	38	22	0.7884958948062882
8140	18	22	-0.2895066171949848
8141	26	22	0.24100809950379498
8142	11	22	-1.0
8143	21	22	-0.06711419585853691
8144	28	22	0.3479233034203068
8145	21	22	-0.06711419585853691
8146	24	22	0.12553088208385882
8147	30	22	0.44745897697122117
8148	12	22	-0.8744691179161412
8149	5	22	-2.137503523749935
8150	24	22	0.12553088208385882
8151	19	22	-0.21150410519371174
8152	36	22	0.7104933828050152
8153	16	22	-0.4594316186372972
8154	4	22	-2.4594316186372973
8155	38	22	0.7884958948062882
8156	3	22	-2.8744691179161412
8157	23	22	0.06413033741971556
8158	21	22	-0.06711419585853691
8159	38	22	0.7884958948062882
8160	36	22	0.7104933828050152
8161	18	22	-0.2895066171949848
8162	35	22	0.6698513983076692
8163	28	22	0.3479233034203068
8164	14	22	-0.6520766965796931
8165	23	22	0.06413033741971556
8166	9	22	-1.2895066171949847
8167	25	22	0.18442457113742758
8168	23	22	0.06413033741971556
8169	38	22	0.7884958948062882
8170	25	22	0.18442457113742758
8171	38	22	0.7884958948062882
8172	29	22	0.3985493764902748
8173	23	22	0.06413033741971556
8174	27	22	0.2954558835261713
8175	22	22	0.0
8176	28	22	0.3479233034203068
8177	29	22	0.3985493764902748
8178	42	22	0.932885804141463
8179	8	22	-1.4594316186372973
8180	18	22	-0.2895066171949848
8181	18	22	-0.2895066171949848
8182	38	22	0.7884958948062882
8183	27	22	0.2954558835261713
8184	7	22	-1.6520766965796931
8185	15	22	-0.5525410230287788
8186	18	22	-0.2895066171949848
8187	25	22	0.18442457113742758
8188	25	22	0.18442457113742758
8189	20	22	-0.13750352374993496
8190	39	22	0.8259706002249511
8191	15	22	-0.5525410230287788
8192	27	22	0.2954558835261713
8193	22	22	0.0
8194	9	22	-1.2895066171949847
8195	15	22	-0.5525410230287788
8196	23	22	0.06413033741971556
8197	38	22	0.7884958948062882
8198	24	22	0.12553088208385882
8199	38	22	0.7884958948062882
8200	23	22	0.06413033741971556
8201	21	22	-0.06711419585853691
8202	42	22	0.932885804141463
8203	38	22	0.7884958948062882
8204	22	22	0.0
8205	15	22	-0.5525410230287788
8206	25	22	0.18442457113742758
8207	18	22	-0.2895066171949848
8208	38	22	0.7884958948062882
8209	36	22	0.7104933828050152
8210	15	22	-0.5525410230287788
8211	21	22	-0.06711419585853691
8212	12	22	-0.8744691179161412
8213	21	22	-0.06711419585853691
8214	21	22	-0.06711419585853691
8215	15	22	-0.5525410230287788
8216	23	22	0.06413033741971556
8217	21	22	-0.06711419585853691
8218	29	22	0.3985493764902748
8219	12	22	-0.8744691179161412
8220	24	22	0.12553088208385882
8221	32	22	0.5405683813627028
8222	38	22	0.7884958948062882
8223	26	22	0.24100809950379498
8224	10	22	-1.137503523749935
8225	18	22	-0.2895066171949848
8226	13	22	-0.758991900496205
8227	15	22	-0.5525410230287788
8228	21	22	-0.06711419585853691
8229	25	22	0.18442457113742758
8230	38	22	0.7884958948062882
8231	21	22	-0.06711419585853691
8232	18	22	-0.2895066171949848
8233	27	22	0.2954558835261713
8234	27	22	0.2954558835261713
8235	21	22	-0.06711419585853691
8236	38	22	0.7884958948062882
8237	25	22	0.18442457113742758
8238	24	22	0.12553088208385882
8239	21	22	-0.06711419585853691
8240	30	22	0.44745897697122117
8241	10	22	-1.137503523749935
8242	15	22	-0.5525410230287788
8243	46	22	1.0641303374197155
8244	38	22	0.7884958948062882
8245	35	22	0.6698513983076692
8246	38	22	0.7884958948062882
8247	18	22	-0.2895066171949848
8248	38	22	0.7884958948062882
8249	15	22	-0.5525410230287788
8250	25	22	0.18442457113742758
8251	38	22	0.7884958948062882
8252	8	22	-1.4594316186372973
8253	15	22	-0.5525410230287788
8254	17	22	-0.3719687773869579
8255	23	22	0.06413033741971556
8256	23	22	0.06413033741971556
8257	0	22	-inf
8258	21	22	-0.06711419585853691
8259	33	22	0.5849625007211562
8260	18	22	-0.2895066171949848
8261	38	22	0.7884958948062882
8262	9	22	-1.2895066171949847
8263	21	22	-0.06711419585853691
8264	39	22	0.8259706002249511
8265	21	22	-0.06711419585853691
8266	27	22	0.2954558835261713
8267	12	22	-0.8744691179161412
8268	15	22	-0.5525410230287788
8269	13	22	-0.758991900496205
8270	5	22	-2.137503523749935
8271	41	22	0.8981203859807864
8272	6	22	-1.8744691179161412
8273	39	22	0.8259706002249511
8274	35	22	0.6698513983076692
8275	15	22	-0.5525410230287788
8276	18	22	-0.2895066171949848
8277	25	22	0.18442457113742758
8278	22	22	0.0
8279	38	22	0.7884958948062882
8280	14	22	-0.6520766965796931
8281	8	22	-1.4594316186372973
8282	20	22	-0.13750352374993496
8283	38	22	0.7884958948062882
8284	15	22	-0.5525410230287788
8285	21	22	-0.06711419585853691
8286	29	22	0.3985493764902748
8287	33	22	0.5849625007211562
8288	8	22	-1.4594316186372973
8289	30	22	0.44745897697122117
8290	13	22	-0.758991900496205
8291	9	22	-1.2895066171949847
8292	36	22	0.7104933828050152
8293	14	22	-0.6520766965796931
8294	20	22	-0.13750352374993496
8295	25	22	0.18442457113742758
8296	23	22	0.06413033741971556
8297	15	22	-0.5525410230287788
8298	15	22	-0.5525410230287788
8299	11	22	-1.0
8300	47	22	1.09515723304034
8301	13	22	-0.758991900496205
8302	18	22	-0.2895066171949848
8303	25	22	0.18442457113742758
8304	14	22	-0.6520766965796931
8305	42	22	0.932885804141463
8306	32	22	0.5405683813627028
8307	15	22	-0.5525410230287788
8308	21	22	-0.06711419585853691
8309	12	22	-0.8744691179161412
8310	22	22	0.0
8311	25	22	0.18442457113742758
8312	44	22	1.0
8313	39	22	0.8259706002249511
8314	35	22	0.6698513983076692
8315	40	22	0.8624964762500651
8316	25	22	0.18442457113742758
8317	21	22	-0.06711419585853691
8318	30	22	0.44745897697122117
8319	13	22	-0.758991900496205
8320	30	22	0.44745897697122117
8321	32	22	0.5405683813627028
8322	21	22	-0.06711419585853691
8323	23	22	0.06413033741971556
8324	28	22	0.3479233034203068
8325	15	22	-0.5525410230287788
8326	21	22	-0.06711419585853691
8327	29	22	0.3985493764902748
8328	39	22	0.8259706002249511
8329	17	22	-0.3719687773869579
8330	21	22	-0.06711419585853691
8331	32	22	0.5405683813627028
8332	6	22	-1.8744691179161412
8333	27	22	0.2954558835261713
8334	33	22	0.5849625007211562
8335	22	22	0.0
8336	14	22	-0.6520766965796931
8337	28	22	0.3479233034203068
8338	21	22	-0.06711419585853691
8339	14	22	-0.6520766965796931
8340	25	22	0.18442457113742758
8341	28	22	0.3479233034203068
8342	21	22	-0.06711419585853691
8343	38	22	0.7884958948062882
8344	14	22	-0.6520766965796931
8345	24	22	0.12553088208385882
8346	15	22	-0.5525410230287788
8347	37	22	0.7500217469916526
8348	14	22	-0.6520766965796931
8349	36	22	0.7104933828050152
8350	14	22	-0.6520766965796931
8351	29	22	0.3985493764902748
8352	23	22	0.06413033741971556
8353	18	22	-0.2895066171949848
8354	21	22	-0.06711419585853691
8355	18	22	-0.2895066171949848
8356	2	22	-3.4594316186372973
8357	38	22	0.7884958948062882
8358	21	22	-0.06711419585853691
8359	18	22	-0.2895066171949848
8360	8	22	-1.4594316186372973
8361	18	22	-0.2895066171949848
8362	29	22	0.3985493764902748
8363	27	22	0.2954558835261713
8364	2	22	-3.4594316186372973
8365	33	22	0.5849625007211562
8366	21	22	-0.06711419585853691
8367	6	22	-1.8744691179161412
8368	25	22	0.18442457113742758
8369	23	22	0.06413033741971556
8370	22	22	0.0
8371	29	22	0.3985493764902748
8372	27	22	0.2954558835261713
8373	25	22	0.18442457113742758
8374	22	22	0.0
8375	23	22	0.06413033741971556
8376	26	22	0.24100809950379498
8377	23	22	0.06413033741971556
8378	22	22	0.0
8379	21	22	-0.06711419585853691
8380	22	22	0.0
8381	20	22	-0.13750352374993496
8382	22	22	0.0
8383	21	22	-0.06711419585853691
8384	17	22	-0.3719687773869579
8385	36	22	0.7104933828050152
8386	7	22	-1.6520766965796931
8387	25	22	0.18442457113742758
8388	24	22	0.12553088208385882
8389	18	22	-0.2895066171949848
8390	15	22	-0.5525410230287788
8391	21	22	-0.06711419585853691
8392	25	22	0.18442457113742758
8393	21	22	-0.06711419585853691
8394	23	22	0.06413033741971556
8395	38	22	0.7884958948062882
8396	21	22	-0.06711419585853691
8397	18	22	-0.2895066171949848
8398	39	22	0.8259706002249511
8399	21	22	-0.06711419585853691
8400	36	22	0.7104933828050152
8401	10	22	-1.137503523749935
8402	20	22	-0.13750352374993496
8403	25	22	0.18442457113742758
8404	15	22	-0.5525410230287788
8405	21	22	-0.06711419585853691
8406	35	22	0.6698513983076692
8407	21	22	-0.06711419585853691
8408	18	22	-0.2895066171949848
8409	15	22	-0.5525410230287788
8410	8	22	-1.4594316186372973
8411	21	22	-0.06711419585853691
8412	10	22	-1.137503523749935
8413	6	22	-1.8744691179161412
8414	21	22	-0.06711419585853691
8415	23	22	0.06413033741971556
8416	27	22	0.2954558835261713
8417	38	22	0.7884958948062882
8418	38	22	0.7884958948062882
8419	39	22	0.8259706002249511
8420	21	22	-0.06711419585853691
8421	18	22	-0.2895066171949848
8422	25	22	0.18442457113742758
8423	35	22	0.6698513983076692
8424	25	22	0.18442457113742758
8425	6	22	-1.8744691179161412
8426	21	22	-0.06711419585853691
8427	15	22	-0.5525410230287788
8428	18	22	-0.2895066171949848
8429	25	22	0.18442457113742758
8430	23	22	0.06413033741971556
8431	18	22	-0.2895066171949848
8432	8	22	-1.4594316186372973
8433	27	22	0.2954558835261713
8434	29	22	0.3985493764902748
8435	25	22	0.18442457113742758
8436	28	22	0.3479233034203068
8437	21	22	-0.06711419585853691
8438	8	22	-1.4594316186372973
8439	21	22	-0.06711419585853691
8440	15	22	-0.5525410230287788
8441	25	22	0.18442457113742758
8442	36	22	0.7104933828050152
8443	18	22	-0.2895066171949848
8444	38	22	0.7884958948062882
8445	15	22	-0.5525410230287788
8446	17	22	-0.3719687773869579
8447	15	22	-0.5525410230287788
8448	3	22	-2.8744691179161412
8449	25	22	0.18442457113742758
8450	25	22	0.18442457113742758
8451	22	22	0.0
8452	38	22	0.7884958948062882
8453	32	22	0.5405683813627028
8454	21	22	-0.06711419585853691
8455	13	22	-0.758991900496205
8456	6	22	-1.8744691179161412
8457	21	22	-0.06711419585853691
8458	35	22	0.6698513983076692
8459	14	22	-0.6520766965796931
8460	28	22	0.3479233034203068
8461	25	22	0.18442457113742758
8462	21	22	-0.06711419585853691
8463	30	22	0.44745897697122117
8464	35	22	0.6698513983076692
8465	21	22	-0.06711419585853691
8466	27	22	0.2954558835261713
8467	37	22	0.7500217469916526
8468	27	22	0.2954558835261713
8469	15	22	-0.5525410230287788
8470	14	22	-0.6520766965796931
8471	21	22	-0.06711419585853691
8472	18	22	-0.2895066171949848
8473	15	22	-0.5525410230287788
8474	18	22	-0.2895066171949848
8475	38	22	0.7884958948062882
8476	18	22	-0.2895066171949848
8477	22	22	0.0
8478	21	22	-0.06711419585853691
8479	15	22	-0.5525410230287788
8480	16	22	-0.4594316186372972
8481	14	22	-0.6520766965796931
8482	38	22	0.7884958948062882
8483	15	22	-0.5525410230287788
8484	23	22	0.06413033741971556
8485	15	22	-0.5525410230287788
8486	22	22	0.0
8487	38	22	0.7884958948062882
8488	25	22	0.18442457113742758
8489	21	22	-0.06711419585853691
8490	32	22	0.5405683813627028
8491	29	22	0.3985493764902748
8492	2	22	-3.4594316186372973
8493	30	22	0.44745897697122117
8494	23	22	0.06413033741971556
8495	18	22	-0.2895066171949848
8496	22	22	0.0
8497	15	22	-0.5525410230287788
8498	16	22	-0.4594316186372972
8499	21	22	-0.06711419585853691
8500	32	22	0.5405683813627028
8501	25	22	0.18442457113742758
8502	25	22	0.18442457113742758
8503	25	22	0.18442457113742758
8504	18	22	-0.2895066171949848
8505	11	22	-1.0
8506	27	22	0.2954558835261713
8507	26	22	0.24100809950379498
8508	38	22	0.7884958948062882
8509	4	22	-2.4594316186372973
8510	25	22	0.18442457113742758
8511	23	22	0.06413033741971556
8512	19	22	-0.21150410519371174
8513	35	22	0.6698513983076692
8514	49	22	1.1552782254779108
8515	22	22	0.0
8516	20	22	-0.13750352374993496
8517	29	22	0.3985493764902748
8518	18	22	-0.2895066171949848
8519	20	22	-0.13750352374993496
8520	23	22	0.06413033741971556
8521	39	22	0.8259706002249511
8522	21	22	-0.06711419585853691
8523	27	22	0.2954558835261713
8524	38	22	0.7884958948062882
8525	30	22	0.44745897697122117
8526	38	22	0.7884958948062882
8527	27	22	0.2954558835261713
8528	18	22	-0.2895066171949848
8529	21	22	-0.06711419585853691
8530	21	22	-0.06711419585853691
8531	25	22	0.18442457113742758
8532	4	22	-2.4594316186372973
8533	29	22	0.3985493764902748
8534	29	22	0.3985493764902748
8535	37	22	0.7500217469916526
8536	39	22	0.8259706002249511
8537	14	22	-0.6520766965796931
8538	14	22	-0.6520766965796931
8539	20	22	-0.13750352374993496
8540	6	22	-1.8744691179161412
8541	17	22	-0.3719687773869579
8542	29	22	0.3985493764902748
8543	30	22	0.44745897697122117
8544	18	22	-0.2895066171949848
8545	22	22	0.0
8546	25	22	0.18442457113742758
8547	7	22	-1.6520766965796931
8548	15	22	-0.5525410230287788
8549	12	22	-0.8744691179161412
8550	21	22	-0.06711419585853691
8551	41	22	0.8981203859807864
8552	30	22	0.44745897697122117
8553	25	22	0.18442457113742758
8554	35	22	0.6698513983076692
8555	25	22	0.18442457113742758
8556	23	22	0.06413033741971556
8557	10	22	-1.137503523749935
8558	25	22	0.18442457113742758
8559	21	22	-0.06711419585853691
8560	24	22	0.12553088208385882
8561	38	22	0.7884958948062882
8562	18	22	-0.2895066171949848
8563	2	22	-3.4594316186372973
8564	22	22	0.0
8565	25	22	0.18442457113742758
8566	35	22	0.6698513983076692
8567	17	22	-0.3719687773869579
8568	3	22	-2.8744691179161412
8569	18	22	-0.2895066171949848
8570	23	22	0.06413033741971556
8571	22	22	0.0
8572	26	22	0.24100809950379498
8573	27	22	0.2954558835261713
8574	21	22	-0.06711419585853691
8575	38	22	0.7884958948062882
8576	18	22	-0.2895066171949848
8577	22	22	0.0
8578	21	22	-0.06711419585853691
8579	23	22	0.06413033741971556
8580	39	22	0.8259706002249511
8581	49	22	1.1552782254779108
8582	23	22	0.06413033741971556
8583	12	22	-0.8744691179161412
8584	28	22	0.3479233034203068
8585	30	22	0.44745897697122117
8586	7	22	-1.6520766965796931
8587	25	22	0.18442457113742758
8588	38	22	0.7884958948062882
8589	42	22	0.932885804141463
8590	14	22	-0.6520766965796931
8591	27	22	0.2954558835261713
8592	18	22	-0.2895066171949848
8593	18	22	-0.2895066171949848
8594	18	22	-0.2895066171949848
8595	38	22	0.7884958948062882
8596	8	22	-1.4594316186372973
8597	9	22	-1.2895066171949847
8598	6	22	-1.8744691179161412
8599	21	22	-0.06711419585853691
8600	38	22	0.7884958948062882
8601	29	22	0.3985493764902748
8602	21	22	-0.06711419585853691
8603	29	22	0.3985493764902748
8604	15	22	-0.5525410230287788
8605	38	22	0.7884958948062882
8606	21	22	-0.06711419585853691
8607	21	22	-0.06711419585853691
8608	8	22	-1.4594316186372973
8609	21	22	-0.06711419585853691
8610	25	22	0.18442457113742758
8611	35	22	0.6698513983076692
8612	23	22	0.06413033741971556
8613	23	22	0.06413033741971556
8614	21	22	-0.06711419585853691
8615	21	22	-0.06711419585853691
8616	35	22	0.6698513983076692
8617	38	22	0.7884958948062882
8618	23	22	0.06413033741971556
8619	21	22	-0.06711419585853691
8620	10	22	-1.137503523749935
8621	36	22	0.7104933828050152
8622	39	22	0.8259706002249511
8623	15	22	-0.5525410230287788
8624	39	22	0.8259706002249511
8625	27	22	0.2954558835261713
8626	10	22	-1.137503523749935
8627	8	22	-1.4594316186372973
8628	12	22	-0.8744691179161412
8629	42	22	0.932885804141463
8630	27	22	0.2954558835261713
8631	9	22	-1.2895066171949847
8632	15	22	-0.5525410230287788
8633	4	22	-2.4594316186372973
8634	21	22	-0.06711419585853691
8635	13	22	-0.758991900496205
8636	34	22	0.6280312226130421
8637	14	22	-0.6520766965796931
8638	23	22	0.06413033741971556
8639	15	22	-0.5525410230287788
8640	32	22	0.5405683813627028
8641	6	22	-1.8744691179161412
8642	15	22	-0.5525410230287788
8643	14	22	-0.6520766965796931
8644	27	22	0.2954558835261713
8645	21	22	-0.06711419585853691
8646	39	22	0.8259706002249511
8647	15	22	-0.5525410230287788
8648	23	22	0.06413033741971556
8649	22	22	0.0
8650	40	22	0.8624964762500651
8651	18	22	-0.2895066171949848
8652	40	22	0.8624964762500651
8653	18	22	-0.2895066171949848
8654	20	22	-0.13750352374993496
8655	30	22	0.44745897697122117
8656	23	22	0.06413033741971556
8657	38	22	0.7884958948062882
8658	18	22	-0.2895066171949848
8659	18	22	-0.2895066171949848
8660	22	22	0.0
8661	29	22	0.3985493764902748
8662	38	22	0.7884958948062882
8663	27	22	0.2954558835261713
8664	29	22	0.3985493764902748
8665	15	22	-0.5525410230287788
8666	8	22	-1.4594316186372973
8667	21	22	-0.06711419585853691
8668	22	22	0.0
8669	20	22	-0.13750352374993496
8670	9	22	-1.2895066171949847
8671	15	22	-0.5525410230287788
8672	38	22	0.7884958948062882
8673	39	22	0.8259706002249511
8674	42	22	0.932885804141463
8675	12	22	-0.8744691179161412
8676	20	22	-0.13750352374993496
8677	23	22	0.06413033741971556
8678	18	22	-0.2895066171949848
8679	8	22	-1.4594316186372973
8680	21	22	-0.06711419585853691
8681	32	22	0.5405683813627028
8682	28	22	0.3479233034203068
8683	27	22	0.2954558835261713
8684	12	22	-0.8744691179161412
8685	26	22	0.24100809950379498
8686	21	22	-0.06711419585853691
8687	3	22	-2.8744691179161412
8688	21	22	-0.06711419585853691
8689	29	22	0.3985493764902748
8690	23	22	0.06413033741971556
8691	25	22	0.18442457113742758
8692	29	22	0.3985493764902748
8693	18	22	-0.2895066171949848
8694	39	22	0.8259706002249511
8695	38	22	0.7884958948062882
8696	23	22	0.06413033741971556
8697	3	22	-2.8744691179161412
8698	25	22	0.18442457113742758
8699	18	22	-0.2895066171949848
8700	25	22	0.18442457113742758
8701	21	22	-0.06711419585853691
8702	21	22	-0.06711419585853691
8703	4	22	-2.4594316186372973
8704	38	22	0.7884958948062882
8705	19	22	-0.21150410519371174
8706	26	22	0.24100809950379498
8707	13	22	-0.758991900496205
8708	23	22	0.06413033741971556
8709	35	22	0.6698513983076692
8710	35	22	0.6698513983076692
8711	20	22	-0.13750352374993496
8712	4	22	-2.4594316186372973
8713	9	22	-1.2895066171949847
8714	29	22	0.3985493764902748
8715	25	22	0.18442457113742758
8716	29	22	0.3985493764902748
8717	18	22	-0.2895066171949848
8718	18	22	-0.2895066171949848
8719	15	22	-0.5525410230287788
8720	27	22	0.2954558835261713
8721	20	22	-0.13750352374993496
8722	30	22	0.44745897697122117
8723	38	22	0.7884958948062882
8724	12	22	-0.8744691179161412
8725	26	22	0.24100809950379498
8726	29	22	0.3985493764902748
8727	42	22	0.932885804141463
8728	39	22	0.8259706002249511
8729	22	22	0.0
8730	38	22	0.7884958948062882
8731	38	22	0.7884958948062882
8732	38	22	0.7884958948062882
8733	14	22	-0.6520766965796931
8734	14	22	-0.6520766965796931
8735	14	22	-0.6520766965796931
8736	18	22	-0.2895066171949848
8737	35	22	0.6698513983076692
8738	14	22	-0.6520766965796931
8739	38	22	0.7884958948062882
8740	15	22	-0.5525410230287788
8741	23	22	0.06413033741971556
8742	21	22	-0.06711419585853691
8743	40	22	0.8624964762500651
8744	21	22	-0.06711419585853691
8745	13	22	-0.758991900496205
8746	14	22	-0.6520766965796931
8747	21	22	-0.06711419585853691
8748	25	22	0.18442457113742758
8749	3	22	-2.8744691179161412
8750	10	22	-1.137503523749935
8751	18	22	-0.2895066171949848
8752	25	22	0.18442457113742758
8753	39	22	0.8259706002249511
8754	33	22	0.5849625007211562
8755	42	22	0.932885804141463
8756	21	22	-0.06711419585853691
