gene_id	loops_gained	loops_shared	loops_lost	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand	Mean_log2FC	Loop_Changes
ENSG00000271409.1	0	2	0											Same loop(s)
ENSG00000271419.1	1	0	0											Gained loop(s)
ENSG00000271423.1	0	1	0											Same loop(s)
ENSG00000271447.6	0	1	0	MMP28	2	7.9784479019488	0.116502724012817	0.280407544682392	chr17	35756249	35795707	-	-0.439340936099164	Same loop(s)
ENSG00000271461.1	0	0	1	CKAP2LP1	1	1.64027783336722	0.554986870428428	0.719969029627269	chr20	1756756	1758940	-	-0.405100186602714	Lost loop(s)
ENSG00000271483.1	0	1	0											Same loop(s)
ENSG00000271492.1	0	2	1											Lost loop(s)
ENSG00000271551.2	1	0	0											Gained loop(s)
ENSG00000271560.1	0	4	0											Same loop(s)
ENSG00000271586.1	0	4	0											Same loop(s)
ENSG00000271600.1	0	2	0											Same loop(s)
ENSG00000271606.1	0	3	1											Lost loop(s)
ENSG00000271608.1	0	6	1											Lost loop(s)
ENSG00000271642.1	1	2	0											Gained loop(s)
ENSG00000271653.1	0	1	0											Same loop(s)
ENSG00000271656.1	1	1	0											Gained loop(s)
ENSG00000271659.1	0	1	0											Same loop(s)
ENSG00000271677.1	0	1	0											Same loop(s)
ENSG00000271682.1	1	1	0											Gained loop(s)
ENSG00000271705.1	1	1	0											Gained loop(s)
ENSG00000271715.1	0	2	0											Same loop(s)
ENSG00000271730.1	0	1	0											Same loop(s)
ENSG00000271749.1	0	5	0	AC005828.6	1	3.26905108278543	0.0699542633175266	0.201560952025655	chr17	63393355	63393586	+	-0.73203206358466	Same loop(s)
ENSG00000271758.2	2	3	0											Gained loop(s)
ENSG00000271765.1	1	2	0											Gained loop(s)
ENSG00000271780.1	0	1	0											Same loop(s)
ENSG00000271787.1	0	2	0											Same loop(s)
ENSG00000271798.1	0	1	0											Same loop(s)
ENSG00000271803.1	0	1	0											Same loop(s)
ENSG00000271810.5	0	2	0	AL603832.3	1	2.83576917147352	0.850713108836525	0.915169124781652	chr1	112702614	112711433	-	-0.112761506383317	Same loop(s)
ENSG00000271817.2	1	0	0											Gained loop(s)
ENSG00000271820.1	2	0	0											Gained loop(s)
ENSG00000271824.2	0	2	0											Same loop(s)
ENSG00000271825.1	0	2	0											Same loop(s)
ENSG00000271828.1	0	1	0											Same loop(s)
ENSG00000271833.1	1	1	0											Gained loop(s)
ENSG00000271857.1	0	3	0											Same loop(s)
ENSG00000271858.5	0	1	0											Same loop(s)
ENSG00000271869.1	1	0	0											Gained loop(s)
ENSG00000271871.1	0	1	0											Same loop(s)
ENSG00000271888.1	0	3	1											Lost loop(s)
ENSG00000271895.2	0	3	0											Same loop(s)
ENSG00000271897.1	2	4	1											Opposing loop changes
ENSG00000271899.1	1	0	0											Gained loop(s)
ENSG00000271922.1	0	1	0											Same loop(s)
ENSG00000271936.1	0	1	1											Lost loop(s)
ENSG00000271938.1	0	2	0											Same loop(s)
ENSG00000271947.1	0	1	0											Same loop(s)
ENSG00000271952.2	0	2	0											Same loop(s)
ENSG00000271971.1	0	1	0											Same loop(s)
ENSG00000271981.1	0	1	0											Same loop(s)
ENSG00000271986.2	0	1	0											Same loop(s)
ENSG00000271996.1	0	2	0											Same loop(s)
ENSG00000272006.1	0	1	0	AC037487.3	1	2.77551889927857	0.467979674824823	0.654067266651841	chr17	64951498	64951609	-	0.311133104060138	Same loop(s)
ENSG00000272021.1	0	3	0											Same loop(s)
ENSG00000272043.1	0	1	1											Lost loop(s)
ENSG00000272068.1	1	2	0											Gained loop(s)
ENSG00000272071.1	1	2	0											Gained loop(s)
ENSG00000272072.1	2	2	0											Gained loop(s)
ENSG00000272075.2	0	2	0											Same loop(s)
ENSG00000272088.1	0	1	0											Same loop(s)
ENSG00000272092.1	0	2	0											Same loop(s)
ENSG00000272104.1	0	1	0	Z84492.2	1	3.1061915354335	0.784365493236532	0.87546870322072	chr3	50350892	50367923	+	0.130701472475118	Same loop(s)
ENSG00000272114.1	0	1	0											Same loop(s)
ENSG00000272123.1	0	2	0											Same loop(s)
ENSG00000272138.2	0	1	0											Same loop(s)
ENSG00000272149.1	0	1	0											Same loop(s)
ENSG00000272159.1	0	2	0											Same loop(s)
ENSG00000272164.1	0	2	0											Same loop(s)
ENSG00000272173.1	0	1	0											Same loop(s)
ENSG00000272180.1	0	1	0											Same loop(s)
ENSG00000272181.1	1	2	1											Opposing loop changes
ENSG00000272189.1	1	2	0											Gained loop(s)
ENSG00000272205.1	0	3	0											Same loop(s)
ENSG00000272223.1	1	0	0											Gained loop(s)
ENSG00000272248.1	1	2	0											Gained loop(s)
ENSG00000272264.1	0	2	1											Lost loop(s)
ENSG00000272265.1	1	1	0											Gained loop(s)
ENSG00000272273.1	0	1	0											Same loop(s)
ENSG00000272282.1	0	1	0											Same loop(s)
ENSG00000272298.1	0	1	0											Same loop(s)
ENSG00000272308.1	0	1	0											Same loop(s)
ENSG00000272333.6	0	0	1	KMT2B	3	9.71577462618026	0.781418994877457	0.873308819261384	chr19	35717973	35738878	+	-0.021776678996749	Lost loop(s)
ENSG00000272341.1	2	3	0											Gained loop(s)
ENSG00000272346.2	0	1	0											Same loop(s)
ENSG00000272366.1	0	1	0											Same loop(s)
ENSG00000272374.1	0	1	0											Same loop(s)
ENSG00000272379.1	1	0	0											Gained loop(s)
ENSG00000272380.1	4	3	0											Gained loop(s)
ENSG00000272383.1	0	1	0											Same loop(s)
ENSG00000272384.1	0	1	1											Lost loop(s)
ENSG00000272398.6	0	3	0	CD24	8	39.787874778901	6.59232628502439e-09	4.73726505761348e-07	chr6	106969831	106975627	-	0.693694216826323	Same loop(s)
ENSG00000272405.1	1	2	0											Gained loop(s)
ENSG00000272412.2	0	1	0											Same loop(s)
ENSG00000272425.1	2	1	0											Gained loop(s)
ENSG00000272428.1	1	3	1											Opposing loop changes
ENSG00000272444.1	0	1	0											Same loop(s)
ENSG00000272457.1	0	2	0											Same loop(s)
ENSG00000272468.1	2	5	1											Opposing loop changes
ENSG00000272480.1	1	2	0											Gained loop(s)
ENSG00000272482.1	2	4	0											Gained loop(s)
ENSG00000272485.1	0	2	0											Same loop(s)
ENSG00000272491.1	0	2	0											Same loop(s)
ENSG00000272516.1	0	1	0											Same loop(s)
ENSG00000272540.1	0	1	0											Same loop(s)
ENSG00000272545.1	0	2	1											Lost loop(s)
ENSG00000272574.1	1	0	0											Gained loop(s)
ENSG00000272622.2	0	5	2											Lost loop(s)
ENSG00000272625.1	2	2	0											Gained loop(s)
ENSG00000272638.1	0	2	0											Same loop(s)
ENSG00000272639.1	1	1	0											Gained loop(s)
ENSG00000272654.1	1	2	0											Gained loop(s)
ENSG00000272662.1	1	0	0											Gained loop(s)
ENSG00000272663.1	2	4	0											Gained loop(s)
ENSG00000272679.1	0	1	0											Same loop(s)
ENSG00000272682.1	0	1	0											Same loop(s)
ENSG00000272688.1	0	1	0											Same loop(s)
ENSG00000272691.1	0	1	0											Same loop(s)
ENSG00000272692.2	2	3	1											Opposing loop changes
ENSG00000272720.1	1	2	1											Opposing loop changes
ENSG00000272732.1	0	1	0											Same loop(s)
ENSG00000272741.1	1	2	0											Gained loop(s)
ENSG00000272742.1	0	0	1											Lost loop(s)
ENSG00000272745.1	1	1	0											Gained loop(s)
ENSG00000272746.1	0	1	0											Same loop(s)
ENSG00000272758.6	0	1	0											Same loop(s)
ENSG00000272767.1	0	0	2											Lost loop(s)
ENSG00000272770.1	1	0	0											Gained loop(s)
ENSG00000272791.1	0	0	1											Lost loop(s)
ENSG00000272795.1	0	1	0											Same loop(s)
ENSG00000272801.1	1	6	0											Gained loop(s)
ENSG00000272844.1	3	2	0											Gained loop(s)
ENSG00000272849.1	0	1	0											Same loop(s)
ENSG00000272851.1	0	2	0											Same loop(s)
ENSG00000272856.1	0	2	0											Same loop(s)
ENSG00000272861.1	0	1	0											Same loop(s)
ENSG00000272888.7	2	2	0											Gained loop(s)
ENSG00000272895.1	0	1	0											Same loop(s)
ENSG00000272896.1	0	1	0	AL355987.3	1	2.23244470548797	0.628090851004737	0.772554513481757	chr9	136791379	136800595	+	-0.298434033051731	Same loop(s)
ENSG00000272902.2	0	1	0											Same loop(s)
ENSG00000272908.1	0	1	1											Lost loop(s)
ENSG00000272911.1	1	0	0											Gained loop(s)
ENSG00000272912.1	0	3	0											Same loop(s)
ENSG00000272923.1	0	1	2											Lost loop(s)
ENSG00000272931.1	0	1	0											Same loop(s)
ENSG00000272941.1	0	2	0											Same loop(s)
ENSG00000272944.1	1	3	2											Opposing loop changes
ENSG00000272969.1	0	2	0											Same loop(s)
ENSG00000272971.1	1	2	0											Gained loop(s)
ENSG00000272973.1	1	0	0											Gained loop(s)
ENSG00000272980.4	0	1	0											Same loop(s)
ENSG00000272988.1	0	3	0											Same loop(s)
ENSG00000272989.1	0	2	0											Same loop(s)
ENSG00000272990.1	1	2	0											Gained loop(s)
ENSG00000272995.1	0	2	0											Same loop(s)
ENSG00000273004.1	0	1	0											Same loop(s)
ENSG00000273012.1	0	3	0											Same loop(s)
ENSG00000273017.1	1	2	0											Gained loop(s)
ENSG00000273026.1	1	2	0											Gained loop(s)
ENSG00000273046.1	0	2	0											Same loop(s)
ENSG00000273047.1	0	0	1	AL121845.2	1	2.57101522511589	0.500088330872159	0.67814114855191	chr20	63738270	63740398	+	0.461284275169081	Lost loop(s)
ENSG00000273049.1	0	2	0	AC012531.3	1	1.2135111408756	0.978035027976502	0.987737555896905	chr12	53985845	54034888	+	0.0244689669738858	Same loop(s)
ENSG00000273066.5	0	1	0											Same loop(s)
ENSG00000273077.1	0	1	0											Same loop(s)
ENSG00000273082.1	0	2	0											Same loop(s)
ENSG00000273090.1	0	1	0											Same loop(s)
ENSG00000273093.1	1	1	0											Gained loop(s)
ENSG00000273108.1	0	1	0											Same loop(s)
ENSG00000273118.1	2	1	1											Opposing loop changes
ENSG00000273125.2	0	1	0											Same loop(s)
ENSG00000273142.1	0	0	1											Lost loop(s)
ENSG00000273145.1	1	4	0											Gained loop(s)
ENSG00000273180.1	0	1	0											Same loop(s)
ENSG00000273192.1	0	1	0											Same loop(s)
ENSG00000273199.1	0	1	0											Same loop(s)
ENSG00000273212.1	0	3	0											Same loop(s)
ENSG00000273214.1	1	2	1											Opposing loop changes
ENSG00000273248.1	2	3	1											Opposing loop changes
ENSG00000273287.2	1	2	1											Opposing loop changes
ENSG00000273294.1	0	1	0	C1QTNF3-AMACR	1	6.68969626986045	0.535071543274081	0.705226458856048	chr5	33987174	34124528	-	0.213564974036191	Same loop(s)
ENSG00000273300.1	0	3	0											Same loop(s)
ENSG00000273302.1	1	0	0											Gained loop(s)
ENSG00000273341.2	0	2	0											Same loop(s)
ENSG00000273356.1	1	0	0											Gained loop(s)
ENSG00000273361.1	0	1	0											Same loop(s)
ENSG00000273363.1	1	0	0											Gained loop(s)
ENSG00000273365.1	0	1	0											Same loop(s)
ENSG00000273381.1	0	1	0											Same loop(s)
ENSG00000273387.1	1	2	0											Gained loop(s)
ENSG00000273398.6	0	1	0	AC017083.3	1	1.52839421277665	0.0182921068755477	0.0827058804046856	chr2	68131238	68261230	-	1.70577020272215	Same loop(s)
ENSG00000273419.1	1	0	0											Gained loop(s)
ENSG00000273433.1	1	6	0											Gained loop(s)
ENSG00000273437.1	1	0	0											Gained loop(s)
ENSG00000273442.1	0	1	0											Same loop(s)
ENSG00000273449.1	1	0	0											Gained loop(s)
ENSG00000273450.1	0	1	0											Same loop(s)
ENSG00000273455.1	0	4	1											Lost loop(s)
ENSG00000273473.1	0	2	0											Same loop(s)
ENSG00000273484.1	0	1	0											Same loop(s)
ENSG00000273486.1	0	0	1											Lost loop(s)
ENSG00000273492.6	1	1	0											Gained loop(s)
ENSG00000273493.1	0	1	0											Same loop(s)
ENSG00000273507.5	0	1	0											Same loop(s)
ENSG00000273523.1	0	1	1											Lost loop(s)
ENSG00000273541.1	0	2	1											Lost loop(s)
ENSG00000273542.1	1	4	0											Gained loop(s)
ENSG00000273571.1	0	1	0											Same loop(s)
ENSG00000273596.1	0	1	0											Same loop(s)
ENSG00000273599.1	0	1	0											Same loop(s)
ENSG00000273600.1	1	3	0											Gained loop(s)
ENSG00000273637.1	2	4	0											Gained loop(s)
ENSG00000273680.1	0	1	1											Lost loop(s)
ENSG00000273682.1	0	1	0	AC109583.3	1	2.30113539228616	0.870371439999587	0.925133512764801	chr3	46918807	46918935	-	0.0858199836818078	Same loop(s)
ENSG00000273698.1	1	1	0											Gained loop(s)
ENSG00000273700.1	0	3	0											Same loop(s)
ENSG00000273703.1	1	4	0	H2BC14	1	4.54204198360324	0.0278706993000946	0.11064788889358	chr6	27815044	27815424	+	-0.454885604943337	Gained loop(s)
ENSG00000273744.1	0	1	0											Same loop(s)
ENSG00000273745.1	0	2	1											Lost loop(s)
ENSG00000273747.1	0	1	0											Same loop(s)
ENSG00000273802.2	0	3	0	H2BC8	1	7.92616207337996	0.0402609017154388	0.141266719089437	chr6	26215159	26216692	-	-0.610012315703431	Same loop(s)
ENSG00000273806.1	0	1	0											Same loop(s)
ENSG00000273829.1	1	3	0											Gained loop(s)
ENSG00000273830.1	0	1	0											Same loop(s)
ENSG00000273836.1	0	2	0											Same loop(s)
ENSG00000273837.1	1	1	0											Gained loop(s)
ENSG00000273841.5	0	1	0	TAF9	4	15.8588714224538	0.00861872294624313	0.0493154445864368	chr5	69364743	69370013	-	0.00358682477064826	Same loop(s)
ENSG00000273888.1	1	0	0											Gained loop(s)
ENSG00000273913.1	0	1	0											Same loop(s)
ENSG00000273923.1	0	1	0											Same loop(s)
ENSG00000273948.1	0	3	0											Same loop(s)
ENSG00000273958.1	0	2	0											Same loop(s)
ENSG00000273964.1	0	1	1											Lost loop(s)
ENSG00000273979.1	0	2	0											Same loop(s)
ENSG00000273983.1	0	3	0	H3C8	1	3.55855942300046	0.449459361239715	0.639523380271637	chr6	26269405	26271815	-	0.231882689328814	Same loop(s)
ENSG00000274002.1	0	1	0											Same loop(s)
ENSG00000274012.1	0	2	0											Same loop(s)
ENSG00000274015.2	0	2	0											Same loop(s)
ENSG00000274072.1	0	1	0											Same loop(s)
ENSG00000274080.1	0	2	0											Same loop(s)
ENSG00000274168.1	0	0	1											Lost loop(s)
ENSG00000274177.1	0	2	0											Same loop(s)
ENSG00000274180.1	0	1	0	NATD1	1	6.83053025464966	0.340351402908602	0.54231519062302	chr17	21238870	21253410	-	0.169893261250957	Same loop(s)
ENSG00000274215.1	2	2	0											Gained loop(s)
ENSG00000274227.1	1	0	0											Gained loop(s)
ENSG00000274248.1	0	1	0											Same loop(s)
ENSG00000274270.1	0	2	1											Lost loop(s)
ENSG00000274272.1	0	2	1											Lost loop(s)
ENSG00000274280.1	0	3	0											Same loop(s)
ENSG00000274292.1	0	1	0											Same loop(s)
ENSG00000274294.1	0	1	0											Same loop(s)
ENSG00000274308.1	1	0	0	AC244093.1	1	3.91278846107755	1.13498278619545e-05	0.000288108747259432	chr17	37140611	37141424	-	-1.02726014101689	Gained loop(s)
ENSG00000274312.1	0	1	0											Same loop(s)
ENSG00000274315.1	0	1	1											Lost loop(s)
ENSG00000274322.1	0	1	0	AL136531.2	2	4.90965615509937	0.342299536248468	0.544392736819573	chr20	1317571	1393096	-	0.464968836867104	Same loop(s)
ENSG00000274340.1	1	1	0											Gained loop(s)
ENSG00000274342.1	2	4	2											Opposing loop changes
ENSG00000274346.1	1	0	0	AC016999.2	1	2.38424032084468	0.250961219381329	0.45264261271823	chr2	238454908	238457520	+	-0.593407027173739	Gained loop(s)
ENSG00000274354.1	0	2	0											Same loop(s)
ENSG00000274397.1	2	0	0											Gained loop(s)
ENSG00000274400.1	0	1	0											Same loop(s)
ENSG00000274403.1	0	1	0											Same loop(s)
ENSG00000274444.1	0	2	0											Same loop(s)
ENSG00000274468.1	0	1	0											Same loop(s)
ENSG00000274469.2	1	4	2											Opposing loop changes
ENSG00000274491.1	1	3	0											Gained loop(s)
ENSG00000274501.1	0	0	1											Lost loop(s)
ENSG00000274510.1	3	4	1											Opposing loop changes
ENSG00000274515.1	0	1	0											Same loop(s)
ENSG00000274520.1	0	4	0											Same loop(s)
ENSG00000274523.5	2	0	0	RCC1L	6	27.549473882218	0.363181432239399	0.56426926497109	chr7	75027122	75074228	-	0.0915535360425228	Gained loop(s)
ENSG00000274547.1	0	4	0											Same loop(s)
ENSG00000274554.1	1	0	0											Gained loop(s)
ENSG00000274606.1	0	1	0											Same loop(s)
ENSG00000274624.1	2	1	0											Gained loop(s)
ENSG00000274641.1	0	2	0	H2BC17	1	4.4337549610202	0.541996392134426	0.709663818372153	chr6	27893463	27893843	+	-0.150916717719736	Same loop(s)
ENSG00000274677.1	0	1	0											Same loop(s)
ENSG00000274682.1	1	2	1											Opposing loop changes
ENSG00000274709.1	1	3	0											Gained loop(s)
ENSG00000274712.1	1	1	0											Gained loop(s)
ENSG00000274716.1	0	1	0											Same loop(s)
ENSG00000274723.1	2	3	0											Gained loop(s)
ENSG00000274740.1	1	3	0											Gained loop(s)
ENSG00000274750.2	0	3	0	H3C6	1	6.78914423546541	0.119822126825701	0.285075689388367	chr6	26224199	26227473	+	0.321433637643366	Same loop(s)
ENSG00000274816.1	0	1	0											Same loop(s)
ENSG00000274824.1	0	1	1											Lost loop(s)
ENSG00000274836.1	0	3	0											Same loop(s)
ENSG00000274845.1	0	1	0											Same loop(s)
ENSG00000274879.1	0	1	0											Same loop(s)
ENSG00000274884.1	1	1	0											Gained loop(s)
ENSG00000274902.1	0	1	0											Same loop(s)
ENSG00000274928.6	1	1	0											Gained loop(s)
ENSG00000274937.1	0	1	0											Same loop(s)
ENSG00000274943.1	0	1	0											Same loop(s)
ENSG00000274944.4	1	1	1											Opposing loop changes
ENSG00000274967.1	0	1	0											Same loop(s)
ENSG00000274987.1	0	1	0											Same loop(s)
ENSG00000274997.1	2	5	1	H2AC12	1	5.44417788163505	0.355095099900098	0.556189504178805	chr6	27147129	27147515	+	-0.282692954784842	Opposing loop changes
ENSG00000275005.1	1	0	0											Gained loop(s)
ENSG00000275017.1	0	0	1											Lost loop(s)
ENSG00000275022.1	0	1	0											Same loop(s)
ENSG00000275029.1	1	0	0	HMGB1P24	2	6.95122037394111	0.0342890161282909	0.127404031516958	chr17	37143607	37144463	-	-0.437094412113014	Gained loop(s)
ENSG00000275040.1	0	2	0											Same loop(s)
ENSG00000275069.1	1	3	0											Gained loop(s)
ENSG00000275107.1	0	1	0											Same loop(s)
ENSG00000275108.1	1	1	0											Gained loop(s)
ENSG00000275109.1	0	0	1											Lost loop(s)
ENSG00000275119.1	0	2	0											Same loop(s)
ENSG00000275120.3	0	1	0											Same loop(s)
ENSG00000275126.1	0	2	0	H4C13	1	3.59113795830179	0.516116385119261	0.690779421931502	chr6	27873199	27873510	-	-0.230761607152279	Same loop(s)
ENSG00000275132.1	0	0	1											Lost loop(s)
ENSG00000275143.1	0	2	0											Same loop(s)
ENSG00000275157.1	0	1	0											Same loop(s)
ENSG00000275167.1	0	1	0											Same loop(s)
ENSG00000275173.1	0	1	0											Same loop(s)
ENSG00000275185.1	1	0	0											Gained loop(s)
ENSG00000275197.1	0	1	0											Same loop(s)
ENSG00000275207.1	0	1	0											Same loop(s)
ENSG00000275208.1	0	2	0											Same loop(s)
ENSG00000275221.1	1	4	0	H2AC15	1	4.78436225601245	0.488689328017956	0.6696993343223	chr6	27837947	27838339	-	-0.185666055381436	Gained loop(s)
ENSG00000275223.1	0	1	0											Same loop(s)
ENSG00000275248.1	0	3	0											Same loop(s)
ENSG00000275256.1	0	3	0											Same loop(s)
ENSG00000275285.1	1	1	0											Gained loop(s)
ENSG00000275294.4	0	1	0											Same loop(s)
ENSG00000275322.1	0	2	3											Lost loop(s)
ENSG00000275329.1	0	1	0											Same loop(s)
ENSG00000275343.1	0	1	1											Lost loop(s)
ENSG00000275345.1	0	2	0											Same loop(s)
ENSG00000275359.1	0	1	0											Same loop(s)
ENSG00000275371.1	0	2	0											Same loop(s)
ENSG00000275379.1	0	2	0	H3C11	1	3.85859670923195	0.614509755692568	0.762545472386268	chr6	27871905	27872315	-	-0.123948216537957	Same loop(s)
ENSG00000275381.1	1	1	0	AC019206.1	1	2.26485611969337	0.309627969493105	0.511234016870436	chr2	69844509	69844933	-	-0.553924842179436	Gained loop(s)
ENSG00000275386.1	0	3	0											Same loop(s)
ENSG00000275400.1	1	1	0	AC006001.4	1	3.18235871004211	0.252373679692238	0.454351657296166	chr7	66553805	66554199	-	0.668106771576918	Gained loop(s)
ENSG00000275409.1	1	0	0											Gained loop(s)
ENSG00000275410.5	1	1	0	HNF1B	2	7.57271379274776	0.971262704337517	0.984101436886689	chr17	37686431	37745105	-	0.019886782590753	Gained loop(s)
ENSG00000275411.1	0	0	1											Lost loop(s)
ENSG00000275417.1	0	1	0											Same loop(s)
ENSG00000275441.1	1	0	0											Gained loop(s)
ENSG00000275445.1	0	2	0											Same loop(s)
ENSG00000275454.1	0	1	0											Same loop(s)
ENSG00000275481.1	1	0	0											Gained loop(s)
ENSG00000275503.1	0	1	0											Same loop(s)
ENSG00000275512.1	0	1	1											Lost loop(s)
ENSG00000275559.1	0	2	1											Lost loop(s)
ENSG00000275560.1	0	3	0											Same loop(s)
ENSG00000275572.1	0	1	0											Same loop(s)
ENSG00000275598.1	0	2	0											Same loop(s)
ENSG00000275612.1	2	3	0											Gained loop(s)
ENSG00000275630.1	1	1	0											Gained loop(s)
ENSG00000275632.1	0	1	0											Same loop(s)
ENSG00000275635.1	0	1	0											Same loop(s)
ENSG00000275645.1	0	0	1											Lost loop(s)
ENSG00000275674.1	0	2	0	AC091167.6	1	2.61779150262491	0.299019958947945	0.502271291359927	chr15	90266317	90314499	+	-0.480815955092508	Same loop(s)
ENSG00000275689.1	0	2	0											Same loop(s)
ENSG00000275711.1	0	1	0											Same loop(s)
ENSG00000275716.1	1	2	0											Gained loop(s)
ENSG00000275720.1	4	3	1											Opposing loop changes
ENSG00000275741.1	0	3	0											Same loop(s)
ENSG00000275759.1	1	0	0											Gained loop(s)
ENSG00000275764.1	0	1	0											Same loop(s)
ENSG00000275785.1	0	1	0											Same loop(s)
ENSG00000275787.1	0	1	0											Same loop(s)
ENSG00000275789.1	1	0	0											Gained loop(s)
ENSG00000275803.1	0	2	0											Same loop(s)
ENSG00000275812.1	0	2	1											Lost loop(s)
ENSG00000275818.1	0	2	0											Same loop(s)
ENSG00000275846.1	0	2	0											Same loop(s)
ENSG00000275857.1	0	1	0											Same loop(s)
ENSG00000275859.1	1	4	0											Gained loop(s)
ENSG00000275863.1	1	3	0											Gained loop(s)
ENSG00000275878.1	1	2	0											Gained loop(s)
ENSG00000275880.1	0	1	0											Same loop(s)
ENSG00000275901.1	0	2	0											Same loop(s)
ENSG00000275902.1	0	1	0											Same loop(s)
ENSG00000275939.1	0	1	0											Same loop(s)
ENSG00000275963.1	0	3	0											Same loop(s)
ENSG00000275978.1	0	1	0											Same loop(s)
ENSG00000275995.1	0	2	0											Same loop(s)
ENSG00000276007.1	0	1	0											Same loop(s)
ENSG00000276015.1	0	1	0											Same loop(s)
ENSG00000276048.1	0	4	0											Same loop(s)
ENSG00000276054.1	1	1	0											Gained loop(s)
ENSG00000276057.1	1	4	0											Gained loop(s)
ENSG00000276075.1	0	2	1											Lost loop(s)
ENSG00000276089.1	0	2	1											Lost loop(s)
ENSG00000276093.1	1	0	0											Gained loop(s)
ENSG00000276100.1	0	1	0											Same loop(s)
ENSG00000276101.1	0	2	0											Same loop(s)
ENSG00000276102.1	0	1	0											Same loop(s)
ENSG00000276103.1	2	0	0											Gained loop(s)
ENSG00000276107.1	0	1	1											Lost loop(s)
ENSG00000276115.1	0	1	0											Same loop(s)
ENSG00000276116.2	0	3	0											Same loop(s)
ENSG00000276124.1	0	1	0											Same loop(s)
ENSG00000276136.1	0	1	0											Same loop(s)
ENSG00000276147.1	0	1	0											Same loop(s)
ENSG00000276162.1	0	0	1											Lost loop(s)
ENSG00000276166.1	0	1	0											Same loop(s)
ENSG00000276169.1	0	1	0											Same loop(s)
ENSG00000276176.1	0	0	1											Lost loop(s)
ENSG00000276180.1	2	5	1	H4C9	1	3.86176134381795	0.708249766951169	0.82830431070589	chr6	27138588	27139881	+	-0.0925143333543161	Opposing loop changes
ENSG00000276200.1	0	1	0											Same loop(s)
ENSG00000276206.1	0	1	0											Same loop(s)
ENSG00000276223.1	0	1	0											Same loop(s)
ENSG00000276229.1	0	4	0											Same loop(s)
ENSG00000276281.1	0	1	0											Same loop(s)
ENSG00000276292.1	0	1	0											Same loop(s)
ENSG00000276308.1	0	1	1											Lost loop(s)
ENSG00000276309.1	2	1	1											Opposing loop changes
ENSG00000276317.1	0	1	0											Same loop(s)
ENSG00000276326.1	2	1	0											Gained loop(s)
ENSG00000276332.1	0	1	0											Same loop(s)
ENSG00000276365.1	0	1	0											Same loop(s)
ENSG00000276368.1	1	4	0	H2AC14	1	5.20694729500644	0.914345368525645	0.950020974548281	chr6	27814354	27814740	-	0.0308659081769943	Gained loop(s)
ENSG00000276376.1	0	2	0											Same loop(s)
ENSG00000276397.2	0	1	0											Same loop(s)
ENSG00000276404.1	1	3	0											Gained loop(s)
ENSG00000276410.3	1	1	0	H2BC3	1	4.77667656272884	0.823061186862536	0.899399226165099	chr6	26043277	26043657	-	-0.0580407748028825	Gained loop(s)
ENSG00000276473.1	1	0	0											Gained loop(s)
ENSG00000276478.1	1	0	1											Opposing loop changes
ENSG00000276488.1	0	2	0											Same loop(s)
ENSG00000276557.1	0	1	0											Same loop(s)
ENSG00000276584.1	1	2	0											Gained loop(s)
ENSG00000276603.1	1	3	0											Gained loop(s)
ENSG00000276609.1	1	6	0											Gained loop(s)
ENSG00000276643.1	0	1	0											Same loop(s)
ENSG00000276664.1	1	4	0											Gained loop(s)
ENSG00000276668.1	2	3	0											Gained loop(s)
ENSG00000276669.1	0	3	0											Same loop(s)
ENSG00000276670.1	0	4	0											Same loop(s)
ENSG00000276675.1	2	4	2											Opposing loop changes
ENSG00000276680.1	0	1	0											Same loop(s)
ENSG00000276687.1	0	1	0											Same loop(s)
ENSG00000276690.1	0	4	0											Same loop(s)
ENSG00000276712.1	0	1	0											Same loop(s)
ENSG00000276715.4	0	1	0	YWHAEP7	1	1.61690454746418	0.589470736698447	0.744975754526564	chr17	37828305	37884743	-	-0.385628102531135	Same loop(s)
ENSG00000276718.1	0	1	0											Same loop(s)
ENSG00000276722.1	1	3	0											Gained loop(s)
ENSG00000276754.1	1	1	0											Gained loop(s)
ENSG00000276814.1	1	0	0											Gained loop(s)
ENSG00000276835.2	0	2	0											Same loop(s)
ENSG00000276841.1	0	1	0											Same loop(s)
ENSG00000276857.1	1	0	0											Gained loop(s)
ENSG00000276859.1	1	3	0											Gained loop(s)
ENSG00000276867.1	0	1	0											Same loop(s)
ENSG00000276908.1	0	1	0											Same loop(s)
ENSG00000276917.1	3	0	0											Gained loop(s)
ENSG00000276919.1	1	1	0											Gained loop(s)
ENSG00000276945.1	0	1	0	AC008498.1	1	2.58527913794904	0.57894484033328	0.738115964330721	chr5	61145846	61146376	-	0.271224513056081	Same loop(s)
ENSG00000276952.1	1	1	0											Gained loop(s)
ENSG00000276957.1	0	1	0											Same loop(s)
ENSG00000276966.2	0	3	0	H4C5	1	7.95789899362835	0.472738782429793	0.658316929940208	chr6	26204552	26206038	+	0.122934687807694	Same loop(s)
ENSG00000276972.1	0	1	1											Lost loop(s)
ENSG00000277007.1	0	1	0											Same loop(s)
ENSG00000277022.1	0	2	0											Same loop(s)
ENSG00000277039.1	0	1	0											Same loop(s)
ENSG00000277052.1	1	0	0											Gained loop(s)
