Gene	VCaP
SPATC1L	0.000392098120485
SPATS1	0.135700525841
SPATS2	0.0593307604107
SPATS2L	0.0170724133758
SPC24	1
SPC25	1
SPCS1	0.00448556808867
SPCS2	0.901374193176
SPCS3	0.99990910583
SPDEF	0.00469938296942
SPDL1	0.999333836428
SPDYA	0.00644998535902
SPDYC	0.168479404187
SPDYE1	0.879829426703
SPDYE16	1.6194426098e-07
SPDYE2	0.11969996897
SPDYE3	0.00381790673593
SPDYE4	0.110882471252
SPECC1	0.00159348699288
SPECC1L	0.141794593646
SPEF1	0.172566186505
SPEF2	0.000793889254691
SPEG	0.000233057820595
SPEM1	0.0249471344413
SPEM2	0.00327754151676
SPEN	0.00595063107681
SPERT	0.00312818895159
SPESP1	0.0107893613231
SPG11	0.00150743831372
SPG21	0.100496322943
SPG7	0.000211616803392
SPHAR	0.00150431302742
SPHK1	0.0146628399199
SPHK2	0.207538411963
SPHKAP	0.000699964375505
SPI1	0.0323157227817
SPIB	0.0237679097627
SPIC	0.187148701363
SPICE1	0.176432587939
SPIDR	0.00164952819823
SPIN1	0.28563489083
SPIN2B	0.00238085752047
SPIN3	0.00759059940614
SPIN4	0.00201328055001
SPINDOC	0.17959303458
SPINK1	0.00227098097948
SPINK13	0.0150474146597
SPINK14	0.0268908477172
SPINK2	0.000166363709621
SPINK4	0.0366254958633
SPINK5	0.00351501543366
SPINK6	0.000932483378532
SPINK7	0.0248462132347
SPINK8	0.00101189102722
SPINK9	0.0498335854734
SPINT1	0.0417132204208
SPINT2	0.111018836443
SPINT3	0.0197921011873
SPINT4	0.00321032497205
SPIRE1	0.00753376392211
SPIRE2	0.0415361744155
SPN	0.00165916661696
SPNS1	0.0023510156841
SPNS2	0.0554648822717
SPNS3	0.0134376612368
SPO11	0.00099813523686
SPOCD1	0.0467920433617
SPOCK1	0.00271780877248
SPOCK2	0.0558519195067
SPOCK3	0.00241069362997
SPON2	0.00193123862635
SPOP	0.00528356323611
SPOPL	0.0167743630876
SPOUT1	0.999953947204
SPP1	0.0107863522865
SPP2	0.00186497442871
SPPL2A	9.27701609301e-05
SPPL2C	0.213838641894
SPPL3	0.033748450571
SPR	0.0506664521573
SPRED1	0.00446235944919
SPRED2	0.00306784613516
SPRED3	0.0625765683574
SPRN	0.0075231915777
SPRR1A	0.000224819642793
SPRR1B	0.000492179217765
SPRR2E	1.28897886413e-06
SPRR2F	0.00520956961081
SPRR2G	0.117862846304
SPRR3	0.00482137645097
SPRR4	0.00790721307123
SPRTN	0.659188869089
SPRY1	0.00734418545892
SPRY2	0.00273126688871
SPRY3	0.00200329124846
SPRY4	0.00477308088127
SPRYD3	0.0573836437363
SPRYD4	0.0447508725236
SPRYD7	0.00166977143071
SPSB1	0.0509639090447
SPSB2	0.0489929000886
SPSB3	0.129851312696
SPSB4	0.0596212220995
SPTA1	0.000998830974376
SPTAN1	0.0939375367719
SPTB	0.0201203276637
SPTBN1	0.0322367015721
SPTBN2	0.0378552797023
SPTBN4	0.00267157506985
SPTBN5	0.00795511247916
SPTLC1	0.667904179005
SPTLC2	0.0184941884948
SPTLC3	0.000176753858143
SPTSSA	0.177923735338
SPTSSB	0.104592402231
SPTY2D1	0.0910042816457
SPX	0.00246873616887
SPZ1	0.00244926705742
SQLE	0.0150817952581
SQOR	0.0729574388019
SQSTM1	0.0285562615976
SRA1	0.00110440119284
SRARP	0.00192667522534
SRBD1	0.999765324277
SRC	0.0670078063467
SRCAP	0.999857504543
SRCIN1	0.0272124559239
SRD5A1	0.0180668672948
SRD5A3	0.208452924773
SREBF1	0.173521266313
SREBF2	0.112003351726
SREK1	0.565064960979
SREK1IP1	0.0338131340234
SRF	0.258472663754
SRFBP1	0.527737836789
SRGAP1	0.00930258988104
SRGAP3	0.0103082548029
SRGN	0.00820684164734
SRI	0.00848392011217
SRL	0.0156412375848
SRM	0.0354539126969
SRMS	0.088873226535
SRP14	0.629829468478
SRP19	0.905702775232
SRP54	0.996659966588
SRP68	0.796440814426
SRP72	0.875509725208
SRP9	0.361522506515
SRPK1	0.261919124009
SRPK2	0.00329230712915
SRPK3	0.00080651732319
SRPRA	0.54004866112
SRPRB	0.85786945183
SRPX	0.0476325862588
SRPX2	0.0368730955809
SRR	0.0306956855311
SRRD	0.661814147845
SRRM1	0.999623535334
SRRM2	0.962424826228
SRRM4	0.0279327918426
SRRM5	0.0019720733269
SRRT	0.973929157275
SRSF1	0.955515662856
SRSF10	0.997213575452
SRSF11	0.787802500517
SRSF12	0.0104284425919
SRSF2	1
SRSF3	1
SRSF4	0.274326940923
SRSF5	0.0614317658178
SRSF6	0.951188751352
SRSF7	1
SRSF9	0.318513877069
SRXN1	0.318055328929
SS18	0.0937693743178
SS18L1	0.151175882184
SS18L2	0.999999947451
SSB	0.050929554728
SSBP1	0.400625457861
SSBP2	0.000744346348138
SSBP3	0.035184845327
SSBP4	0.367308286503
SSC4D	0.0373480691207
SSC5D	0.335987709621
SSFA2	0.0174414179385
SSH1	0.0897029243021
SSH2	0.725169715897
SSH3	0.050290847611
SSMEM1	5.76632560326e-05
SSNA1	0.149013120945
SSPN	0.0804327661513
SSR1	0.204910399147
SSR2	0.0545275565194
SSR3	0.197426640375
SSR4	0.0489589196344
SSRP1	0.998780695458
SSSCA1	0.567070856788
SST	0.000527664358339
SSTR1	0.0383902569155
SSTR2	0.051911931771
SSTR3	0.0390869033977
SSTR4	0.000330971852865
SSTR5	0.000990914100869
SSU72	1
SSUH2	0.0187056212808
SSX1	0.0240405418392
SSX2B	0.383561670556
SSX2IP	0.103993042642
SSX3	0.00111629044051
SSX4	0.119311755153
SSX5	0.081409426952
SSX7	0.0187050838538
ST13	0.204625815061
ST14	0.00389432592867
ST18	0.000323276407278
ST20	0.541741822373
ST3GAL1	0.72367632937
ST3GAL2	0.138651414816
ST3GAL3	0.00392871895276
ST3GAL4	0.0142013498744
ST3GAL5	0.00828102394583
ST3GAL6	0.0328572375949
ST5	0.00991849269143
ST6GAL1	0.00180507461634
ST6GAL2	0.0414532450683
ST6GALNAC1	0.0262346213685
ST6GALNAC2	0.125877991774
ST6GALNAC3	0.0112881830963
ST6GALNAC4	0.315075870087
ST6GALNAC5	0.00541847541837
ST6GALNAC6	0.0225833405214
ST7	0.0365004652781
ST7L	0.0379911883766
ST8SIA1	0.000524629103743
ST8SIA2	0.00337252076007
ST8SIA3	0.00202090806129
ST8SIA4	0.00445450831554
ST8SIA5	0.125290020242
ST8SIA6	0.0242378513947
STAB1	0.0226824929268
STAB2	0.264413661662
STAC	0.00322279182149
STAC2	0.0955771505989
STAC3	0.00385308315345
STAG1	0.762585271745
STAG2	0.999996911511
STAG3	0.0243929774861
STAM	0.00092423383733
STAM2	0.00843171229308
STAMBP	0.0211914962649
STAMBPL1	0.0125810949405
STAP1	9.03184068301e-06
STAP2	0.0585490176054
STAR	0.00645259774038
STARD10	0.00838069237159
STARD13	0.000684454696056
STARD3	0.0580812778204
STARD3NL	0.000558620345811
STARD4	0.0103725062596
STARD5	0.00164784928051
STARD6	0.00042321943448
STARD7	0.263750121808
STARD8	0.0438057238924
STARD9	0.0171528927887
STAT1	0.0013178044355
STAT2	0.0556282673787
STAT3	0.0245156132696
STAT4	0.00166852555358
STAT5A	0.6766512263
STAT5B	0.401944480317
STAT6	0.0675201327722
STATH	0.000459563953248
STAU1	0.000109187722527
STAU2	0.00305913065399
STBD1	0.0135135121358
STC1	0.0216057728408
STC2	0.00371842864697
STEAP1	0.000183056703493
STEAP1B	5.76109430661e-05
STEAP2	0.0629366108016
STEAP3	0.0242161608767
STEAP4	1.91545039728e-05
STH	0.00888418891898
STIL	0.953039095119
STIM1	0.0764033769234
STIM2	0.0369899716743
STIMATE	0.00320664748781
STIP1	0.0120019721875
STK10	0.00594374051858
STK11	0.100718609888
STK11IP	0.0103464818856
STK16	0.0219017001097
STK17A	0.0235071932587
STK17B	0.0776420877525
STK19	0.163314556529
STK24	0.000649065122577
STK25	0.001708842888
STK26	0.000449445254216
STK3	0.0284548517881
STK31	0.0120275451588
STK32A	0.0105922314876
STK32B	0.0608853129479
STK32C	0.0190518015836
STK33	0.0272698396791
STK35	0.0433496031379
STK36	0.00777035626291
STK38	0.0258093072699
STK38L	0.00200243455242
STK39	0.0602084397334
STK4	0.183551974741
STK40	0.177372520706
STKLD1	0.131354683578
STMN1	0.0798247084666
STMN2	0.0854935813163
STMN3	0.0234569781585
STMN4	0.0169083902999
STMND1	0.00543692535205
STMP1	0.00042525184156
STN1	0.112162733968
STOM	0.0236832850062
STOML1	0.00437791703008
STOML2	0.0341852685575
STOML3	0.000857547594654
STON1	0.00180511527642
STON2	0.000211862442023
STOX1	0.00189216111808
STOX2	0.0114912140065
STPG1	0.0102328935233
STPG2	0.0161046919807
STPG3	0.029122921563
STPG4	0.00399508165782
STRA6	0.0838164884949
STRA8	0.00523570660645
STRADA	0.139430292789
STRADB	0.000985063654635
STRAP	0.801838459856
STRBP	0.0611850474293
STRC	0.00950793210279
STRIP1	0.384623824523
STRIP2	0.0181970248486
STRN	0.0104971858935
STRN3	0.222499365383
STRN4	0.0447975373456
STS	0.0277821739931
STT3A	0.478715324842
STT3B	0.0612425141952
STUB1	0.166925862431
STUM	0.115447976226
STX10	0.199084771531
STX11	0.0152973240056
STX12	0.119782391346
STX16	0.00935235888749
STX17	0.000251363206871
STX18	0.933637713643
STX19	0.00204096481509
STX1A	0.00955237122015
STX1B	0.0440929447336
STX2	0.0674118173347
STX3	1.00413856277e-05
STX4	0.0200664599933
STX5	0.956908546276
STX6	0.00117036718012
STX7	0.0154357868069
STX8	0.0175567526914
STXBP1	0.753871869085
STXBP2	0.00323256711363
STXBP3	0.0295453183502
STXBP4	0.000967088840651
STXBP5	0.0593185573578
STXBP5L	0.191144769
STXBP6	0.0174831885862
STYK1	0.000766045165485
STYX	0.0085446789342
STYXL1	0.00035483138913
SUB1	0.031872992372
SUCLA2	0.103870934499
SUCLG1	0.042309325422
SUCLG2	0.0126811528711
SUCNR1	0.00089902196987
SUCO	0.408628199875
SUDS3	0.911190440829
SUFU	0.075844839641
SUGCT	0.035707099946
SUGP1	0.527398106104
SUGP2	0.187787400802
SUGT1	0.209420451403
SULF1	0.00895708777896
SULF2	0.00648359570492
SULT1A1	0.0177430738656
SULT1A2	0.101172647657
SULT1A4	0.122590813534
SULT1B1	0.00725002582401
SULT1C2	0.0199926929761
SULT1C3	0.000652676138845
SULT1C4	0.0115950596654
SULT1E1	0.022202518613
SULT2A1	0.0300952677911
SULT2B1	0.474932500929
SULT4A1	0.22846030455
SULT6B1	0.0278303676204
SUMF1	0.000320888158336
SUMF2	0.000675994878501
SUMO1	0.0290623373043
SUMO2	0.813182037859
SUMO3	0.00212496961803
SUMO4	0.0228109601379
SUN1	0.00653399887416
SUN2	0.0904206102563
SUN3	0.082459188431
SUN5	0.14983959188
SUOX	0.142431719268
SUPT16H	0.994913128429
SUPT20H	0.939303340923
SUPT3H	0.174232406091
SUPT4H1	0.483712887431
SUPT5H	0.964068274214
SUPT6H	0.999991845295
SUPT7L	0.908802899208
SUPV3L1	0.79610877143
SURF1	0.346187528747
SURF2	0.00625403983174
SURF4	0.0530797792793
SURF6	0.632586198581
SUSD1	0.00575419444979
SUSD2	0.00644675212366
SUSD3	0.0094992586605
SUSD4	0.0486434510417
SUSD5	0.114124821665
SUSD6	0.00639500813805
SUV39H1	0.0152736670097
SUV39H2	0.00938688641235
SUZ12	0.905856246039
SV2A	0.417629644745
SV2B	0.00082117853318
SV2C	0.253164320732
SVBP	0.00121376423278
SVEP1	0.0599645295742
SVIL	0.0204795595503
SVIP	0.0998758409905
SVOPL	0.0505012423492
SWAP70	0.00273206217829
SWI5	0.0521952673969
SWSAP1	0.399894170379
SWT1	0.015439771652
SYAP1	0.00333703714363
SYBU	0.00429675405859
SYCE1	0.0523290969222
SYCE1L	0.0525164335593
SYCE2	0.105164611268
SYCE3	0.131810529718
SYCN	1.69646939537e-05
SYCP1	0.0136102819312
SYCP2	0.0244883285673
SYCP2L	0.00230591320142
SYCP3	0.0256205345776
SYDE1	0.0188724304454
SYDE2	0.0424305725087
SYF2	0.952385504259
SYK	0.0157828235531
SYMPK	0.999988189955
SYN1	0.00458552662549
SYN3	0.024152314243
SYNC	0.0131531371257
SYNCRIP	5.24227992108e-05
SYNDIG1	7.84282052824e-05
SYNDIG1L	0.00452037713902
SYNE1	0.00357467838676
SYNE2	0.0162248271011
SYNE3	0.0046703503076
SYNE4	0.107217169744
SYNGAP1	0.0542863631865
SYNGR1	0.0214178640954
SYNGR2	0.0116186888795
SYNGR3	0.0349972354443
SYNGR4	0.170469001016
SYNJ1	0.000244027132055
SYNJ2	0.000133272232532
SYNJ2BP	0.0441923191993
SYNPO	0.0909947076311
SYNPO2	0.000406562886796
SYNPO2L	0.131027469586
SYNPR	0.00721669908878
SYNRG	0.264174620324
SYP	0.0591280577914
SYPL1	0.0340548593202
SYPL2	0.184013027405
SYS1	0.99999879339
SYT1	0.00107113495936
SYT10	0.00639701879417
SYT11	0.052037142414
SYT12	0.529697825104
SYT13	0.00334967866605
SYT14	0.00216694544059
SYT15	0.0940557737842
SYT16	0.00828482924115
SYT17	0.0315903346416
SYT2	0.306668356367
SYT3	0.136908583475
SYT4	0.000582187111946
SYT5	0.254752768877
SYT6	0.00178716084798
SYT7	0.178594585053
SYT8	0.0462259375312
SYT9	0.0101120650405
SYTL1	0.11718913368
SYTL2	0.000386078562128
SYTL3	0.0129564478023
SYTL4	0.00815718072609
SYTL5	0.0113079923265
SYVN1	0.649806591015
SZRD1	0.195662700682
SZT2	5.49016108902e-06
TAAR1	0.000216402510154
TAAR2	0.0114740981946
TAAR5	0.000822782770386
TAAR6	0.00762531457537
TAAR8	0.000222790116289
TAB1	0.0133647069219
TAB2	0.0210579004489
TAB3	0.000327620290405
TAC1	0.0175557300701
TAC3	0.135931251944
TAC4	0.000102459544034
TACC1	0.00310181866884
TACC2	0.0549205174352
TACC3	0.953199212975
TACO1	0.0677337226003
TACR1	0.0215959962962
TACR2	0.00145406009258
TACR3	0.00141797302787
TACSTD2	0.118748541341
TADA1	0.999990820667
TADA2A	0.865506852506
TADA2B	0.998500782739
TADA3	0.977840317012
TAF1	0.531585721894
TAF10	0.895210452555
TAF11	0.375090754079
TAF12	0.757062404372
TAF13	0.372757877371
TAF15	0.190057853134
TAF1A	0.581619271245
TAF1B	0.763076787407
TAF1C	0.979922555253
TAF1D	0.182632306144
TAF1L	0.000687234293666
TAF2	0.215009449889
TAF3	0.0140066394076
TAF4	0.0187256085115
TAF4B	0.00159123360302
TAF5	0.201477722674
TAF5L	0.999980884881
TAF6	0.177856114391
TAF6L	0.997977967138
TAF7	0.980130664442
TAF7L	0.062972992886
TAF8	0.163153075989
TAF9	0.00599529705031
TAF9B	0.169988717388
TAGAP	8.6503824113e-05
TAGLN	0.0288951346767
TAGLN2	0.0120431015848
TAGLN3	0.0271374569846
TAL1	0.0249108581874
TAL2	0.00118656762575
TALDO1	0.0117270567558
TAMM41	0.976968097412
TANC1	0.00314192265808
TANC2	0.0130920304344
TANGO2	0.0298787095092
TANGO6	0.999999801261
TANK	0.0548317112267
TAOK1	0.0795523777245
TAOK2	0.0924022651091
TAOK3	0.111056934365
TAP1	0.341813156935
TAP2	0.0431599883548
TAPBP	0.220785956416
TAPBPL	0.00111590661235
TAPT1	0.0790180002415
TARBP1	0.00513373110206
TARBP2	0.00352853585478
TARDBP	0.999549986585
TARM1	0.110716402451
TARS	0.999993240004
TARS2	0.670395030653
TARSL2	0.000189333025287
TAS1R1	0.0120491113598
TAS1R2	0.0195109716783
TAS1R3	0.0241763664143
TAS2R1	0.00556309013942
TAS2R10	0.275509469791
TAS2R13	0.00149051709234
TAS2R14	0.0370719437974
TAS2R16	0.00114844061787
TAS2R19	0.00157190947419
TAS2R20	0.0150594435206
TAS2R3	0.00145175492891
TAS2R30	0.00274663591063
TAS2R31	0.000882848217782
TAS2R38	0.0593186270172
TAS2R39	0.00313504498081
TAS2R4	0.186341369577
TAS2R40	0.001639668137
TAS2R41	0.00635145674918
TAS2R42	0.00845996332612
TAS2R43	0.0121585752614
TAS2R46	0.00102678898649
TAS2R5	0.000452734406968
TAS2R50	0.0136589478675
TAS2R60	0.0693668490899
TAS2R7	0.00111514700986
TAS2R8	0.000186052352528
TAS2R9	0.00522136787434
TASP1	0.0108505185191
TAT	0.0706767350257
TATDN1	0.000658266194875
TATDN2	0.0177033708897
TATDN3	0.0291471067262
TAX1BP1	0.167094970311
TAX1BP3	0.00193374187902
TAZ	0.957743791869
TBATA	0.0134743928138
TBC1D1	0.0692865768744
TBC1D10A	0.0652353662482
TBC1D10B	0.0678329874844
TBC1D10C	0.233542358704
TBC1D12	0.00876392111733
TBC1D13	0.0337113886198
TBC1D14	0.040393442769
TBC1D15	0.00837514953274
TBC1D16	0.269939901936
TBC1D17	0.0107860878794
TBC1D19	6.84096574747e-05
TBC1D2	0.00127041882937
TBC1D20	0.00698340393094
TBC1D21	0.00608913518753
TBC1D22A	0.000271388128611
TBC1D22B	0.172357326443
TBC1D23	0.0118793220554
TBC1D24	0.0469273121962
TBC1D25	0.0127913610659
TBC1D26	6.39797246067e-05
TBC1D28	0.295195329037
TBC1D2B	0.0539488693526
TBC1D3	0.397449662465
TBC1D30	0.0370520752671
TBC1D31	0.0441116811994
TBC1D32	0.0259670711755
TBC1D3B	1
TBC1D3G	4.41918353998e-05
TBC1D3H	4.90401392588e-08
TBC1D4	0.000296654686843
TBC1D5	0.0239380649585
TBC1D7	0.000223200161019
TBC1D8	0.0105235958062
TBC1D8B	0.00414310755762
TBC1D9	0.0215496383465
TBC1D9B	0.0125991313306
TBCA	0.232391718889
TBCB	0.991431650908
TBCC	0.999985847491
TBCCD1	0.00051439928087
TBCD	0.998228161394
TBCE	0.824683894272
TBCEL	0.00865407676046
TBCK	0.000649721903103
TBK1	0.00197054099821
TBKBP1	0.295742165331
TBL1X	0.00116957935288
TBL1XR1	0.00626278170419
TBL2	0.0483359085547
TBL3	0.654430995079
TBP	0.834462310755
TBPL1	8.48556464806e-05
TBPL2	0.100294374853
TBR1	0.0102246363741
TBRG1	0.616520459646
TBRG4	0.117086901787
TBX1	0.148076160536
TBX10	0.199421779084
TBX15	0.0437358377604
TBX18	0.00645520199171
TBX19	1.13340289584e-05
TBX2	0.228144422593
TBX20	0.00120923177649
TBX21	0.156906755312
TBX22	0.0029646792019
TBX3	0.9895478123
TBX4	0.261226055914
TBX5	0.0334573104786
TBX6	0.0261355952852
TBXA2R	0.0203232503299
TBXAS1	0.0137040153553
TBXT	0.00461511451789
TC2N	0.000582558529704
TCAF1	0.0442266406207
TCAF2	0.0243235304342
TCAIM	0.000621183940314
TCAP	0.108803397745
TCEA1	0.00566032071153
TCEA2	0.382258592173
TCEA3	0.0246449760234
TCEAL1	0.0367352965245
TCEAL2	0.0568321658613
TCEAL3	0.201082828295
TCEAL4	0.0529836951351
TCEAL5	0.0255382717789
TCEAL6	0.0494623645253
TCEAL7	0.00526577221469
TCEAL8	0.00202538679567
TCEAL9	0.724465953321
TCEANC	0.134433518072
TCEANC2	0.00104102058411
TCERG1	0.564580041247
TCERG1L	0.0338212201637
TCF12	0.000439039654553
TCF15	4.46948675537e-06
TCF19	0.0649759765565
TCF20	0.433999583643
TCF21	0.00532716038611
TCF23	0.0032796695209
TCF24	0.0223511031695
TCF25	0.0303492694865
TCF3	0.195655307665
TCF4	0.00200337453416
TCF7	0.0274612690342
TCF7L1	0.13688510361
TCF7L2	0.0333485984789
TCFL5	0.148672918671
TCHH	0.0530564639103
TCHHL1	0.00446635489285
TCHP	0.0399826566721
TCIM	0.00261170734481
TCIRG1	0.23330871968
TCL1A	0.00239742974045
TCL1B	0.00568568883897
TCN1	0.0056703664525
TCN2	0.0161529001926
TCOF1	0.0340133712283
TCP1	0.999979902882
TCP10	0.016682645667
TCP10L	0.119228668873
TCP10L2	0.0520888348952
TCP11	0.00227114257949
TCP11L1	0.00633868338297
TCP11L2	0.0100393584358
TCP11X2	0.00676136993568
TCTA	0.000324597045391
TCTE1	0.406744269545
TCTE3	0.0597952919674
TCTEX1D1	0.00857377823604
TCTEX1D2	0.148190098449
TCTEX1D4	0.383714060271
TCTN1	0.238807661082
TCTN2	0.0354247899167
TCTN3	0.00475797859037
TDG	0.0062005480511
TDGF1	0.628611210803
TDO2	0.0274407992443
TDP1	0.0288758814964
TDP2	0.232328569181
TDRD1	0.000771956669515
TDRD10	0.0139138055672
TDRD12	0.0225884559714
TDRD3	0.0350938659001
TDRD5	0.0213662456056
TDRD6	0.0245172085024
TDRD7	0.00057329868576
TDRD9	0.000111533046763
TDRKH	0.0155120113177
TDRP	0.00100722039442
TEAD1	0.00869340710914
TEAD2	0.0342662166291
TEAD3	0.318653275428
TEAD4	0.114672503602
TEC	0.000794885000055
TECPR1	0.00895240411621
TECPR2	0.0516419838769
TECR	0.127617911936
TECRL	0.00116260399085
TECTA	0.00102580576579
TECTB	0.0169640847666
TEDC1	0.840614022163
TEDC2	0.868376130783
TEDDM1	0.000179707127626
TEF	0.228071605892
TEFM	0.46419590326
TEK	0.00172437685154
TEKT1	0.0288587579302
TEKT2	0.612811568369
TEKT3	0.00864723566774
TEKT4	0.0107476757673
TEKT5	0.0196254612655
TELO2	0.955742233225
TEN1	0.622996150272
TENM1	0.0357464659597
TENM3	0.00268384256895
TENM4	0.0154498208104
TENT2	0.00230662564359
TENT4A	0.0022376497586
TENT4B	0.0304514494691
TENT5A	0.00360651714556
TENT5B	0.0129944095264
TENT5C	4.16504061931e-05
TENT5D	0.140080779292
TEP1	4.64058237162e-05
TEPP	0.00101591512034
TEPSIN	0.848945632399
TERB2	0.0104524671379
TERF1	0.667338755594
TERF2	0.992793291382
TERF2IP	0.118134903673
TERT	0.00451492827545
TES	0.00948185025845
TESC	0.000557279081761
TESK1	0.204347175105
TESK2	0.00297867826419
TESMIN	0.153057644129
TESPA1	0.000709125606635
TET1	0.0015701730403
TET2	0.000852629552409
TET3	0.000760264891328
TEX10	0.574047522598
TEX101	0.115079295292
TEX11	0.0334659880887
TEX12	0.0150750813459
TEX13B	0.0110684622299
TEX14	0.15779900232
TEX15	0.0017644850405
TEX19	0.0452096482586
TEX2	0.0647465474095
TEX22	0.0328594649403
TEX26	0.0509085530992
TEX261	0.00812607824499
TEX264	0.00565739581532
TEX28	0.000801845309843
TEX29	0.885619064967
TEX30	0.00125215507861
TEX33	0.00168352480321
TEX35	0.000395552934097
TEX36	0.00751856162094
TEX37	0.0060980355965
TEX38	0.0315217077898
TEX43	0.00349092778902
TEX44	0.0120220376316
TEX45	0.00499418201904
TEX46	0.0118462509653
TEX47	0.0426342914827
TEX9	0.00026189774851
TF	0.184206540937
TFAM	0.502388761404
TFAP2A	0.0208018301379
TFAP2B	0.00475184673748
TFAP2C	0.862353796143
TFAP2D	0.0380026937325
TFAP2E	0.226361879286
TFAP4	0.00818839698729
TFB1M	0.251664690706
TFB2M	0.854702821218
TFCP2	0.000566029402521
TFCP2L1	0.00242104519011
TFDP1	0.872695046307
TFDP2	0.00963032077514
TFDP3	0.0329852377246
TFE3	0.0286253375397
TFEB	3.72727429487e-06
TFEC	0.000638814875114
TFF1	0.00190244254585
TFF2	0.00027695925851
TFF3	0.0140670635998
TFG	0.122553371051
TFIP11	1
TFPI	0.00635633292151
TFPI2	0.0237029857174
TFPT	0.711633040392
TFR2	0.0340045140271
TFRC	0.828314547456
TG	0.0393702594589
TGDS	0.048081893703
TGFA	0.0742999458084
TGFB1	0.190002567726
TGFB1I1	0.0184525973333
TGFB2	0.0102463718249
TGFB3	0.033268893892
TGFBI	0.00338971791041
TGFBR1	0.0167012776536
TGFBR2	0.00115924380116
TGFBR3	0.00308299149847
TGFBR3L	0.0725499408663
TGFBRAP1	0.0739071509072
TGIF1	0.0201613392
TGIF2	0.056642433242
TGIF2LX	0.00379750927431
TGM1	0.0498283740127
TGM2	0.00436088525804
TGM3	0.000891655606841
TGM4	0.00849405063152
TGM5	0.00515879453886
TGM6	0.00195308975389
TGM7	0.0703668894625
TGOLN2	0.00123747586125
TGS1	0.928086619332
TH	0.00860899565774
THADA	0.000565111143108
THAP1	1
THAP10	0.0825094230446
THAP11	0.79355023227
THAP12	0.295075866213
THAP2	0.0153058498834
THAP3	0.76909649901
THAP4	0.00419066262489
THAP5	0.000401530388332
THAP6	0.0126402496891
THAP7	0.0365916834903
THAP8	0.00708182829528
THAP9	0.000667887118425
THBD	0.016195979309
THBS1	0.0206539513521
THBS2	0.00524626845441
THBS3	0.00308661340598
THBS4	0.00940322767336
THEG	0.211797687721
THEGL	0.0637039886249
THEM4	0.08522147531
THEM5	0.0379150689318
THEM6	0.310989024639
THEMIS	0.000271536101818
THEMIS2	0.106119856375
THG1L	0.849116336619
THNSL1	0.00280671747097
THNSL2	0.0108730034641
THOC1	0.718054152305
THOC2	1
THOC3	0.999914192226
THOC5	0.966013648735
THOC6	0.861636366104
THOC7	0.975563613663
THOP1	0.0539667613106
THPO	0.0103266833736
THRA	0.791585584006
THRAP3	0.102657636905
THRB	0.002787417347
THRSP	0.0524505582932
THSD1	0.000417681628066
THSD4	0.0164048944216
THSD7A	0.00244107274774
THTPA	0.0404001750021
THUMPD1	0.18512624422
THUMPD2	0.304385264434
THUMPD3	0.00923745671751
THY1	0.00121690476865
THYN1	0.0114013736212
TIA1	0.000248686502862
TIAF1	0.285236493881
TIAL1	0.00559620276767
TIAM1	0.0332506303853
TIAM2	0.00232873889912
TICAM1	0.108906282662
TICAM2	0.0548328353976
TICRR	0.953470174573
TIE1	0.0979016783406
TIFA	0.000978523667247
TIFAB	0.0121694838321
TIGAR	0.00424301945985
TIGD1	0.140646507339
TIGD2	0.0345750309684
TIGD3	0.093626311231
TIGD4	0.0291483363849
TIGD5	0.0137195226766
TIGD6	0.0122742140871
TIGD7	0.130213885362
TIGIT	0.0439008799106
TIMD4	0.000100195340395
TIMELESS	0.999919383837
TIMM10	0.851556985791
TIMM10B	0.00255360807094
TIMM13	0.985702487589
TIMM17A	0.195405706505
TIMM17B	0.0178154800417
TIMM21	0.00867645217954
TIMM22	0.0906217624407
TIMM23	0.985000784267
TIMM23B	0.0330143172417
TIMM29	0.595738702085
TIMM44	0.984905620734
TIMM50	0.000123268815784
TIMM8A	0.999355875536
TIMM8B	0.355105964691
TIMM9	0.267633806141
TIMMDC1	0.0049008428139
TIMP1	0.00536369321705
TIMP2	0.0461171168552
TIMP3	0.000938641427176
TIMP4	3.26463820567e-05
TINAG	0.0241041400394
TINAGL1	0.0253209768486
TINF2	0.966151117466
TIPARP	0.0581908052966
TIPIN	0.809769449452
TIPRL	0.191583817893
TIRAP	0.0199440998788
TJAP1	0.0151497434708
TJP1	0.00649450985119
TJP2	0.00571436421769
TJP3	0.489165582693
TK1	0.191445973865
TK2	0.0147145498542
TKFC	0.0142299723196
TKT	0.428585239637
TKTL1	0.0121473751167
TKTL2	0.00534595424257
TLCD1	0.327106202941
TLCD2	0.0157120846793
TLDC1	0.262405949508
TLDC2	0.0513054598173
TLE1	0.0207978781263
TLE2	0.00995815725026
TLE3	0.999996452927
TLE4	0.0143183901233
TLE6	0.129195039636
TLK1	0.00909161186191
TLK2	0.278479168381
TLL1	0.000488693760753
TLL2	0.00794714030804
TLN1	0.325709036537
TLN2	0.0188779130078
TLNRD1	0.0585123167268
TLR1	0.0230129265932
TLR10	0.00195723458512
TLR2	0.0632816935273
TLR3	0.00534996280799
TLR4	0.0015162747748
TLR5	0.0271257319456
TLR6	0.0301711897075
TLR7	0.0381711745591
TLR8	0.00021679261125
TLR9	0.0870402351334
TLX1	0.00508359021895
TLX2	0.108181815032
TLX3	0.0389662719716
TM2D1	0.0368421650773
TM2D2	0.0128704610928
