chr_x	start_x	end_x	chr_y	start_y	end_y	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale	Benign	Malignant	Consistent_in_benign_or_tumour
chr5	138540000	138610000	chr5	138740000	138760000	5857	5860	5857_5860	0.170618757225056	2.59920766833995	1	0	FALSE
chr5	138540000	138610000	chr5	139360000	139380000	5857	5867	5857_5867	0.195851567378523	3.2	1	0	FALSE
chr5	138670000	138680000	chr5	139230000	139280000	5859	5865	5859_5865	0.0943679382554896	2.59920766833995	1	0	FALSE
chr5	138740000	138760000	chr5	139230000	139280000	5860	5865	5860_5865	0.0505285855700862	2.59920766833995	3	0	TRUE
chr5	138850000	138860000	chr5	139230000	139280000	5862	5865	5862_5865	0.0346273964530236	2.59920766833995	1	0	FALSE
chr5	140540000	140550000	chr5	140660000	140720000	5881	5882	5881_5882	0.161332625693391	2.59920766833995	1	0	FALSE
chr5	141210000	141220000	chr5	141520000	141570000	5887	5891	5887_5891	0.111727152980611	2.59920766833995	1	0	FALSE
chr5	141980000	142020000	chr5	142570000	142580000	5896	5901	5896_5901	0.136167466292385	3.2	1	0	FALSE
chr5	142030000	142040000	chr5	142540000	142560000	5897	5900	5897_5900	0.150167593310559	2.59920766833995	2	0	FALSE
chr5	142990000	143030000	chr5	143670000	143700000	5906	5913	5906_5913	0.169047674033201	2.59920766833995	1	0	FALSE
chr5	143160000	143170000	chr5	143670000	143700000	5909	5913	5909_5913	0.149418602292278	3.2	1	0	FALSE
chr5	144200000	144250000	chr5	145820000	145830000	5916	5923	5916_5923	0.0860305866170049	2.59920766833995	1	0	FALSE
chr5	146130000	146140000	chr5	146260000	146270000	5926	5928	5926_5928	0.132794627430352	2.59920766833995	1	0	FALSE
chr5	149620000	149660000	chr5	150200000	150230000	5958	5964	5958_5964	0.118775795580186	2.59920766833995	1	0	FALSE
chr1	66800000	66810000	chr1	67140000	67190000	597	599	597_599	0.130494410959297	3.67583473599051	1	0	FALSE
chr5	157460000	157490000	chr5	157710000	157730000	6004	6005	6004_6005	0.106559859326775	4.22242531447326	1	0	FALSE
chr5	158030000	158090000	chr5	158670000	158710000	6011	6014	6011_6014	0.157816987125963	3.67583473599051	1	0	FALSE
chr5	158160000	158190000	chr5	158920000	158930000	6012	6017	6012_6017	0.114194883776287	2.59920766833995	1	0	FALSE
chr5	164480000	164520000	chr5	165200000	165220000	6041	6044	6041_6044	0.192809666758337	3.2	1	0	FALSE
chr5	168270000	168290000	chr5	168470000	168490000	6059	6063	6059_6063	0.0504030662062378	2.59920766833995	2	0	FALSE
chr1	67740000	67780000	chr1	68080000	68130000	605	608	605_608	0.0595656178612022	2.59920766833995	1	0	FALSE
chr5	168950000	169010000	chr5	169150000	169160000	6065	6066	6065_6066	0.15355053701345	2.59920766833995	1	0	FALSE
chr5	170750000	170760000	chr5	171330000	171350000	6079	6081	6079_6081	0.173630237230109	3.2	1	0	FALSE
chr1	67840000	67860000	chr1	68370000	68380000	607	610	607_610	0.116473350219752	2.59920766833995	1	0	FALSE
chr5	173270000	173310000	chr5	173960000	174000000	6104	6110	6104_6110	0.179125885917275	2.59920766833995	2	0	FALSE
chr5	174400000	174430000	chr5	174770000	174780000	6115	6117	6115_6117	0.0291995303770719	4.52548339959391	2	0	FALSE
chr5	175700000	175740000	chr5	176600000	176610000	6122	6125	6122_6125	0.152017354931373	3.2	1	0	FALSE
chr5	177100000	177130000	chr5	177280000	177290000	6129	6130	6129_6130	0.0577579852951497	3.2	2	0	FALSE
chr5	179860000	179880000	chr5	180080000	180100000	6142	6144	6142_6144	0.132077353790333	2.59920766833995	2	0	FALSE
chr5	180300000	180310000	chr5	180460000	180480000	6145	6146	6145_6146	0.164738743774299	2.59920766833995	1	0	FALSE
chr6	1570000	1630000	chr6	2140000	2150000	6164	6171	6164_6171	0.177167648280163	5.19841533667991	1	0	FALSE
chr6	2080000	2120000	chr6	2340000	2370000	6170	6174	6170_6174	0.199007834502804	2.59920766833995	1	0	FALSE
chr6	3240000	3310000	chr6	3650000	3660000	6186	6193	6186_6193	0.160760166430969	2.59920766833995	1	0	FALSE
chr6	3240000	3310000	chr6	3860000	3880000	6186	6197	6186_6197	0.067133182105081	2.59920766833995	2	0	FALSE
chr6	4330000	4340000	chr6	4920000	4960000	6203	6206	6203_6206	0.166091842678493	3.2	1	0	FALSE
chr6	5480000	5490000	chr6	6140000	6150000	6215	6222	6215_6222	0.198542649158124	2.59920766833995	1	0	FALSE
chr6	6660000	6740000	chr6	7100000	7130000	6226	6230	6226_6230	0.067133182105081	3.67583473599051	2	0	FALSE
chr6	7710000	7730000	chr6	7900000	7910000	6235	6236	6235_6236	0.177167648280163	2.59920766833995	1	0	FALSE
chr6	8730000	8740000	chr6	8900000	8910000	6243	6245	6243_6245	0.188129764632409	2.59920766833995	1	0	FALSE
chr6	8970000	8990000	chr6	9980000	9990000	6246	6254	6246_6254	0.1152121623885	2.59920766833995	1	0	FALSE
chr6	11560000	11700000	chr6	12270000	12330000	6272	6280	6272_6280	0.128371432801652	3.2	1	0	FALSE
chr6	12870000	12930000	chr6	13500000	13510000	6286	6290	6286_6290	0.194212049495368	3.2	1	0	FALSE
chr6	13340000	13370000	chr6	13600000	13610000	6289	6293	6289_6293	0.184061636044049	2.59920766833995	1	0	FALSE
chr6	14120000	14160000	chr6	15420000	15510000	6297	6314	6297_6314	0.147164457710368	2.59920766833995	1	0	FALSE
chr6	14120000	14160000	chr6	15610000	15630000	6297	6315	6297_6315	0.0745791045987347	2.59920766833995	1	0	FALSE
chr6	14180000	14230000	chr6	14760000	14770000	6298	6303	6298_6303	0.147999032376125	2.59920766833995	1	0	FALSE
chr6	14180000	14230000	chr6	15210000	15220000	6298	6310	6298_6310	0.135204977334478	3.2	2	0	FALSE
chr6	15230000	15280000	chr6	15610000	15630000	6311	6315	6311_6315	0.148784816257656	3.2	1	0	FALSE
chr6	16260000	16270000	chr6	17070000	17100000	6322	6331	6322_6331	0.163683804013649	3.2	1	0	FALSE
chr6	17780000	17860000	chr6	17990000	18000000	6338	6339	6338_6339	0.184242330290417	2.59920766833995	1	0	FALSE
chr6	18910000	18920000	chr6	20040000	20070000	6349	6369	6349_6369	0.19217151854199	2.59920766833995	1	0	FALSE
chr6	19320000	19330000	chr6	19820000	19860000	6357	6366	6357_6366	0.161658016985541	3.2	1	0	FALSE
chr1	8030000	8040000	chr1	8210000	8220000	63	64	63_64	0.0628495883324984	3.67583473599051	1	0	FALSE
chr6	26160000	26170000	chr6	27120000	27200000	6417	6424	6417_6424	0.185733403975062	2.59920766833995	1	0	FALSE
chr6	28820000	28850000	chr6	29580000	29600000	6435	6440	6435_6440	0.145031356857548	3.2	2	0	FALSE
chr6	34800000	34810000	chr6	35130000	35140000	6477	6482	6477_6482	0.190367156715564	2.59920766833995	1	0	FALSE
chr6	36020000	36030000	chr6	36340000	36350000	6490	6491	6490_6491	0.199768746742413	2.59920766833995	1	0	FALSE
chr6	36400000	36440000	chr6	36590000	36600000	6492	6493	6492_6493	0.194554972054205	3.2	2	0	FALSE
chr6	36400000	36440000	chr6	36690000	36700000	6492	6495	6492_6495	0.181628210510472	2.59920766833995	1	0	FALSE
chr6	37310000	37320000	chr6	37670000	37720000	6501	6505	6501_6505	0.0521571308588356	2.59920766833995	1	0	FALSE
chr6	39340000	39380000	chr6	39750000	39770000	6519	6521	6519_6521	0.153226258155889	2.59920766833995	2	0	FALSE
chr6	39340000	39380000	chr6	39780000	39790000	6519	6522	6519_6522	0.154291641578038	3.2	1	0	FALSE
chr6	41430000	41480000	chr6	41670000	41700000	6538	6541	6538_6541	0.0998634037434461	2.59920766833995	2	0	FALSE
chr6	41830000	41840000	chr6	42030000	42050000	6543	6545	6543_6545	0.196016090604155	2.59920766833995	1	0	FALSE
chr6	46830000	46860000	chr6	47300000	47330000	6590	6595	6590_6595	0.0741384600881739	2.59920766833995	2	0	FALSE
chr6	47400000	47430000	chr6	47650000	47660000	6596	6598	6596_6598	0.149411744177472	2.59920766833995	1	0	FALSE
chr6	50790000	50840000	chr6	51820000	51830000	6613	6620	6613_6620	0.191413855264168	3.2	1	0	FALSE
chr6	50790000	50840000	chr6	51950000	51960000	6613	6621	6613_6621	0.192839678779051	2.59920766833995	1	0	FALSE
chr6	53970000	54010000	chr6	54960000	54970000	6643	6649	6643_6649	0.154325838087819	2.59920766833995	1	0	FALSE
chr6	54480000	54490000	chr6	54790000	54800000	6646	6647	6646_6647	0.154325838087819	2.59920766833995	1	0	FALSE
chr6	55380000	55390000	chr6	56270000	56310000	6655	6661	6655_6661	0.0823984107706346	2.59920766833995	1	0	FALSE
chr6	63050000	63060000	chr6	63240000	63250000	6674	6675	6674_6675	0.137897750323422	2.59920766833995	1	0	FALSE
chr6	71560000	71570000	chr6	72070000	72110000	6724	6731	6724_6731	0.130156100766102	5.57152360509519	1	0	FALSE
chr6	75260000	75270000	chr6	75510000	75540000	6753	6756	6753_6756	0.0549779131822559	2.59920766833995	1	0	FALSE
chr6	75310000	75320000	chr6	75510000	75540000	6755	6756	6755_6756	0.104312957544482	3.2	1	0	FALSE
chr6	83070000	83080000	chr6	83200000	83240000	6775	6777	6775_6777	0.0858238663879677	2.59920766833995	4	0	TRUE
chr6	83250000	83260000	chr6	83500000	83530000	6778	6780	6778_6780	0.0815820917047032	4.22242531447326	1	0	FALSE
chr6	83910000	83920000	chr6	84200000	84240000	6782	6783	6782_6783	0.166586542620301	6.4	1	0	FALSE
chr6	87920000	87940000	chr6	88770000	88780000	6794	6796	6794_6796	0.152153467452943	3.2	1	0	FALSE
chr6	97170000	97180000	chr6	97380000	97410000	6818	6820	6818_6820	0.111704722754127	4.22242531447326	1	0	FALSE
chr6	103970000	103980000	chr6	104330000	104340000	6836	6839	6836_6839	0.199520653800951	2.59920766833995	1	0	FALSE
chr6	105440000	105500000	chr6	106120000	106130000	6842	6845	6842_6845	0.199520653800951	3.2	1	0	FALSE
chr6	108490000	108580000	chr6	109110000	109120000	6862	6869	6862_6869	0.189355911945952	2.59920766833995	1	0	FALSE
chr6	111010000	111020000	chr6	111200000	111230000	6883	6885	6883_6885	0.0259912548988579	2.59920766833995	1	0	FALSE
chr6	112160000	112190000	chr6	113840000	113930000	6892	6904	6892_6904	0.125317752385663	3.2	2	0	FALSE
chr6	112760000	112790000	chr6	113280000	113320000	6895	6899	6895_6899	0.172549584916909	2.59920766833995	1	0	FALSE
chr6	112950000	112970000	chr6	113840000	113930000	6897	6904	6897_6904	0.129611711746043	2.59920766833995	1	0	FALSE
chr6	113680000	113690000	chr6	113840000	113930000	6903	6904	6903_6904	0.0797777903692205	2.59920766833995	2	0	FALSE
chr1	88650000	88670000	chr1	88860000	88880000	692	693	692_693	0.0203874035546014	3.2	3	0	TRUE
chr6	125820000	125830000	chr6	125950000	125980000	6976	6978	6976_6978	0.197754981425876	3.2	1	0	FALSE
chr6	126520000	126530000	chr6	127080000	127140000	6983	6985	6983_6985	0.155467545016121	2.59920766833995	1	0	FALSE
chr6	127720000	127750000	chr6	129250000	129290000	6988	7000	6988_7000	0.119682390650525	2.59920766833995	1	0	FALSE
chr1	89450000	89510000	chr1	89980000	89990000	698	703	698_703	0.129128180791123	2.59920766833995	1	0	FALSE
chr6	127960000	127970000	chr6	128530000	128560000	6990	6996	6990_6996	0.115735746195082	2.59920766833995	1	0	FALSE
chr6	128050000	128060000	chr6	128700000	128750000	6991	6997	6991_6997	0.153866425670084	2.59920766833995	1	0	FALSE
chr6	128880000	128890000	chr6	129250000	129290000	6999	7000	6999_7000	0.107359232766704	2.59920766833995	1	0	FALSE
chr1	8450000	8480000	chr1	8690000	8740000	69	73	69_73	0.16447540989066	2.59920766833995	2	0	FALSE
chr6	130300000	130330000	chr6	130730000	130740000	7007	7010	7007_7010	0.117199340921	3.2	1	0	FALSE
chr6	130870000	130910000	chr6	131570000	131580000	7013	7017	7013_7017	0.191214202986779	3.67583473599051	1	0	FALSE
chr6	132520000	132540000	chr6	133500000	133550000	7025	7034	7025_7034	0.175975803605666	3.2	1	0	FALSE
chr6	135680000	135690000	chr6	136200000	136240000	7058	7062	7058_7062	0.0972262055862361	2.59920766833995	2	0	FALSE
chr6	138110000	138140000	chr6	138410000	138440000	7083	7085	7083_7085	0.150310365085711	2.59920766833995	1	0	FALSE
chr6	138800000	138830000	chr6	139190000	139200000	7089	7092	7089_7092	0.1863876971289	3.2	1	0	FALSE
chr6	139520000	139550000	chr6	139850000	139860000	7095	7097	7095_7097	0.182004823342441	2.59920766833995	1	0	FALSE
chr6	140900000	140910000	chr6	141540000	141560000	7105	7107	7105_7107	0.187982852113007	3.2	1	0	FALSE
chr6	142460000	142480000	chr6	143000000	143050000	7114	7118	7114_7118	0.171390670071497	3.2	1	0	FALSE
chr1	91720000	91730000	chr1	91880000	91890000	711	713	711_713	0.122183065322695	3.2	1	0	FALSE
chr6	144210000	144240000	chr6	144460000	144500000	7128	7134	7128_7134	0.0982489676306308	4.22242531447326	2	0	FALSE
chr6	144570000	144600000	chr6	145190000	145210000	7135	7139	7135_7139	0.0862564579549723	2.59920766833995	3	0	TRUE
chr6	145920000	145950000	chr6	146540000	146550000	7144	7147	7144_7147	0.112438446549891	3.2	1	0	FALSE
chr6	146850000	146870000	chr6	147310000	147320000	7149	7156	7149_7156	0.0940391338645614	3.67583473599051	1	0	FALSE
chr6	148230000	148270000	chr6	148450000	148480000	7160	7163	7160_7163	0.109725989786831	2.59920766833995	2	0	FALSE
chr6	148730000	148770000	chr6	148920000	148930000	7165	7166	7165_7166	0.112438446549891	3.2	1	0	FALSE
chr6	149740000	149750000	chr6	149910000	149940000	7175	7177	7175_7177	0.1720415254616	2.59920766833995	1	0	FALSE
chr6	149830000	149850000	chr6	150010000	150020000	7176	7178	7176_7178	0.0874296486229288	2.59920766833995	1	0	FALSE
chr6	152720000	152730000	chr6	152940000	152950000	7199	7200	7199_7200	0.191355274874243	2.59920766833995	1	0	FALSE
chr6	154880000	154890000	chr6	155140000	155200000	7212	7216	7212_7216	0.111116466366061	3.2	1	0	FALSE
chr6	154950000	154960000	chr6	155140000	155200000	7214	7216	7214_7216	0.145446336054175	3.2	1	0	FALSE
chr6	155360000	155370000	chr6	156510000	156520000	7219	7222	7219_7222	0.101201412867183	2.59920766833995	1	0	FALSE
chr6	156670000	156700000	chr6	157010000	157050000	7224	7227	7224_7227	0.11530284410551	2.59920766833995	2	0	FALSE
chr6	156670000	156700000	chr6	157170000	157190000	7224	7228	7224_7228	0.142228954543329	2.59920766833995	1	0	FALSE
chr6	158200000	158230000	chr6	158440000	158450000	7238	7239	7238_7239	0.16347732749361	2.59920766833995	1	0	FALSE
chr6	158780000	158790000	chr6	158960000	158980000	7245	7247	7245_7247	0.108404881863149	3.2	2	0	FALSE
chr6	161080000	161100000	chr6	161350000	161380000	7260	7263	7260_7263	0.116240211514949	2.59920766833995	1	0	FALSE
chr1	94030000	94070000	chr1	94230000	94240000	726	728	726_728	0.186024472677805	2.59920766833995	1	0	FALSE
chr6	165420000	165460000	chr6	165720000	165740000	7274	7276	7274_7276	0.134515518288732	2.59920766833995	1	0	FALSE
chr6	168630000	168640000	chr6	168870000	168900000	7297	7299	7297_7299	0.0883431243009326	2.59920766833995	1	0	FALSE
chr6	168930000	168940000	chr6	169640000	169650000	7300	7301	7300_7301	0.184290588439921	2.59920766833995	1	0	FALSE
chr6	169850000	169860000	chr6	170220000	170230000	7304	7306	7304_7306	0.168310266966953	2.59920766833995	1	0	FALSE
chr7	5360000	5370000	chr7	5450000	5500000	7341	7342	7341_7342	0.156936315227966	2.59920766833995	2	0	FALSE
chr7	5510000	5520000	chr7	5660000	5700000	7343	7345	7343_7345	0.0440061344863197	3.67583473599051	2	0	FALSE
chr7	7440000	7450000	chr7	8200000	8250000	7358	7363	7358_7363	0.156936315227966	3.2	1	0	FALSE
chr7	12650000	12700000	chr7	12930000	12940000	7381	7383	7381_7383	0.146846056087261	2.59920766833995	1	0	FALSE
chr7	13490000	13500000	chr7	14440000	14480000	7389	7394	7389_7394	0.0631897118832764	3.2	1	0	FALSE
chr7	18680000	18690000	chr7	19650000	19680000	7423	7427	7423_7427	0.132206743599076	2.59920766833995	1	0	FALSE
chr7	20970000	20990000	chr7	21210000	21230000	7442	7444	7442_7444	0.125207408205606	3.67583473599051	2	0	FALSE
chr7	24280000	24300000	chr7	24650000	24700000	7464	7468	7464_7468	0.111223692886062	2.59920766833995	2	0	FALSE
chr7	27570000	27600000	chr7	27910000	27930000	7489	7493	7489_7493	0.167171589996108	2.59920766833995	2	0	FALSE
chr7	28340000	28350000	chr7	28840000	28870000	7498	7504	7498_7504	0.0707941263898557	5.19841533667991	1	0	FALSE
chr7	28510000	28520000	chr7	28840000	28870000	7501	7504	7501_7504	0.173280645178559	2.59920766833995	1	0	FALSE
chr7	28910000	28940000	chr7	29180000	29200000	7505	7508	7505_7508	0.138915262781707	2.59920766833995	1	0	FALSE
chr7	31720000	31780000	chr7	32160000	32170000	7525	7527	7525_7527	0.152829720822651	2.59920766833995	1	0	FALSE
chr7	32770000	32800000	chr7	32930000	32940000	7530	7531	7530_7531	0.189925811069611	2.59920766833995	1	0	FALSE
chr7	33430000	33450000	chr7	33740000	33770000	7538	7539	7538_7539	0.103652754052651	2.59920766833995	1	0	FALSE
chr7	37270000	37280000	chr7	37630000	37640000	7556	7559	7556_7559	0.160366554308185	2.59920766833995	1	0	FALSE
chr7	38090000	38120000	chr7	38300000	38330000	7564	7566	7564_7566	0.118001437162842	2.59920766833995	2	0	FALSE
chr7	40270000	40280000	chr7	41680000	41740000	7585	7600	7585_7600	0.173170509256712	4.22242531447326	1	0	FALSE
chr7	40790000	40800000	chr7	41680000	41740000	7591	7600	7591_7600	0.109092227524023	2.59920766833995	1	0	FALSE
chr7	41450000	41460000	chr7	41680000	41740000	7598	7600	7598_7600	0.173170509256712	2.59920766833995	1	0	FALSE
chr7	42100000	42110000	chr7	42580000	42600000	7603	7607	7603_7607	0.178431357016364	2.59920766833995	1	0	FALSE
chr7	47230000	47300000	chr7	47410000	47460000	7645	7647	7645_7647	0.122717682113767	2.59920766833995	1	0	FALSE
chr7	47410000	47460000	chr7	47610000	47620000	7647	7650	7647_7650	0.153494489487851	2.59920766833995	1	0	FALSE
chr7	50700000	50710000	chr7	51130000	51170000	7672	7676	7672_7676	0.122694624976698	3.2	1	0	FALSE
chr1	107520000	107550000	chr1	107720000	107730000	769	770	769_770	0.090917598101321	3.2	1	0	FALSE
chr7	66020000	66050000	chr7	66780000	66790000	7711	7720	7711_7720	0.18380199015493	3.2	1	0	FALSE
chr7	66020000	66050000	chr7	66900000	66910000	7711	7724	7711_7724	0.160829868025448	2.59920766833995	1	0	FALSE
chr7	67590000	67610000	chr7	68090000	68120000	7730	7740	7730_7740	0.180129540293827	2.59920766833995	1	0	FALSE
chr7	70890000	70900000	chr7	71560000	71570000	7788	7799	7788_7799	0.148538828983514	2.59920766833995	1	0	FALSE
chr7	77930000	77940000	chr7	79170000	79190000	7839	7852	7839_7852	0.146225032297933	3.2	1	0	FALSE
chr7	80760000	80820000	chr7	80890000	80900000	7862	7863	7862_7863	0.103687920602804	2.59920766833995	1	0	FALSE
chr7	81160000	81170000	chr7	81430000	81470000	7866	7867	7866_7867	0.198263306730468	3.2	1	0	FALSE
chr7	91070000	91110000	chr7	91520000	91530000	7929	7931	7929_7931	0.16681941979845	2.59920766833995	1	0	FALSE
chr7	91070000	91110000	chr7	91870000	91880000	7929	7935	7929_7935	0.11614179655678	2.59920766833995	1	0	FALSE
chr7	92660000	92670000	chr7	93030000	93070000	7940	7944	7940_7944	0.070194950829131	3.67583473599051	1	0	FALSE
chr7	93880000	93890000	chr7	94060000	94090000	7950	7953	7950_7953	0.188666664095793	3.2	1	0	FALSE
chr7	94430000	94460000	chr7	95430000	95440000	7956	7964	7956_7964	0.163247072923734	3.2	1	0	FALSE
chr7	99520000	99530000	chr7	100050000	100080000	7995	8001	7995_8001	0.136573917351326	3.2	1	0	FALSE
chr7	99630000	99640000	chr7	99830000	99850000	7997	7998	7997_7998	0.140986517339054	2.59920766833995	2	0	FALSE
chr7	100560000	100590000	chr7	100840000	100880000	8003	8006	8003_8006	0.189391436085489	2.59920766833995	1	0	FALSE
chr7	101330000	101340000	chr7	102220000	102300000	8009	8019	8009_8019	0.159576700102576	2.59920766833995	1	0	FALSE
chr7	101350000	101360000	chr7	102220000	102300000	8010	8019	8010_8019	0.164262580008844	3.2	1	0	FALSE
chr7	101640000	101650000	chr7	102220000	102300000	8013	8019	8013_8019	0.161697865597642	5.57152360509519	1	0	FALSE
chr7	104220000	104280000	chr7	104900000	104930000	8027	8030	8027_8030	0.061275079011304	3.2	2	0	FALSE
chr1	111970000	111980000	chr1	112330000	112360000	804	806	804_806	0.139504604008659	3.2	1	0	FALSE
chr7	108600000	108610000	chr7	108970000	108980000	8066	8068	8066_8068	0.193703663004727	2.59920766833995	1	0	FALSE
chr7	111740000	111770000	chr7	112460000	112470000	8077	8082	8077_8082	0.0426242972381651	3.67583473599051	1	0	FALSE
chr7	112540000	112570000	chr7	113000000	113020000	8084	8085	8084_8085	0.17918394339871	2.59920766833995	1	0	FALSE
chr7	116250000	116280000	chr7	116540000	116550000	8095	8097	8095_8097	0.113589544046448	3.67583473599051	1	0	FALSE
chr7	122790000	122800000	chr7	123140000	123170000	8136	8140	8136_8140	0.155155491607781	2.59920766833995	1	0	FALSE
chr7	123640000	123650000	chr7	123850000	123880000	8143	8146	8143_8146	0.198459146626051	2.59920766833995	1	0	FALSE
chr7	127690000	127730000	chr7	128040000	128050000	8158	8159	8158_8159	0.0523772755283603	2.59920766833995	1	0	FALSE
chr7	127690000	127730000	chr7	128100000	128110000	8158	8161	8158_8161	0.0978845022121092	2.59920766833995	1	0	FALSE
chr7	128500000	128510000	chr7	128870000	128890000	8164	8166	8164_8166	0.0715439284712476	3.2	1	0	FALSE
chr7	128590000	128600000	chr7	128870000	128890000	8165	8166	8165_8166	0.0075708385932316	2.59920766833995	1	0	FALSE
chr7	129630000	129640000	chr7	129990000	130020000	8172	8177	8172_8177	0.0978845022121092	2.59920766833995	1	0	FALSE
chr7	130880000	130910000	chr7	131050000	131110000	8183	8185	8183_8185	0.176715507170884	4.22242531447326	1	0	FALSE
chr7	130880000	130910000	chr7	131410000	131430000	8183	8187	8183_8187	0.164330414689672	2.59920766833995	1	0	FALSE
chr7	131050000	131110000	chr7	131500000	131520000	8185	8188	8185_8188	0.191935644508166	2.59920766833995	1	0	FALSE
chr7	131940000	131970000	chr7	132560000	132610000	8193	8198	8193_8198	0.106083471305174	3.2	2	0	FALSE
chr7	134720000	134730000	chr7	134940000	135000000	8205	8207	8205_8207	0.120938732200855	3.67583473599051	1	0	FALSE
chr7	139420000	139430000	chr7	139980000	140010000	8229	8234	8229_8234	0.191935644508166	2.59920766833995	1	0	FALSE
chr7	139470000	139530000	chr7	140020000	140030000	8230	8235	8230_8235	0.195454635540522	3.67583473599051	1	0	FALSE
chr7	140080000	140090000	chr7	140310000	140340000	8236	8239	8236_8239	0.0739470522563341	2.59920766833995	1	0	FALSE
chr7	140740000	140750000	chr7	141570000	141580000	8245	8253	8245_8253	0.146394415725378	2.59920766833995	1	0	FALSE
chr7	140760000	140780000	chr7	141520000	141550000	8246	8252	8246_8252	0.139643141740832	3.67583473599051	1	0	FALSE
chr7	141040000	141080000	chr7	141640000	141660000	8249	8254	8249_8254	0.191935644508166	3.2	1	0	FALSE
chr7	151360000	151370000	chr7	151750000	151760000	8287	8290	8287_8290	0.129678097788809	2.59920766833995	1	0	FALSE
chr7	151560000	151570000	chr7	151750000	151760000	8289	8290	8289_8290	0.170000886302693	3.67583473599051	1	0	FALSE
chr7	152200000	152220000	chr7	152680000	152720000	8296	8300	8296_8300	0.0515906942053634	3.2	1	0	FALSE
chr7	156940000	157010000	chr7	157360000	157370000	8323	8327	8323_8327	0.195896395519966	2.59920766833995	1	0	FALSE
chr8	280000	290000	chr8	930000	960000	8335	8338	8335_8338	0.0717816441243345	3.2	1	0	FALSE
chr8	10020000	10050000	chr8	10410000	10430000	8385	8388	8385_8388	0.169902144662276	2.59920766833995	1	0	FALSE
chr8	10950000	10960000	chr8	11250000	11270000	8393	8394	8393_8394	0.110504867109644	4.22242531447326	1	0	FALSE
chr8	11400000	11440000	chr8	11950000	11980000	8395	8399	8395_8399	0.0944741296631712	2.59920766833995	1	0	FALSE
chr8	11540000	11580000	chr8	11950000	11980000	8396	8399	8396_8399	0.0163801862532134	3.67583473599051	3	0	TRUE
chr8	11720000	11770000	chr8	11950000	11980000	8397	8399	8397_8399	0.072539936409491	2.59920766833995	2	0	FALSE
chr8	15440000	15450000	chr8	16110000	16120000	8409	8412	8409_8412	0.159453842760258	2.59920766833995	1	0	FALSE
chr8	22680000	22720000	chr8	23000000	23030000	8477	8479	8477_8479	0.083520558929381	2.59920766833995	1	0	FALSE
chr8	23150000	23160000	chr8	23400000	23420000	8481	8484	8481_8484	0.108918900561059	2.59920766833995	2	0	FALSE
chr8	25160000	25190000	chr8	25330000	25340000	8495	8496	8495_8496	0.131055581331447	2.59920766833995	1	0	FALSE
chr8	26120000	26140000	chr8	26350000	26360000	8507	8509	8507_8509	0.196674063020229	3.2	1	0	FALSE
chr1	117320000	117330000	chr1	117740000	117770000	852	855	852_855	0.149698286106138	3.2	1	0	FALSE
chr8	29130000	29150000	chr8	29310000	29320000	8530	8532	8530_8532	0.0870258627183434	2.59920766833995	1	0	FALSE
chr8	31250000	31260000	chr8	32540000	32580000	8549	8552	8549_8552	0.19560452159775	2.59920766833995	1	0	FALSE
chr8	36850000	36880000	chr8	37290000	37330000	8568	8572	8568_8572	0.115826744580605	3.2	1	0	FALSE
chr8	36850000	36880000	chr8	37910000	37930000	8568	8579	8568_8579	0.185606475513378	2.59920766833995	1	0	FALSE
chr8	50520000	50530000	chr8	50790000	50800000	8640	8641	8640_8641	0.162409370093447	3.2	1	0	FALSE
chr8	56440000	56450000	chr8	56770000	56790000	8675	8677	8675_8677	0.198685606678168	2.59920766833995	1	0	FALSE
chr8	56770000	56790000	chr8	56920000	56980000	8677	8678	8677_8678	0.0804521777814705	3.2	3	0	TRUE
chr8	60410000	60440000	chr8	61060000	61070000	8699	8709	8699_8709	0.18925175434875	3.67583473599051	1	0	FALSE
chr8	60540000	60550000	chr8	61080000	61110000	8701	8710	8701_8710	0.13375453254443	2.59920766833995	1	0	FALSE
chr8	60600000	60620000	chr8	61080000	61110000	8702	8710	8702_8710	0.183171497325174	2.59920766833995	2	0	FALSE
chr8	68730000	68750000	chr8	69590000	69600000	8750	8752	8750_8752	0.163299568767445	2.59920766833995	1	0	FALSE
chr8	72310000	72330000	chr8	73190000	73210000	8769	8773	8769_8773	0.190162429008	3.2	2	0	FALSE
chr8	73670000	73690000	chr8	74320000	74350000	8777	8782	8777_8782	0.0412007698444522	2.59920766833995	3	0	TRUE
chr8	79730000	79740000	chr8	80000000	80040000	8802	8804	8802_8804	0.119441142659587	5.19841533667991	1	0	FALSE
chr8	80060000	80090000	chr8	80470000	80500000	8805	8807	8805_8807	0.148275187084145	2.59920766833995	1	0	FALSE
chr8	90610000	90630000	chr8	90930000	90950000	8840	8841	8840_8841	0.155631890689748	3.67583473599051	2	0	FALSE
chr8	95280000	95320000	chr8	96180000	96190000	8862	8868	8862_8868	0.124468420918232	2.59920766833995	1	0	FALSE
chr8	99870000	99880000	chr8	100120000	100130000	8896	8898	8896_8898	0.171206715584427	2.59920766833995	1	0	FALSE
chr8	104240000	104250000	chr8	104420000	104450000	8937	8940	8937_8940	0.135455520318717	2.59920766833995	1	0	FALSE
chr8	104750000	104820000	chr8	105680000	105690000	8944	8946	8944_8946	0.171206715584427	3.2	1	0	FALSE
