gene_id	chr	start	end
ENSG00000244604.1	chr17	8561230	8561576
ENSG00000161973.11	chr17	8729935	8745219
ENSG00000183318.11	chr17	8753106	8758559
ENSG00000276231.5	chr17	8802722	8867677
ENSG00000141506.13	chr17	8878911	8965712
ENSG00000266389.1	chr17	8965896	8967070
ENSG00000265975.1	chr17	8967523	8976995
ENSG00000065320.9	chr17	9021510	9244000
ENSG00000262966.2	chr17	9171068	9179118
ENSG00000273816.1	chr17	9244666	9244897
ENSG00000170310.15	chr17	9250471	9576591
ENSG00000263708.2	chr17	9283174	9305651
ENSG00000271851.1	chr17	9553323	9555696
ENSG00000065325.13	chr17	9822206	9892099
ENSG00000109047.8	chr17	9896320	9905271
ENSG00000007237.18	chr17	9910609	10198551
ENSG00000273388.1	chr17	10291820	10317926
ENSG00000006788.14	chr17	10300865	10373130
ENSG00000264067.1	chr17	10320392	10341458
ENSG00000272736.5	chr17	10383132	10537862
ENSG00000272975.1	chr17	10383144	10623886
ENSG00000264424.1	chr17	10443290	10469559
ENSG00000214970.8	chr17	10579040	10623036
ENSG00000109063.15	chr17	10628526	10657309
ENSG00000261433.1	chr17	10658542	10659082
ENSG00000133028.12	chr17	10672474	10698375
ENSG00000263388.1	chr17	10680734	10683988
ENSG00000187824.8	chr17	10699015	10730316
ENSG00000263400.8	chr17	10729777	10815164
ENSG00000285220.1	chr17	10729777	10880895
ENSG00000264016.3	chr17	10741257	10769089
ENSG00000240813.2	chr17	10745553	10746543
ENSG00000284876.1	chr17	10794906	10838094
ENSG00000233670.7	chr17	10822470	10838087
ENSG00000263508.6	chr17	10844674	10880895
ENSG00000207242.1	chr17	10857899	10858004
ENSG00000244753.2	chr17	10860535	10861462
ENSG00000243346.3	chr17	11157455	11157747
ENSG00000285541.1	chr17	11197883	11242062
ENSG00000188803.15	chr17	11241213	11564063
ENSG00000007174.18	chr17	11598470	11969748
ENSG00000266368.1	chr17	11953889	11977594
ENSG00000154957.14	chr17	11977439	11997475
ENSG00000241185.2	chr17	11998353	12021508
ENSG00000065559.15	chr17	12020829	12143830
ENSG00000263648.1	chr17	12115547	12115885
ENSG00000265400.1	chr17	12201600	12215267
ENSG00000179136.7	chr17	12549764	12642854
ENSG00000141052.17	chr17	12665890	12768949
ENSG00000227274.1	chr17	12671862	12706135
ENSG00000265489.1	chr17	12760140	12790242
ENSG00000006740.17	chr17	12789498	12991643
ENSG00000263707.1	chr17	12990149	12990610
ENSG00000006744.19	chr17	12991612	13018065
ENSG00000153976.3	chr17	13494032	13601929
ENSG00000236088.10	chr17	13755574	14069495
ENSG00000265494.1	chr17	13909231	13911212
ENSG00000233852.1	chr17	13932720	13940594
ENSG00000006695.12	chr17	14069490	14231736
ENSG00000262786.1	chr17	14295512	14297600
ENSG00000125430.9	chr17	14301081	14349404
ENSG00000266709.1	chr17	14303854	14305505
ENSG00000205325.3	chr17	14767583	14780686
ENSG00000238212.3	chr17	14834557	14957216
ENSG00000226156.1	chr17	14947741	14948198
ENSG00000109099.15	chr17	15229777	15265326
ENSG00000265110.1	chr17	15251627	15251696
ENSG00000279660.1	chr17	15260513	15261841
ENSG00000265445.1	chr17	15261015	15265707
ENSG00000286792.1	chr17	15266848	15311760
ENSG00000230971.1	chr17	15267461	15272290
ENSG00000239704.11	chr17	15436015	15503608
ENSG00000259024.6	chr17	15436021	15563561
ENSG00000175106.16	chr17	15502264	15563595
ENSG00000011295.16	chr17	15999784	16045015
ENSG00000275413.1	chr17	16023323	16023653
ENSG00000141027.21	chr17	16029157	16218185
ENSG00000227782.2	chr17	16040472	16041273
ENSG00000243686.2	chr17	16044621	16044961
ENSG00000108474.17	chr17	16217191	16351797
ENSG00000166582.10	chr17	16342534	16353656
ENSG00000141040.15	chr17	16546954	16569204
ENSG00000235554.1	chr17	16616848	16617881
ENSG00000197566.10	chr17	16620734	16653856
ENSG00000240505.9	chr17	16929816	16972118
ENSG00000230709.1	chr17	16975999	16981353
ENSG00000230969.2	chr17	16988329	16990177
ENSG00000260328.1	chr17	17011914	17014990
ENSG00000133030.21	chr17	17042545	17217679
ENSG00000205309.14	chr17	17303335	17347663
ENSG00000141026.6	chr17	17476994	17493221
ENSG00000108551.5	chr17	17494437	17496395
ENSG00000286430.1	chr17	17504005	17512266
ENSG00000133027.18	chr17	17505563	17591708
ENSG00000265511.1	chr17	17507351	17508308
ENSG00000206730.1	chr17	17578631	17578739
ENSG00000264666.1	chr17	17591428	17610485
ENSG00000279200.1	chr17	17616043	17617745
ENSG00000223979.2	chr17	17674026	17677688
ENSG00000273948.1	chr17	17675366	17675522
ENSG00000274836.1	chr17	17676211	17676371
ENSG00000108557.19	chr17	17681458	17811453
ENSG00000237328.1	chr17	17759154	17770821
ENSG00000226746.2	chr17	17776686	17779529
ENSG00000264167.1	chr17	17777781	17779094
ENSG00000175662.17	chr17	17843511	17972422
ENSG00000197815.4	chr17	17858227	17860041
ENSG00000171962.18	chr17	17972813	18016889
ENSG00000171953.16	chr17	17977409	18039209
ENSG00000232344.2	chr17	18010643	18011822
ENSG00000280198.1	chr17	18026072	18026771
ENSG00000141034.10	chr17	18039408	18068405
ENSG00000108641.17	chr17	19334308	19378193
ENSG00000286799.1	chr17	19362760	19370236
ENSG00000166484.20	chr17	19377721	19383544
ENSG00000166482.11	chr17	19383442	19387240
ENSG00000235979.9	chr17	19417769	19492991
ENSG00000189343.7	chr17	19445970	19446852
ENSG00000231477.2	chr17	19457080	19458399
ENSG00000142494.13	chr17	19495385	19579034
ENSG00000264785.1	chr17	19737682	19738542
ENSG00000108602.18	chr17	19737984	19748943
ENSG00000230607.3	chr17	19755244	19756207
ENSG00000083290.20	chr17	19770829	19867936
ENSG00000128487.16	chr17	20009344	20319026
ENSG00000225014.1	chr17	20111824	20112990
ENSG00000212186.1	chr17	20126388	20126488
ENSG00000263494.1	chr17	20185082	20322973
ENSG00000226521.7	chr17	20716481	20737127
ENSG00000187870.7	chr17	20743333	20754501
ENSG00000109016.17	chr17	21123364	21193265
ENSG00000274180.1	chr17	21238870	21253410
ENSG00000266563.1	chr17	21259968	21260501
ENSG00000034152.19	chr17	21284672	21315232
ENSG00000212719.13	chr17	21428263	21574517
ENSG00000244582.2	chr17	21504558	21505059
ENSG00000265265.1	chr17	21519514	21521269
ENSG00000266466.1	chr17	21532974	21542786
ENSG00000265246.1	chr17	27237859	27241661
ENSG00000266313.2	chr17	27333241	27352828
ENSG00000265683.1	chr17	27351858	27352584
ENSG00000266433.6	chr17	27417690	27431623
ENSG00000141068.14	chr17	27456470	27626438
ENSG00000265801.1	chr17	27465112	27465541
ENSG00000266853.1	chr17	27612588	27613251
ENSG00000266728.5	chr17	27623364	27640777
ENSG00000168961.17	chr17	27629798	27649560
ENSG00000265788.2	chr17	27651334	27665712
ENSG00000265041.1	chr17	27666749	27672803
ENSG00000266786.1	chr17	27746132	27754954
ENSG00000007171.18	chr17	27756766	27800529
ENSG00000266202.1	chr17	27798806	27893365
ENSG00000266527.1	chr17	27874645	27881237
ENSG00000232859.9	chr17	27878314	27894752
ENSG00000260019.2	chr17	27928924	27991787
ENSG00000286589.1	chr17	27930177	27930920
ENSG00000287721.1	chr17	28204616	28223735
ENSG00000267644.1	chr17	28219285	28220005
ENSG00000237575.4	chr17	28226563	28228065
ENSG00000267259.1	chr17	28232590	28235281
ENSG00000266830.1	chr17	28246454	28248006
ENSG00000265060.1	chr17	28247444	28248289
ENSG00000263788.1	chr17	28256375	28256669
ENSG00000264486.1	chr17	28256438	28265551
ENSG00000260777.1	chr17	28263634	28266369
ENSG00000266306.1	chr17	28269203	28272365
ENSG00000264029.1	chr17	28274657	28275716
ENSG00000265480.5	chr17	28275986	28317783
ENSG00000109083.13	chr17	28328325	28335489
ENSG00000109079.10	chr17	28335602	28347009
ENSG00000004142.12	chr17	28346633	28357527
ENSG00000263870.1	chr17	28444063	28445563
ENSG00000258472.9	chr17	28455752	28614185
ENSG00000132581.10	chr17	28648346	28662189
ENSG00000240494.2	chr17	28655557	28655983
ENSG00000109111.15	chr17	28662198	28702679
ENSG00000265205.1	chr17	28670054	28672804
ENSG00000167525.13	chr17	28703197	28711854
ENSG00000109113.20	chr17	28714281	28718429
ENSG00000198242.14	chr17	28719985	28724359
ENSG00000238423.1	chr17	28720550	28720616
ENSG00000264577.1	chr17	28721487	28722877
ENSG00000238578.1	chr17	28722582	28722653
ENSG00000238649.1	chr17	28723429	28723492
ENSG00000238597.1	chr17	28723682	28723753
ENSG00000160606.11	chr17	28724348	28727935
ENSG00000160602.14	chr17	28725897	28743455
ENSG00000267729.1	chr17	28727258	28727739
ENSG00000265073.1	chr17	28732963	28743102
ENSG00000076604.15	chr17	28744005	28750956
ENSG00000265474.1	chr17	28745569	28747652
ENSG00000265840.1	chr17	28749731	28750079
ENSG00000173065.13	chr17	28755978	28855232
ENSG00000264138.1	chr17	28848860	28849592
ENSG00000132589.16	chr17	28879335	28897733
ENSG00000264304.1	chr17	28892469	28893342
ENSG00000266642.2	chr17	28897738	28899402
ENSG00000167536.14	chr17	28897781	28903079
ENSG00000109118.14	chr17	28905250	28951771
ENSG00000265845.2	chr17	28926275	28944749
ENSG00000179761.12	chr17	28950513	29057216
ENSG00000063015.20	chr17	28954901	29006440
ENSG00000196535.16	chr17	29071124	29180412
ENSG00000221995.5	chr17	29073521	29078857
ENSG00000263709.1	chr17	29140483	29155489
ENSG00000264050.1	chr17	29197071	29197785
ENSG00000178082.6	chr17	29203426	29204474
ENSG00000108256.9	chr17	29255839	29294148
ENSG00000239256.1	chr17	29340482	29340822
ENSG00000266111.2	chr17	29352069	29404105
ENSG00000264808.1	chr17	29369717	29390777
ENSG00000160551.11	chr17	29390464	29551904
ENSG00000168792.5	chr17	29560547	29567037
ENSG00000264031.1	chr17	29560547	29707090
ENSG00000167543.16	chr17	29566052	29573157
ENSG00000264290.1	chr17	29569580	29570519
ENSG00000108262.15	chr17	29573469	29594054
ENSG00000198720.13	chr17	29589769	29614761
ENSG00000264647.1	chr17	29591703	29592241
ENSG00000167549.18	chr17	29614756	29622907
ENSG00000264007.1	chr17	29621617	29622254
ENSG00000141298.19	chr17	29625938	29930276
ENSG00000263370.1	chr17	29639627	29640825
ENSG00000222858.1	chr17	29641611	29641702
ENSG00000265625.1	chr17	29644796	29645847
ENSG00000263657.1	chr17	29761103	29787836
ENSG00000265713.1	chr17	29775747	29776701
ENSG00000252657.1	chr17	29777619	29777744
ENSG00000240074.1	chr17	29855759	29856332
ENSG00000263477.1	chr17	29863402	29866092
ENSG00000176927.15	chr17	29929200	30108452
ENSG00000264435.1	chr17	29972514	29973027
ENSG00000265394.1	chr17	30090366	30117497
ENSG00000126653.18	chr17	30115521	30186475
ENSG00000266919.3	chr17	30117079	30117172
ENSG00000283935.1	chr17	30117079	30117172
ENSG00000284399.1	chr17	30117086	30117160
ENSG00000265739.1	chr17	30122429	30126118
ENSG00000108576.10	chr17	30194319	30236002
ENSG00000266120.1	chr17	30238741	30252237
ENSG00000252112.1	chr17	30246757	30246820
ENSG00000108578.15	chr17	30248203	30292056
ENSG00000222679.1	chr17	30288071	30288177
ENSG00000182271.13	chr17	30316333	30334059
ENSG00000207132.1	chr17	30344503	30344604
ENSG00000108582.12	chr17	30378927	30469989
ENSG00000108587.15	chr17	30477362	30527592
ENSG00000266733.7	chr17	30553502	30563493
ENSG00000266775.1	chr17	30557732	30558502
ENSG00000259928.1	chr17	30564057	30565576
ENSG00000231870.4	chr17	30567700	30571748
ENSG00000231421.8	chr17	30573471	30577000
ENSG00000176208.9	chr17	30831966	30895869
ENSG00000265334.1	chr17	30834325	30863028
ENSG00000172171.11	chr17	30897336	30906238
ENSG00000275185.1	chr17	30899110	30899651
ENSG00000181481.14	chr17	30970984	30999911
ENSG00000264148.1	chr17	31008154	31008319
ENSG00000266865.6	chr17	31008497	31093127
ENSG00000196712.18	chr17	31094927	31382116
ENSG00000131242.18	chr17	31391675	31538211
ENSG00000264862.2	chr17	31518432	31518729
ENSG00000278977.1	chr17	31533171	31533938
ENSG00000284424.1	chr17	31534883	31534971
ENSG00000207614.1	chr17	31559996	31560083
ENSG00000278546.1	chr17	31560132	31560573
ENSG00000221038.1	chr17	31563768	31563894
ENSG00000228768.3	chr17	31571142	31575659
ENSG00000265976.1	chr17	31575269	31575358
ENSG00000283978.1	chr17	31575411	31575521
ENSG00000266877.1	chr17	31583162	31637543
ENSG00000265046.1	chr17	31830731	31831750
ENSG00000172301.11	chr17	31851871	31859291
ENSG00000108651.10	chr17	31860904	31901708
ENSG00000263990.1	chr17	31873926	31886666
ENSG00000108671.11	chr17	32444379	32483319
ENSG00000202100.1	chr17	32463374	32463482
ENSG00000176749.9	chr17	32486993	32491253
ENSG00000176658.17	chr17	32492522	32877177
ENSG00000266718.2	chr17	32495536	32500910
ENSG00000280245.1	chr17	32504567	32505644
ENSG00000265222.1	chr17	32509954	32523424
ENSG00000263717.1	chr17	32512869	32519350
ENSG00000264458.1	chr17	32627739	32686484
ENSG00000226377.2	chr17	32876759	32881070
ENSG00000236377.1	chr17	32905662	32906584
ENSG00000006042.12	chr17	32927910	32945106
ENSG00000141316.13	chr17	32970376	32997877
ENSG00000108684.14	chr17	33013087	34174964
ENSG00000264598.1	chr17	33052107	33052867
ENSG00000280349.1	chr17	33099969	33100319
ENSG00000266535.1	chr17	33111858	33131743
ENSG00000265544.1	chr17	33529787	33533760
ENSG00000265697.1	chr17	33534110	33541339
ENSG00000265115.1	chr17	33627027	33635057
ENSG00000264643.1	chr17	33680577	33680883
ENSG00000265689.1	chr17	33688803	33689174
ENSG00000283381.1	chr17	33692229	33692484
ENSG00000283417.1	chr17	33791838	33816761
ENSG00000279668.3	chr17	33827699	34079100
ENSG00000265356.2	chr17	33935437	34156000
ENSG00000279674.1	chr17	34000789	34006772
ENSG00000264791.1	chr17	34142947	34147047
ENSG00000263571.3	chr17	34155566	34165736
ENSG00000261156.6	chr17	34169372	34195937
ENSG00000265614.1	chr17	34331862	34332228
ENSG00000181374.8	chr17	34356480	34358610
ENSG00000108702.4	chr17	34360328	34363233
ENSG00000225582.2	chr17	34479272	34482148
ENSG00000197322.4	chr17	34574123	34579369
ENSG00000181291.7	chr17	34579487	34639318
ENSG00000264622.1	chr17	34837871	34859046
ENSG00000132141.14	chr17	34927859	34981078
ENSG00000285559.1	chr17	34937306	34938604
ENSG00000198783.6	chr17	34961540	34963777
ENSG00000005156.12	chr17	34980512	35009743
ENSG00000092871.16	chr17	35005990	35089319
ENSG00000267618.5	chr17	35011349	35121493
ENSG00000273687.1	chr17	35018660	35018991
ENSG00000243423.1	chr17	35076737	35077007
ENSG00000185379.20	chr17	35092208	35121522
ENSG00000253084.3	chr17	35093909	35093973
ENSG00000252328.1	chr17	35097560	35097657
ENSG00000073598.6	chr17	35121615	35130732
ENSG00000073536.18	chr17	35128730	35142304
ENSG00000141161.11	chr17	35147817	35189345
ENSG00000267782.1	chr17	35164243	35167012
ENSG00000266981.1	chr17	35188522	35191343
ENSG00000267744.1	chr17	35190961	35191702
ENSG00000164729.7	chr17	35192520	35194523
ENSG00000266947.1	chr17	35231450	35242963
ENSG00000166750.10	chr17	35243071	35273655
ENSG00000267364.2	chr17	35313479	35325449
ENSG00000154760.14	chr17	35435096	35448837
ENSG00000267312.1	chr17	35459481	35460550
ENSG00000205045.9	chr17	35464249	35522379
ENSG00000267554.1	chr17	35470069	35470628
ENSG00000286065.1	chr17	35474904	35537861
ENSG00000267349.1	chr17	35477994	35478444
ENSG00000267046.1	chr17	35490009	35491238
ENSG00000267369.1	chr17	35498218	35499175
ENSG00000267074.1	chr17	35499690	35510270
ENSG00000255987.1	chr17	35514766	35515186
ENSG00000286030.2	chr17	35522279	35522969
ENSG00000267035.1	chr17	35540039	35540797
ENSG00000236320.3	chr17	35548125	35558098
ENSG00000267359.1	chr17	35553205	35554767
ENSG00000108733.10	chr17	35574795	35578863
ENSG00000006125.18	chr17	35578046	35726413
ENSG00000267592.1	chr17	35596904	35597128
ENSG00000270647.6	chr17	35713791	35864615
ENSG00000270885.2	chr17	35731639	35743521
ENSG00000270765.5	chr17	35744511	35752878
ENSG00000271447.6	chr17	35756249	35795707
ENSG00000271392.1	chr17	35757199	35758325
ENSG00000270806.2	chr17	35760887	35765079
ENSG00000270829.1	chr17	35808489	35808897
ENSG00000270871.1	chr17	35816717	35830293
ENSG00000270894.1	chr17	35818399	35823713
ENSG00000278311.5	chr17	36544912	36589848
ENSG00000274756.1	chr17	36574462	36575325
ENSG00000278535.5	chr17	36591879	36600804
ENSG00000278619.5	chr17	36601583	36608964
ENSG00000275720.1	chr17	36634069	36634698
ENSG00000275613.2	chr17	36722443	36726346
ENSG00000277268.2	chr17	36861674	36936670
ENSG00000275700.5	chr17	36948954	37056871
ENSG00000276326.1	chr17	37033745	37033813
ENSG00000277579.1	chr17	37034668	37043252
ENSG00000278638.2	chr17	37045228	37052890
ENSG00000278540.5	chr17	37084992	37406836
ENSG00000274308.1	chr17	37140611	37141424
ENSG00000275029.1	chr17	37143607	37144463
ENSG00000278505.5	chr17	37375985	37392708
ENSG00000276054.1	chr17	37386886	37387926
ENSG00000276234.5	chr17	37406886	37479725
ENSG00000273965.1	chr17	37407936	37408594
ENSG00000276023.5	chr17	37489891	37513501
ENSG00000275066.5	chr17	37514807	37609472
ENSG00000278053.5	chr17	37609739	37643446
ENSG00000277501.1	chr17	37642947	37684252
ENSG00000274244.1	chr17	37649133	37650894
ENSG00000275410.5	chr17	37686431	37745105
ENSG00000275173.1	chr17	37798894	37802788
ENSG00000276715.4	chr17	37828305	37884743
ENSG00000275832.5	chr17	38419280	38512385
ENSG00000273604.2	chr17	38671703	38674957
ENSG00000263874.2	chr17	38925168	38929384
ENSG00000204952.3	chr17	38936432	38967403
ENSG00000265428.1	chr17	38996323	38996624
ENSG00000266588.1	chr17	39003248	39013032
ENSG00000161381.14	chr17	39063313	39154394
ENSG00000141748.13	chr17	39156894	39167484
ENSG00000280177.1	chr17	39165073	39167849
ENSG00000266101.1	chr17	39173290	39177503
ENSG00000067191.16	chr17	39173453	39197703
ENSG00000141750.7	chr17	39210541	39225945
ENSG00000265460.6	chr17	39238466	39250818
ENSG00000108306.13	chr17	39252663	39402523
ENSG00000167258.14	chr17	39461486	39564907
ENSG00000214546.4	chr17	39619613	39622770
ENSG00000131771.14	chr17	39626740	39636626
ENSG00000141738.14	chr17	39737927	39747291
ENSG00000161405.17	chr17	39757718	39864312
ENSG00000108344.15	chr17	39980807	39997959
ENSG00000265799.1	chr17	40012226	40014705
ENSG00000108342.12	chr17	40015361	40017813
ENSG00000008838.20	chr17	40019097	40061215
ENSG00000283721.1	chr17	40026332	40026409
ENSG00000238793.1	chr17	40027542	40027645
ENSG00000108349.17	chr17	40140318	40172171
ENSG00000284144.1	chr17	40161933	40162001
ENSG00000108352.12	chr17	40177010	40195656
ENSG00000274621.1	chr17	40193597	40193663
ENSG00000171475.14	chr17	40219304	40284136
ENSG00000264655.1	chr17	40367952	40368438
ENSG00000252618.1	chr17	40374089	40374176
ENSG00000278346.1	chr17	40380666	40381838
ENSG00000131747.15	chr17	40388525	40417896
ENSG00000222881.1	chr17	40391232	40391338
ENSG00000240125.1	chr17	40439467	40439917
ENSG00000141753.7	chr17	40443450	40457725
ENSG00000126353.3	chr17	40553769	40565472
ENSG00000279775.1	chr17	40597113	40598585
ENSG00000073584.20	chr17	40624962	40648654
ENSG00000264058.2	chr17	40627356	40665141
ENSG00000171446.7	chr17	40776808	40782550
ENSG00000173908.9	chr17	40792196	40799959
ENSG00000264488.1	chr17	40803744	40809296
ENSG00000186395.8	chr17	40818117	40822614
ENSG00000167920.10	chr17	40819106	40836270
ENSG00000265359.1	chr17	40850800	40863282
ENSG00000187242.6	chr17	40861303	40867223
ENSG00000171431.4	chr17	40875889	40885242
ENSG00000234477.1	chr17	40921430	40975926
ENSG00000108244.17	chr17	40922700	40937646
ENSG00000188581.9	chr17	41040541	41041450
ENSG00000212725.3	chr17	41046541	41047316
ENSG00000214518.3	chr17	41054498	41055230
ENSG00000212657.1	chr17	41307700	41309253
ENSG00000186860.5	chr17	41314912	41315710
ENSG00000233014.1	chr17	41323427	41329545
ENSG00000108516.5	chr17	41334632	41335733
ENSG00000171346.16	chr17	41513745	41522529
ENSG00000283796.1	chr17	41517164	41517217
ENSG00000171345.13	chr17	41523617	41528308
ENSG00000226629.1	chr17	41549606	41554495
ENSG00000171403.10	chr17	41565836	41572059
ENSG00000278954.1	chr17	41665566	41668031
ENSG00000173812.11	chr17	41688885	41692668
ENSG00000204815.10	chr17	41930617	41966503
ENSG00000173786.17	chr17	41966763	41977740
ENSG00000187595.16	chr17	42025576	42098479
ENSG00000108771.13	chr17	42101404	42112714
ENSG00000108773.11	chr17	42113111	42121367
ENSG00000267261.5	chr17	42119674	42154916
ENSG00000260325.2	chr17	42122804	42123352
ENSG00000108774.14	chr17	42124976	42155044
ENSG00000173757.10	chr17	42199177	42276707
ENSG00000126561.16	chr17	42287547	42311943
ENSG00000168610.14	chr17	42313324	42388568
ENSG00000177469.13	chr17	42402449	42423256
ENSG00000033627.16	chr17	42458844	42522611
ENSG00000267222.1	chr17	42495867	42496550
ENSG00000267632.1	chr17	42509784	42511519
ENSG00000283929.1	chr17	42514188	42514307
ENSG00000267185.1	chr17	42533532	42534009
ENSG00000126581.13	chr17	42810134	42833350
ENSG00000278447.1	chr17	42823880	42823943
ENSG00000131467.11	chr17	42824385	42843760
ENSG00000131480.9	chr17	42844580	42850707
ENSG00000131471.7	chr17	42851184	42858130
ENSG00000212149.1	chr17	42940575	42940702
ENSG00000108825.17	chr17	42950526	42980528
ENSG00000267060.5	chr17	42968088	42980433
ENSG00000198863.7	chr17	42980565	42993690
ENSG00000108828.16	chr17	43014607	43025123
ENSG00000108830.10	chr17	43025231	43032041
ENSG00000012048.23	chr17	43044295	43170245
ENSG00000267002.4	chr17	43148368	43171037
ENSG00000267595.1	chr17	43168170	43168249
ENSG00000267340.1	chr17	43169880	43170077
ENSG00000188554.14	chr17	43170481	43211689
ENSG00000188825.14	chr17	43338741	43389199
ENSG00000277084.1	chr17	43387226	43387417
ENSG00000252882.1	chr17	43395993	43396091
ENSG00000175906.5	chr17	43398993	43401137
ENSG00000251763.1	chr17	43412427	43412530
ENSG00000237888.1	chr17	43476198	43476665
ENSG00000067596.12	chr17	43483865	43610338
ENSG00000175832.13	chr17	43527844	43579620
ENSG00000267440.2	chr17	43679341	43706709
ENSG00000161649.13	chr17	43847148	43863639
ENSG00000282199.1	chr17	43914433	43923001
ENSG00000267496.4	chr17	43917194	43917985
ENSG00000267166.5	chr17	43922775	43927388
ENSG00000267420.1	chr17	43927563	43932622
ENSG00000261514.1	chr17	43938363	43938959
ENSG00000108849.7	chr17	43940804	43942468
ENSG00000125319.14	chr17	44141906	44162476
ENSG00000161664.7	chr17	44170447	44179084
ENSG00000267080.6	chr17	44175968	44186723
ENSG00000168591.16	chr17	44186970	44191929
ENSG00000087152.15	chr17	44191805	44200113
ENSG00000267394.1	chr17	44198882	44216565
ENSG00000108312.15	chr17	44205033	44221626
ENSG00000275107.1	chr17	44207771	44207839
ENSG00000260793.2	chr17	44221401	44223710
ENSG00000267750.6	chr17	44299574	44315315
ENSG00000221496.2	chr17	44303965	44304203
ENSG00000252628.2	chr17	44307088	44307172
ENSG00000108309.14	chr17	44308413	44318670
ENSG00000013306.16	chr17	44319625	44324870
ENSG00000267211.1	chr17	44328613	44331462
ENSG00000030582.18	chr17	44345246	44353106
ENSG00000161682.15	chr17	44353215	44363853
ENSG00000267384.3	chr17	44645411	44645587
ENSG00000266979.1	chr17	44646364	44650349
ENSG00000180336.18	chr17	44656404	44690308
ENSG00000073670.14	chr17	44758988	44781846
ENSG00000108883.13	chr17	44849948	44899445
ENSG00000264540.2	chr17	44883986	44884274
ENSG00000167131.17	chr17	44899142	44905390
ENSG00000214447.4	chr17	44899712	44905390
ENSG00000131095.13	chr17	44903159	44916937
ENSG00000186185.14	chr17	44924709	44947773
ENSG00000278223.1	chr17	44934618	44934681
ENSG00000172992.12	chr17	45023340	45061109
ENSG00000136448.12	chr17	45051610	45109016
ENSG00000161714.12	chr17	45108959	45133354
ENSG00000277249.1	chr17	45114367	45114433
ENSG00000267121.6	chr17	45190931	45222222
ENSG00000184922.14	chr17	45221444	45247319
ENSG00000233175.2	chr17	45238028	45241734
ENSG00000233483.3	chr17	45245186	45251129
ENSG00000267278.6	chr17	45247916	45269824
ENSG00000184361.13	chr17	45254393	45262094
ENSG00000006062.17	chr17	45263119	45317029
ENSG00000159314.11	chr17	45393902	45434421
ENSG00000267344.1	chr17	45396932	45397477
ENSG00000204650.14	chr17	45620328	45655156
ENSG00000263715.7	chr17	45620344	45835826
ENSG00000120088.14	chr17	45784280	45835828
ENSG00000264589.4	chr17	45799390	45895680
ENSG00000185294.7	chr17	45844881	45847067
ENSG00000198336.9	chr17	47200446	47223679
ENSG00000259207.8	chr17	47253846	47313735
ENSG00000259753.1	chr17	47253897	47344292
ENSG00000263293.2	chr17	47303460	47323613
ENSG00000178852.16	chr17	47323290	47441312
ENSG00000108424.10	chr17	47649476	47685505
ENSG00000264558.1	chr17	47682417	47682683
ENSG00000006025.12	chr17	47807372	47821834
ENSG00000005243.10	chr17	48026167	48038030
ENSG00000207947.3	chr17	48037161	48037247
ENSG00000263412.1	chr17	48045141	48048073
ENSG00000082641.16	chr17	48048329	48061545
ENSG00000266341.1	chr17	48060383	48060669
ENSG00000141293.16	chr17	48133442	48430275
ENSG00000221739.1	chr17	48156427	48156511
ENSG00000264451.1	chr17	48460370	48466040
ENSG00000206805.1	chr17	48479097	48479198
ENSG00000120093.11	chr17	48548870	48604912
ENSG00000233101.10	chr17	48549630	48606414
ENSG00000182742.6	chr17	48575507	48578350
ENSG00000257178.5	chr17	48579630	48582259
ENSG00000284038.1	chr17	48579838	48579947
ENSG00000120075.5	chr17	48591257	48593961
ENSG00000108511.10	chr17	48595751	48604992
ENSG00000260027.5	chr17	48607232	48633572
ENSG00000120068.7	chr17	48611377	48615292
ENSG00000170689.10	chr17	48621156	48626358
ENSG00000242207.1	chr17	48628675	48634932
ENSG00000210741.1	chr17	48632490	48632559
ENSG00000244649.5	chr17	48646923	48707346
ENSG00000244559.1	chr17	48690481	48690624
ENSG00000242067.1	chr17	48691116	48691694
ENSG00000170703.15	chr17	48762235	48817214
ENSG00000136436.14	chr17	48830988	48866522
ENSG00000248278.1	chr17	48874860	48908983
ENSG00000212565.1	chr17	48880840	48880967
ENSG00000248895.1	chr17	48881122	48881316
ENSG00000159199.14	chr17	48892765	48895871
ENSG00000250838.1	chr17	48995266	48997492
ENSG00000159217.10	chr17	48997385	49056145
ENSG00000251461.3	chr17	49004731	49013725
ENSG00000255851.2	chr17	49017793	49018061
ENSG00000252636.1	chr17	49036352	49036455
ENSG00000251550.1	chr17	49037122	49037429
ENSG00000177369.9	chr17	49230853	49318011
ENSG00000198740.8	chr17	49289206	49362473
ENSG00000262039.1	chr17	49370740	49476988
ENSG00000186244.7	chr17	49400429	49400800
ENSG00000167085.11	chr17	49404049	49414905
ENSG00000250186.3	chr17	49404081	49405197
ENSG00000207127.1	chr17	49416744	49416850
ENSG00000229944.3	chr17	49424269	49424922
ENSG00000249906.1	chr17	49505657	49574064
ENSG00000250310.2	chr17	49544788	49577962
ENSG00000182575.7	chr17	49575858	49583827
ENSG00000121073.15	chr17	49700934	49709014
ENSG00000250751.1	chr17	49708334	49720060
ENSG00000121104.8	chr17	49710332	49789180
ENSG00000136504.12	chr17	49788681	49835026
ENSG00000262837.1	chr17	49834239	49836454
ENSG00000176358.15	chr17	49838309	49848017
ENSG00000204584.1	chr17	49845910	49848837
ENSG00000254039.1	chr17	49914403	49932918
