Iteration	Mean_Both_DGE_Enhns	Mean_Some_NonDGE_Enhns	log2FC
7384	5	3	0.7369655941662062
7385	10	3	1.7369655941662063
7386	1	3	-1.5849625007211563
7387	1	3	-1.5849625007211563
7388	0	3	-inf
7389	6	3	1.0
7390	5	3	0.7369655941662062
7391	1	3	-1.5849625007211563
7392	0	3	-inf
7393	6	3	1.0
7394	2	3	-0.5849625007211563
7395	2	3	-0.5849625007211563
7396	6	3	1.0
7397	4	3	0.41503749927884376
7398	0	3	-inf
7399	6	3	1.0
7400	1	3	-1.5849625007211563
7401	1	3	-1.5849625007211563
7402	6	3	1.0
7403	8	3	1.4150374992788437
7404	3	3	0.0
7405	4	3	0.41503749927884376
7406	0	3	-inf
7407	0	3	-inf
7408	1	3	-1.5849625007211563
7409	5	3	0.7369655941662062
7410	3	3	0.0
7411	0	3	-inf
7412	0	3	-inf
7413	0	3	-inf
7414	2	3	-0.5849625007211563
7415	6	3	1.0
7416	1	3	-1.5849625007211563
7417	11	3	1.874469117916141
7418	5	3	0.7369655941662062
7419	5	3	0.7369655941662062
7420	6	3	1.0
7421	5	3	0.7369655941662062
7422	1	3	-1.5849625007211563
7423	0	3	-inf
7424	1	3	-1.5849625007211563
7425	4	3	0.41503749927884376
7426	4	3	0.41503749927884376
7427	0	3	-inf
7428	11	3	1.874469117916141
7429	1	3	-1.5849625007211563
7430	6	3	1.0
7431	3	3	0.0
7432	0	3	-inf
7433	0	3	-inf
7434	1	3	-1.5849625007211563
7435	4	3	0.41503749927884376
7436	2	3	-0.5849625007211563
7437	3	3	0.0
7438	5	3	0.7369655941662062
7439	5	3	0.7369655941662062
7440	1	3	-1.5849625007211563
7441	0	3	-inf
7442	1	3	-1.5849625007211563
7443	3	3	0.0
7444	6	3	1.0
7445	1	3	-1.5849625007211563
7446	0	3	-inf
7447	4	3	0.41503749927884376
7448	1	3	-1.5849625007211563
7449	0	3	-inf
7450	7	3	1.222392421336448
7451	9	3	1.584962500721156
7452	2	3	-0.5849625007211563
7453	3	3	0.0
7454	6	3	1.0
7455	1	3	-1.5849625007211563
7456	0	3	-inf
7457	5	3	0.7369655941662062
7458	3	3	0.0
7459	1	3	-1.5849625007211563
7460	4	3	0.41503749927884376
7461	8	3	1.4150374992788437
7462	6	3	1.0
7463	0	3	-inf
7464	3	3	0.0
7465	3	3	0.0
7466	0	3	-inf
7467	5	3	0.7369655941662062
7468	5	3	0.7369655941662062
7469	9	3	1.584962500721156
7470	0	3	-inf
7471	2	3	-0.5849625007211563
7472	4	3	0.41503749927884376
7473	0	3	-inf
7474	4	3	0.41503749927884376
7475	2	3	-0.5849625007211563
7476	0	3	-inf
7477	0	3	-inf
7478	4	3	0.41503749927884376
7479	0	3	-inf
7480	1	3	-1.5849625007211563
7481	5	3	0.7369655941662062
7482	0	3	-inf
7483	5	3	0.7369655941662062
7484	0	3	-inf
7485	9	3	1.584962500721156
7486	4	3	0.41503749927884376
7487	3	3	0.0
7488	4	3	0.41503749927884376
7489	0	3	-inf
7490	2	3	-0.5849625007211563
7491	0	3	-inf
7492	0	3	-inf
7493	2	3	-0.5849625007211563
7494	6	3	1.0
7495	2	3	-0.5849625007211563
7496	0	3	-inf
7497	2	3	-0.5849625007211563
7498	1	3	-1.5849625007211563
7499	1	3	-1.5849625007211563
7500	1	3	-1.5849625007211563
7501	0	3	-inf
7502	4	3	0.41503749927884376
7503	4	3	0.41503749927884376
7504	2	3	-0.5849625007211563
7505	0	3	-inf
7506	6	3	1.0
7507	1	3	-1.5849625007211563
7508	0	3	-inf
7509	0	3	-inf
7510	2	3	-0.5849625007211563
7511	10	3	1.7369655941662063
7512	3	3	0.0
7513	5	3	0.7369655941662062
7514	3	3	0.0
7515	7	3	1.222392421336448
7516	5	3	0.7369655941662062
7517	4	3	0.41503749927884376
7518	5	3	0.7369655941662062
7519	1	3	-1.5849625007211563
7520	3	3	0.0
7521	1	3	-1.5849625007211563
7522	10	3	1.7369655941662063
7523	0	3	-inf
7524	13	3	2.1154772174199357
7525	4	3	0.41503749927884376
7526	0	3	-inf
7527	2	3	-0.5849625007211563
7528	6	3	1.0
7529	7	3	1.222392421336448
7530	4	3	0.41503749927884376
7531	6	3	1.0
7532	2	3	-0.5849625007211563
7533	0	3	-inf
7534	5	3	0.7369655941662062
7535	2	3	-0.5849625007211563
7536	9	3	1.584962500721156
7537	4	3	0.41503749927884376
7538	9	3	1.584962500721156
7539	2	3	-0.5849625007211563
7540	4	3	0.41503749927884376
7541	5	3	0.7369655941662062
7542	0	3	-inf
7543	5	3	0.7369655941662062
7544	4	3	0.41503749927884376
7545	2	3	-0.5849625007211563
7546	9	3	1.584962500721156
7547	6	3	1.0
7548	7	3	1.222392421336448
7549	1	3	-1.5849625007211563
7550	3	3	0.0
7551	5	3	0.7369655941662062
7552	0	3	-inf
7553	7	3	1.222392421336448
7554	5	3	0.7369655941662062
7555	5	3	0.7369655941662062
7556	3	3	0.0
7557	2	3	-0.5849625007211563
7558	1	3	-1.5849625007211563
7559	8	3	1.4150374992788437
7560	17	3	2.5025003405291835
7561	3	3	0.0
7562	0	3	-inf
7563	0	3	-inf
7564	3	3	0.0
7565	3	3	0.0
7566	1	3	-1.5849625007211563
7567	5	3	0.7369655941662062
7568	1	3	-1.5849625007211563
7569	0	3	-inf
7570	4	3	0.41503749927884376
7571	0	3	-inf
7572	9	3	1.584962500721156
7573	0	3	-inf
7574	5	3	0.7369655941662062
7575	2	3	-0.5849625007211563
7576	0	3	-inf
7577	3	3	0.0
7578	5	3	0.7369655941662062
7579	5	3	0.7369655941662062
7580	8	3	1.4150374992788437
7581	1	3	-1.5849625007211563
7582	9	3	1.584962500721156
7583	0	3	-inf
7584	0	3	-inf
7585	4	3	0.41503749927884376
7586	0	3	-inf
7587	0	3	-inf
7588	3	3	0.0
7589	4	3	0.41503749927884376
7590	4	3	0.41503749927884376
7591	0	3	-inf
7592	1	3	-1.5849625007211563
7593	9	3	1.584962500721156
7594	8	3	1.4150374992788437
7595	0	3	-inf
7596	0	3	-inf
7597	0	3	-inf
7598	1	3	-1.5849625007211563
7599	17	3	2.5025003405291835
7600	3	3	0.0
7601	1	3	-1.5849625007211563
7602	1	3	-1.5849625007211563
7603	2	3	-0.5849625007211563
7604	1	3	-1.5849625007211563
7605	4	3	0.41503749927884376
7606	6	3	1.0
7607	4	3	0.41503749927884376
7608	1	3	-1.5849625007211563
7609	6	3	1.0
7610	3	3	0.0
7611	3	3	0.0
7612	0	3	-inf
7613	6	3	1.0
7614	0	3	-inf
7615	2	3	-0.5849625007211563
7616	3	3	0.0
7617	2	3	-0.5849625007211563
7618	5	3	0.7369655941662062
7619	4	3	0.41503749927884376
7620	9	3	1.584962500721156
7621	8	3	1.4150374992788437
7622	5	3	0.7369655941662062
7623	9	3	1.584962500721156
7624	4	3	0.41503749927884376
7625	3	3	0.0
7626	5	3	0.7369655941662062
7627	0	3	-inf
7628	4	3	0.41503749927884376
7629	5	3	0.7369655941662062
7630	0	3	-inf
7631	4	3	0.41503749927884376
7632	10	3	1.7369655941662063
7633	6	3	1.0
7634	6	3	1.0
7635	2	3	-0.5849625007211563
7636	5	3	0.7369655941662062
7637	4	3	0.41503749927884376
7638	1	3	-1.5849625007211563
7639	4	3	0.41503749927884376
7640	0	3	-inf
7641	5	3	0.7369655941662062
7642	1	3	-1.5849625007211563
7643	4	3	0.41503749927884376
7644	1	3	-1.5849625007211563
7645	5	3	0.7369655941662062
7646	5	3	0.7369655941662062
7647	0	3	-inf
7648	0	3	-inf
7649	1	3	-1.5849625007211563
7650	3	3	0.0
7651	6	3	1.0
7652	1	3	-1.5849625007211563
7653	0	3	-inf
7654	3	3	0.0
7655	3	3	0.0
7656	3	3	0.0
7657	1	3	-1.5849625007211563
7658	11	3	1.874469117916141
7659	1	3	-1.5849625007211563
7660	2	3	-0.5849625007211563
7661	2	3	-0.5849625007211563
7662	1	3	-1.5849625007211563
7663	6	3	1.0
7664	0	3	-inf
7665	4	3	0.41503749927884376
7666	0	3	-inf
7667	1	3	-1.5849625007211563
7668	6	3	1.0
7669	1	3	-1.5849625007211563
7670	5	3	0.7369655941662062
7671	0	3	-inf
7672	0	3	-inf
7673	1	3	-1.5849625007211563
7674	5	3	0.7369655941662062
7675	3	3	0.0
7676	0	3	-inf
7677	1	3	-1.5849625007211563
7678	1	3	-1.5849625007211563
7679	0	3	-inf
7680	6	3	1.0
7681	4	3	0.41503749927884376
7682	2	3	-0.5849625007211563
7683	1	3	-1.5849625007211563
7684	5	3	0.7369655941662062
7685	0	3	-inf
7686	2	3	-0.5849625007211563
7687	0	3	-inf
7688	8	3	1.4150374992788437
7689	0	3	-inf
7690	0	3	-inf
7691	3	3	0.0
7692	1	3	-1.5849625007211563
7693	3	3	0.0
7694	7	3	1.222392421336448
7695	0	3	-inf
7696	0	3	-inf
7697	0	3	-inf
7698	5	3	0.7369655941662062
7699	2	3	-0.5849625007211563
7700	6	3	1.0
7701	8	3	1.4150374992788437
7702	5	3	0.7369655941662062
7703	5	3	0.7369655941662062
7704	4	3	0.41503749927884376
7705	1	3	-1.5849625007211563
7706	0	3	-inf
7707	6	3	1.0
7708	0	3	-inf
7709	5	3	0.7369655941662062
7710	13	3	2.1154772174199357
7711	4	3	0.41503749927884376
7712	6	3	1.0
7713	0	3	-inf
7714	6	3	1.0
7715	3	3	0.0
7716	2	3	-0.5849625007211563
7717	11	3	1.874469117916141
7718	8	3	1.4150374992788437
7719	0	3	-inf
7720	0	3	-inf
7721	0	3	-inf
7722	4	3	0.41503749927884376
7723	5	3	0.7369655941662062
7724	2	3	-0.5849625007211563
7725	6	3	1.0
7726	1	3	-1.5849625007211563
7727	4	3	0.41503749927884376
7728	3	3	0.0
7729	3	3	0.0
7730	2	3	-0.5849625007211563
7731	4	3	0.41503749927884376
7732	0	3	-inf
7733	6	3	1.0
7734	4	3	0.41503749927884376
7735	4	3	0.41503749927884376
7736	2	3	-0.5849625007211563
7737	5	3	0.7369655941662062
7738	2	3	-0.5849625007211563
7739	0	3	-inf
7740	3	3	0.0
7741	0	3	-inf
7742	0	3	-inf
7743	0	3	-inf
7744	0	3	-inf
7745	1	3	-1.5849625007211563
7746	8	3	1.4150374992788437
7747	4	3	0.41503749927884376
7748	4	3	0.41503749927884376
7749	3	3	0.0
7750	0	3	-inf
7751	0	3	-inf
7752	4	3	0.41503749927884376
7753	0	3	-inf
7754	6	3	1.0
7755	5	3	0.7369655941662062
7756	0	3	-inf
7757	5	3	0.7369655941662062
7758	5	3	0.7369655941662062
7759	0	3	-inf
7760	10	3	1.7369655941662063
7761	4	3	0.41503749927884376
7762	2	3	-0.5849625007211563
7763	11	3	1.874469117916141
7764	3	3	0.0
7765	0	3	-inf
7766	6	3	1.0
7767	0	3	-inf
7768	3	3	0.0
7769	0	3	-inf
7770	3	3	0.0
7771	7	3	1.222392421336448
7772	0	3	-inf
7773	1	3	-1.5849625007211563
7774	0	3	-inf
7775	0	3	-inf
7776	1	3	-1.5849625007211563
7777	4	3	0.41503749927884376
7778	2	3	-0.5849625007211563
7779	6	3	1.0
7780	13	3	2.1154772174199357
7781	4	3	0.41503749927884376
7782	2	3	-0.5849625007211563
7783	4	3	0.41503749927884376
7784	1	3	-1.5849625007211563
7785	3	3	0.0
7786	6	3	1.0
7787	4	3	0.41503749927884376
7788	0	3	-inf
7789	4	3	0.41503749927884376
7790	0	3	-inf
7791	3	3	0.0
7792	3	3	0.0
7793	1	3	-1.5849625007211563
7794	5	3	0.7369655941662062
7795	1	3	-1.5849625007211563
7796	0	3	-inf
7797	6	3	1.0
7798	0	3	-inf
7799	5	3	0.7369655941662062
7800	4	3	0.41503749927884376
7801	3	3	0.0
7802	1	3	-1.5849625007211563
7803	1	3	-1.5849625007211563
7804	0	3	-inf
7805	0	3	-inf
7806	7	3	1.222392421336448
7807	0	3	-inf
7808	0	3	-inf
7809	4	3	0.41503749927884376
7810	0	3	-inf
7811	3	3	0.0
7812	6	3	1.0
7813	5	3	0.7369655941662062
7814	3	3	0.0
7815	9	3	1.584962500721156
7816	0	3	-inf
7817	6	3	1.0
7818	1	3	-1.5849625007211563
7819	4	3	0.41503749927884376
7820	0	3	-inf
7821	3	3	0.0
7822	5	3	0.7369655941662062
7823	0	3	-inf
7824	1	3	-1.5849625007211563
7825	0	3	-inf
7826	0	3	-inf
7827	0	3	-inf
7828	2	3	-0.5849625007211563
7829	0	3	-inf
7830	7	3	1.222392421336448
7831	2	3	-0.5849625007211563
7832	2	3	-0.5849625007211563
7833	4	3	0.41503749927884376
7834	3	3	0.0
7835	0	3	-inf
7836	10	3	1.7369655941662063
7837	5	3	0.7369655941662062
7838	6	3	1.0
7839	0	3	-inf
7840	0	3	-inf
7841	0	3	-inf
7842	4	3	0.41503749927884376
7843	4	3	0.41503749927884376
7844	5	3	0.7369655941662062
7845	2	3	-0.5849625007211563
7846	0	3	-inf
7847	10	3	1.7369655941662063
7848	4	3	0.41503749927884376
7849	0	3	-inf
7850	4	3	0.41503749927884376
7851	6	3	1.0
7852	10	3	1.7369655941662063
7853	0	3	-inf
7854	0	3	-inf
7855	6	3	1.0
7856	0	3	-inf
7857	0	3	-inf
7858	0	3	-inf
7859	1	3	-1.5849625007211563
7860	14	3	2.222392421336448
7861	0	3	-inf
7862	2	3	-0.5849625007211563
7863	0	3	-inf
7864	2	3	-0.5849625007211563
7865	6	3	1.0
7866	0	3	-inf
7867	4	3	0.41503749927884376
7868	3	3	0.0
7869	2	3	-0.5849625007211563
7870	5	3	0.7369655941662062
7871	7	3	1.222392421336448
7872	0	3	-inf
7873	0	3	-inf
7874	0	3	-inf
7875	0	3	-inf
7876	1	3	-1.5849625007211563
7877	0	3	-inf
7878	4	3	0.41503749927884376
7879	2	3	-0.5849625007211563
7880	3	3	0.0
7881	5	3	0.7369655941662062
7882	3	3	0.0
7883	6	3	1.0
7884	2	3	-0.5849625007211563
7885	5	3	0.7369655941662062
7886	6	3	1.0
7887	0	3	-inf
7888	0	3	-inf
7889	6	3	1.0
7890	4	3	0.41503749927884376
7891	0	3	-inf
7892	2	3	-0.5849625007211563
7893	9	3	1.584962500721156
7894	2	3	-0.5849625007211563
7895	0	3	-inf
7896	4	3	0.41503749927884376
7897	9	3	1.584962500721156
7898	1	3	-1.5849625007211563
7899	0	3	-inf
7900	0	3	-inf
7901	0	3	-inf
7902	0	3	-inf
7903	0	3	-inf
7904	3	3	0.0
7905	4	3	0.41503749927884376
7906	2	3	-0.5849625007211563
7907	2	3	-0.5849625007211563
7908	2	3	-0.5849625007211563
7909	4	3	0.41503749927884376
7910	0	3	-inf
7911	0	3	-inf
7912	3	3	0.0
7913	5	3	0.7369655941662062
7914	6	3	1.0
7915	5	3	0.7369655941662062
7916	3	3	0.0
7917	3	3	0.0
7918	0	3	-inf
7919	0	3	-inf
7920	3	3	0.0
7921	4	3	0.41503749927884376
7922	0	3	-inf
7923	0	3	-inf
7924	2	3	-0.5849625007211563
7925	3	3	0.0
7926	6	3	1.0
7927	7	3	1.222392421336448
7928	2	3	-0.5849625007211563
7929	4	3	0.41503749927884376
7930	0	3	-inf
7931	4	3	0.41503749927884376
7932	7	3	1.222392421336448
7933	4	3	0.41503749927884376
7934	13	3	2.1154772174199357
7935	1	3	-1.5849625007211563
7936	1	3	-1.5849625007211563
7937	4	3	0.41503749927884376
7938	6	3	1.0
7939	3	3	0.0
7940	3	3	0.0
7941	3	3	0.0
7942	1	3	-1.5849625007211563
7943	5	3	0.7369655941662062
7944	1	3	-1.5849625007211563
7945	4	3	0.41503749927884376
7946	6	3	1.0
7947	0	3	-inf
7948	0	3	-inf
7949	0	3	-inf
7950	2	3	-0.5849625007211563
7951	0	3	-inf
7952	5	3	0.7369655941662062
7953	6	3	1.0
7954	0	3	-inf
7955	1	3	-1.5849625007211563
7956	0	3	-inf
7957	7	3	1.222392421336448
7958	3	3	0.0
7959	0	3	-inf
7960	3	3	0.0
7961	0	3	-inf
7962	0	3	-inf
7963	0	3	-inf
7964	0	3	-inf
7965	4	3	0.41503749927884376
7966	4	3	0.41503749927884376
7967	4	3	0.41503749927884376
7968	6	3	1.0
7969	5	3	0.7369655941662062
7970	6	3	1.0
7971	11	3	1.874469117916141
7972	2	3	-0.5849625007211563
7973	4	3	0.41503749927884376
7974	2	3	-0.5849625007211563
7975	2	3	-0.5849625007211563
7976	0	3	-inf
7977	6	3	1.0
7978	3	3	0.0
7979	2	3	-0.5849625007211563
7980	4	3	0.41503749927884376
7981	8	3	1.4150374992788437
7982	2	3	-0.5849625007211563
7983	3	3	0.0
7984	0	3	-inf
7985	10	3	1.7369655941662063
7986	3	3	0.0
7987	2	3	-0.5849625007211563
7988	14	3	2.222392421336448
7989	4	3	0.41503749927884376
7990	3	3	0.0
7991	4	3	0.41503749927884376
7992	3	3	0.0
7993	5	3	0.7369655941662062
7994	5	3	0.7369655941662062
7995	4	3	0.41503749927884376
7996	0	3	-inf
7997	0	3	-inf
7998	3	3	0.0
7999	2	3	-0.5849625007211563
8000	5	3	0.7369655941662062
8001	6	3	1.0
8002	7	3	1.222392421336448
8003	0	3	-inf
8004	3	3	0.0
8005	0	3	-inf
8006	2	3	-0.5849625007211563
8007	1	3	-1.5849625007211563
8008	6	3	1.0
8009	1	3	-1.5849625007211563
8010	3	3	0.0
8011	0	3	-inf
8012	3	3	0.0
8013	0	3	-inf
8014	0	3	-inf
8015	0	3	-inf
8016	9	3	1.584962500721156
8017	12	3	2.0
8018	3	3	0.0
8019	5	3	0.7369655941662062
8020	4	3	0.41503749927884376
8021	0	3	-inf
8022	2	3	-0.5849625007211563
8023	3	3	0.0
8024	0	3	-inf
8025	2	3	-0.5849625007211563
8026	5	3	0.7369655941662062
8027	2	3	-0.5849625007211563
8028	1	3	-1.5849625007211563
8029	4	3	0.41503749927884376
8030	0	3	-inf
8031	2	3	-0.5849625007211563
8032	5	3	0.7369655941662062
8033	0	3	-inf
8034	0	3	-inf
8035	0	3	-inf
8036	3	3	0.0
8037	3	3	0.0
8038	3	3	0.0
8039	6	3	1.0
8040	6	3	1.0
8041	2	3	-0.5849625007211563
8042	4	3	0.41503749927884376
8043	2	3	-0.5849625007211563
8044	6	3	1.0
8045	5	3	0.7369655941662062
8046	1	3	-1.5849625007211563
8047	5	3	0.7369655941662062
8048	7	3	1.222392421336448
8049	1	3	-1.5849625007211563
8050	0	3	-inf
8051	1	3	-1.5849625007211563
8052	5	3	0.7369655941662062
8053	7	3	1.222392421336448
8054	3	3	0.0
8055	0	3	-inf
8056	5	3	0.7369655941662062
8057	1	3	-1.5849625007211563
8058	0	3	-inf
8059	0	3	-inf
8060	5	3	0.7369655941662062
8061	2	3	-0.5849625007211563
8062	5	3	0.7369655941662062
8063	1	3	-1.5849625007211563
8064	2	3	-0.5849625007211563
8065	4	3	0.41503749927884376
8066	6	3	1.0
8067	2	3	-0.5849625007211563
8068	0	3	-inf
8069	9	3	1.584962500721156
8070	0	3	-inf
8071	4	3	0.41503749927884376
8072	0	3	-inf
8073	3	3	0.0
8074	6	3	1.0
8075	0	3	-inf
8076	6	3	1.0
8077	5	3	0.7369655941662062
8078	1	3	-1.5849625007211563
8079	1	3	-1.5849625007211563
8080	1	3	-1.5849625007211563
8081	0	3	-inf
8082	0	3	-inf
8083	8	3	1.4150374992788437
8084	0	3	-inf
8085	4	3	0.41503749927884376
8086	3	3	0.0
8087	8	3	1.4150374992788437
8088	8	3	1.4150374992788437
8089	9	3	1.584962500721156
8090	6	3	1.0
8091	6	3	1.0
8092	6	3	1.0
8093	0	3	-inf
8094	2	3	-0.5849625007211563
8095	0	3	-inf
8096	0	3	-inf
8097	0	3	-inf
8098	3	3	0.0
8099	4	3	0.41503749927884376
8100	1	3	-1.5849625007211563
8101	2	3	-0.5849625007211563
8102	0	3	-inf
8103	5	3	0.7369655941662062
8104	2	3	-0.5849625007211563
8105	6	3	1.0
8106	7	3	1.222392421336448
8107	8	3	1.4150374992788437
8108	1	3	-1.5849625007211563
8109	7	3	1.222392421336448
8110	4	3	0.41503749927884376
8111	0	3	-inf
8112	1	3	-1.5849625007211563
8113	6	3	1.0
8114	3	3	0.0
8115	0	3	-inf
8116	10	3	1.7369655941662063
8117	5	3	0.7369655941662062
8118	6	3	1.0
8119	2	3	-0.5849625007211563
8120	4	3	0.41503749927884376
8121	4	3	0.41503749927884376
8122	1	3	-1.5849625007211563
8123	7	3	1.222392421336448
8124	3	3	0.0
8125	0	3	-inf
8126	4	3	0.41503749927884376
8127	5	3	0.7369655941662062
8128	5	3	0.7369655941662062
8129	1	3	-1.5849625007211563
8130	6	3	1.0
8131	0	3	-inf
8132	4	3	0.41503749927884376
8133	4	3	0.41503749927884376
8134	4	3	0.41503749927884376
8135	8	3	1.4150374992788437
8136	2	3	-0.5849625007211563
8137	0	3	-inf
8138	8	3	1.4150374992788437
8139	7	3	1.222392421336448
8140	9	3	1.584962500721156
8141	3	3	0.0
8142	4	3	0.41503749927884376
8143	2	3	-0.5849625007211563
8144	3	3	0.0
8145	6	3	1.0
8146	4	3	0.41503749927884376
8147	2	3	-0.5849625007211563
8148	4	3	0.41503749927884376
8149	7	3	1.222392421336448
8150	0	3	-inf
8151	4	3	0.41503749927884376
8152	1	3	-1.5849625007211563
8153	0	3	-inf
8154	1	3	-1.5849625007211563
8155	2	3	-0.5849625007211563
8156	0	3	-inf
8157	0	3	-inf
8158	2	3	-0.5849625007211563
8159	5	3	0.7369655941662062
8160	2	3	-0.5849625007211563
8161	3	3	0.0
8162	1	3	-1.5849625007211563
8163	1	3	-1.5849625007211563
8164	1	3	-1.5849625007211563
8165	3	3	0.0
8166	2	3	-0.5849625007211563
8167	4	3	0.41503749927884376
8168	3	3	0.0
8169	1	3	-1.5849625007211563
8170	0	3	-inf
8171	0	3	-inf
8172	3	3	0.0
8173	4	3	0.41503749927884376
8174	4	3	0.41503749927884376
8175	5	3	0.7369655941662062
8176	0	3	-inf
8177	4	3	0.41503749927884376
8178	1	3	-1.5849625007211563
8179	3	3	0.0
8180	0	3	-inf
8181	3	3	0.0
8182	0	3	-inf
8183	0	3	-inf
8184	2	3	-0.5849625007211563
8185	0	3	-inf
8186	0	3	-inf
8187	1	3	-1.5849625007211563
8188	0	3	-inf
8189	0	3	-inf
8190	3	3	0.0
8191	0	3	-inf
8192	5	3	0.7369655941662062
8193	3	3	0.0
8194	6	3	1.0
8195	0	3	-inf
8196	5	3	0.7369655941662062
8197	0	3	-inf
8198	2	3	-0.5849625007211563
8199	0	3	-inf
8200	1	3	-1.5849625007211563
8201	13	3	2.1154772174199357
8202	4	3	0.41503749927884376
8203	3	3	0.0
8204	0	3	-inf
8205	2	3	-0.5849625007211563
8206	4	3	0.41503749927884376
8207	0	3	-inf
8208	5	3	0.7369655941662062
8209	4	3	0.41503749927884376
8210	1	3	-1.5849625007211563
8211	0	3	-inf
8212	6	3	1.0
8213	3	3	0.0
8214	6	3	1.0
8215	5	3	0.7369655941662062
8216	4	3	0.41503749927884376
8217	0	3	-inf
8218	3	3	0.0
8219	0	3	-inf
8220	0	3	-inf
8221	10	3	1.7369655941662063
8222	2	3	-0.5849625007211563
8223	0	3	-inf
8224	5	3	0.7369655941662062
8225	0	3	-inf
8226	2	3	-0.5849625007211563
8227	0	3	-inf
8228	0	3	-inf
8229	4	3	0.41503749927884376
8230	9	3	1.584962500721156
8231	7	3	1.222392421336448
8232	1	3	-1.5849625007211563
8233	7	3	1.222392421336448
8234	4	3	0.41503749927884376
8235	4	3	0.41503749927884376
8236	2	3	-0.5849625007211563
8237	3	3	0.0
8238	4	3	0.41503749927884376
8239	3	3	0.0
8240	9	3	1.584962500721156
8241	0	3	-inf
8242	0	3	-inf
8243	1	3	-1.5849625007211563
8244	5	3	0.7369655941662062
8245	1	3	-1.5849625007211563
8246	5	3	0.7369655941662062
8247	5	3	0.7369655941662062
8248	2	3	-0.5849625007211563
8249	5	3	0.7369655941662062
8250	6	3	1.0
8251	8	3	1.4150374992788437
8252	1	3	-1.5849625007211563
8253	4	3	0.41503749927884376
8254	6	3	1.0
8255	0	3	-inf
8256	2	3	-0.5849625007211563
8257	3	3	0.0
8258	1	3	-1.5849625007211563
8259	3	3	0.0
8260	3	3	0.0
8261	10	3	1.7369655941662063
8262	4	3	0.41503749927884376
8263	2	3	-0.5849625007211563
8264	6	3	1.0
8265	6	3	1.0
8266	5	3	0.7369655941662062
8267	5	3	0.7369655941662062
8268	2	3	-0.5849625007211563
8269	6	3	1.0
8270	4	3	0.41503749927884376
8271	2	3	-0.5849625007211563
8272	6	3	1.0
8273	2	3	-0.5849625007211563
8274	9	3	1.584962500721156
8275	2	3	-0.5849625007211563
8276	0	3	-inf
8277	2	3	-0.5849625007211563
8278	9	3	1.584962500721156
8279	3	3	0.0
8280	0	3	-inf
8281	4	3	0.41503749927884376
8282	4	3	0.41503749927884376
8283	4	3	0.41503749927884376
8284	9	3	1.584962500721156
8285	5	3	0.7369655941662062
8286	4	3	0.41503749927884376
8287	5	3	0.7369655941662062
8288	0	3	-inf
8289	6	3	1.0
8290	0	3	-inf
8291	6	3	1.0
8292	0	3	-inf
8293	5	3	0.7369655941662062
8294	0	3	-inf
8295	1	3	-1.5849625007211563
8296	5	3	0.7369655941662062
8297	0	3	-inf
8298	7	3	1.222392421336448
8299	7	3	1.222392421336448
8300	0	3	-inf
8301	4	3	0.41503749927884376
8302	0	3	-inf
8303	6	3	1.0
8304	8	3	1.4150374992788437
8305	0	3	-inf
8306	3	3	0.0
8307	6	3	1.0
8308	0	3	-inf
8309	2	3	-0.5849625007211563
8310	7	3	1.222392421336448
8311	4	3	0.41503749927884376
8312	6	3	1.0
8313	0	3	-inf
8314	0	3	-inf
8315	2	3	-0.5849625007211563
8316	6	3	1.0
8317	2	3	-0.5849625007211563
8318	0	3	-inf
8319	5	3	0.7369655941662062
8320	6	3	1.0
8321	0	3	-inf
8322	0	3	-inf
8323	2	3	-0.5849625007211563
8324	2	3	-0.5849625007211563
8325	0	3	-inf
8326	2	3	-0.5849625007211563
8327	5	3	0.7369655941662062
8328	5	3	0.7369655941662062
8329	4	3	0.41503749927884376
8330	0	3	-inf
8331	2	3	-0.5849625007211563
8332	0	3	-inf
8333	1	3	-1.5849625007211563
8334	13	3	2.1154772174199357
8335	0	3	-inf
8336	0	3	-inf
8337	0	3	-inf
8338	1	3	-1.5849625007211563
8339	4	3	0.41503749927884376
8340	0	3	-inf
8341	0	3	-inf
8342	2	3	-0.5849625007211563
8343	6	3	1.0
8344	3	3	0.0
8345	1	3	-1.5849625007211563
8346	5	3	0.7369655941662062
8347	0	3	-inf
8348	5	3	0.7369655941662062
8349	5	3	0.7369655941662062
8350	6	3	1.0
8351	1	3	-1.5849625007211563
8352	0	3	-inf
8353	4	3	0.41503749927884376
8354	7	3	1.222392421336448
8355	1	3	-1.5849625007211563
8356	4	3	0.41503749927884376
8357	5	3	0.7369655941662062
8358	1	3	-1.5849625007211563
8359	2	3	-0.5849625007211563
8360	1	3	-1.5849625007211563
8361	6	3	1.0
8362	0	3	-inf
8363	3	3	0.0
8364	0	3	-inf
8365	0	3	-inf
8366	3	3	0.0
8367	0	3	-inf
8368	0	3	-inf
8369	6	3	1.0
8370	6	3	1.0
8371	2	3	-0.5849625007211563
8372	5	3	0.7369655941662062
8373	3	3	0.0
8374	4	3	0.41503749927884376
8375	0	3	-inf
8376	1	3	-1.5849625007211563
8377	6	3	1.0
8378	0	3	-inf
8379	4	3	0.41503749927884376
8380	3	3	0.0
8381	2	3	-0.5849625007211563
8382	0	3	-inf
8383	0	3	-inf
8384	6	3	1.0
8385	12	3	2.0
8386	3	3	0.0
8387	4	3	0.41503749927884376
8388	0	3	-inf
8389	3	3	0.0
8390	2	3	-0.5849625007211563
