target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand
ENSG00000134398.15	AC008870.1	3	8.18820976490509	0.149864170034604	0.168734845022208	chr16	23690310	23713226	-
ENSG00000124575.6	H1-3	1	6.42458749687236	0.149887678641903	0.168751393664964	chr6	26234268	26234933	-
ENSG00000159239.13	AC005041.1	1	5.5670529837086	0.150141198858469	0.169026884249471	chr2	74393836	74421662	-
ENSG00000225264.3	ZNRF2P2	2	4.81807201364746	0.150447198434195	0.169361419513938	chr7	29598795	29685255	-
ENSG00000257594.4	GALNT4	1	7.35278061636462	0.150917337931907	0.169880680188646	chr12	89519412	89524796	-
ENSG00000105708.9	ZNF14	1	6.95720176228687	0.15114042239373	0.170121797726088	chr19	19710472	19733112	-
ENSG00000140450.9	ARRDC4	1	7.70031107162449	0.15129113495139	0.170281430788269	chr15	97960703	97973833	+
ENSG00000172575.12	RASGRP1	3	9.18024576917424	0.151397463040738	0.170391092350409	chr15	38488103	38565575	-
ENSG00000144488.15	ESPNL	1	1.07672167656299	0.15168958661283	0.170709833268437	chr2	238100340	238133287	+
ENSG00000105141.6	CASP14	2	5.21546622142115	0.151699016154066	0.170710414594526	chr19	15049480	15058293	+
ENSG00000042062.13	RIPOR3	3	4.65794447358246	0.151769711972118	0.170779936161329	chr20	50586108	50691542	-
ENSG00000131650.14	KREMEN2	1	1.50765658481702	0.151929293281085	0.170949462707826	chr16	2964216	2968383	+
ENSG00000243207.6	PPAN-P2RY11	1	4.6220302921629	0.152116843621334	0.171150437988569	chr19	10106223	10114780	+
ENSG00000146386.8	ABRACL	1	6.43741047806547	0.152173269891679	0.171201924881693	chr6	139028745	139043302	+
ENSG00000177839.7	PCDHB9	2	3.40484800311833	0.152180481966837	0.171201924881693	chr5	141187127	141191541	+
ENSG00000225526.4	MKRN2OS	1	3.20267254464307	0.15266102555039	0.171732445810327	chr3	12514934	12561059	-
ENSG00000179542.16	SLITRK4	2	9.6741164640853	0.152749783919799	0.171815211290832	chrX	143622790	143636101	-
ENSG00000188803.15	SHISA6	3	14.0802851087772	0.152752541004557	0.171815211290832	chr17	11241213	11564063	+
ENSG00000254884.1	PRR13P2	1	2.10102229057552	0.15285795862356	0.171923687915734	chr11	9311284	9311689	-
ENSG00000258033.1	AC063947.2	1	3.12465504611222	0.153189304968446	0.172286245335328	chr12	101066734	101069232	+
ENSG00000139144.10	PIK3C2G	1	3.44065140600551	0.153222477335733	0.172313434819523	chr12	18247614	18648416	+
ENSG00000028137.19	TNFRSF1B	2	10.1609610780591	0.153280295899056	0.172368336505086	chr1	12166991	12209228	+
ENSG00000089250.19	NOS1	1	5.6690491367885	0.15336398846676	0.172452326137724	chr12	117208142	117452170	-
ENSG00000084207.18	GSTP1	1	2.30141256452935	0.153497539140427	0.172592366276659	chr11	67583742	67586656	+
ENSG00000231859.1	AC079781.1	1	2.46572715617704	0.154024242951049	0.173174424727998	chr7	97906429	97906822	+
ENSG00000184523.4	PTGER4P2	1	1.24860261533443	0.154098495468723	0.173247739123765	chr9	62838824	62844276	+
ENSG00000169962.5	TAS1R3	1	2.7073728360256	0.15436523020149	0.173537433471218	chr1	1331280	1335314	+
ENSG00000051180.17	RAD51	2	3.40738508686695	0.154613261646859	0.173806068806332	chr15	40694774	40732340	+
ENSG00000139618.15	BRCA2	2	8.92345478516818	0.154774441585244	0.173977045582615	chr13	32315086	32400266	+
ENSG00000187808.5	SOWAHD	1	1.65576368760117	0.154938887907625	0.17415167371448	chrX	119758588	119760202	+
ENSG00000172409.6	CLP1	1	5.30153941996878	0.155357561965439	0.174612017154161	chr11	57648992	57661865	+
ENSG00000171115.4	GIMAP8	1	6.36324321695904	0.155555649764193	0.174824396193732	chr7	150450630	150479393	+
ENSG00000115361.8	ACADL	5	30.0936801625261	0.155624060002242	0.174891018085017	chr2	210187126	210225447	-
ENSG00000197208.6	SLC22A4	3	9.94910033117414	0.155764515045217	0.175038591683938	chr5	132294394	132344190	+
ENSG00000147465.12	STAR	1	1.79769058392489	0.155794467308975	0.175057915192299	chr8	38142700	38150992	-
ENSG00000197061.4	H4C3	1	6.91260429919918	0.155799990725627	0.175057915192299	chr6	26103876	26104310	+
ENSG00000126945.9	HNRNPH2	1	8.5208781145003	0.156019900767901	0.175294723963607	chrX	101408222	101414133	+
ENSG00000065609.14	SNAP91	6	16.4277350670421	0.15605455598527	0.175323375808651	chr6	83552880	83709691	-
ENSG00000161243.9	FBXO27	2	6.35187745692363	0.15626891942386	0.175553910125238	chr19	38990714	39032785	-
ENSG00000213654.10	GPSM3	1	4.07286032823126	0.156472515113894	0.175762012901086	chr6	32190766	32195523	-
ENSG00000267534.4	S1PR2	1	6.10988807409314	0.156463508056608	0.175762012901086	chr19	10221433	10231331	-
ENSG00000226469.1	ADAM1B	1	1.97769795290682	0.156602173619753	0.175897339393569	chr12	111927018	111929017	+
ENSG00000088053.11	GP6	1	0.908872006583548	0.156621967284836	0.175909255814605	chr19	55013705	55038264	-
ENSG00000234709.2	UPF3AP3	1	3.52962282524703	0.156652593040937	0.175933336138915	chr9	99998301	99999069	-
ENSG00000180871.8	CXCR2	1	3.74937005899763	0.156753454867063	0.1760362897138	chr2	218125289	218137251	+
ENSG00000188986.7	NELFB	2	13.3955496891515	0.156905234476505	0.176196409235958	chr9	137255327	137273542	+
ENSG00000258500.2	AL845552.1	1	2.66349775925849	0.156929875268276	0.176213748080746	chr14	100480952	100481274	+
ENSG00000259531.2	AC022306.1	1	1.77996150004161	0.15700726702789	0.176290314537764	chr15	49365124	49366685	-
ENSG00000196735.13	HLA-DQA1	3	11.386769763333	0.157147886241864	0.176437860671225	chr6	32628179	32647062	+
ENSG00000104450.12	SPAG1	5	13.0925267486283	0.157605389968864	0.176941150883567	chr8	100157906	100259278	+
ENSG00000186193.9	SAPCD2	1	6.97394325192469	0.157669968701479	0.177003277096268	chr9	137062127	137070557	-
ENSG00000136944.18	LMX1B	1	2.93853785633701	0.157750750355531	0.177083584665308	chr9	126614443	126701032	+
ENSG00000138615.6	CILP	1	5.22168632257794	0.157940868728044	0.177276222383277	chr15	65194760	65211473	-
ENSG00000167981.7	ZNF597	1	6.22471985869903	0.157938875023911	0.177276222383277	chr16	3432414	3443504	-
ENSG00000057149.16	SERPINB3	1	2.84214142403767	0.158006524978478	0.177339523756976	chr18	63655197	63661893	-
ENSG00000128242.13	GAL3ST1	1	0.773162869485622	0.158091394120657	0.177424380147248	chr22	30554635	30574665	-
ENSG00000158457.6	TSPAN33	2	11.484149269658	0.158210242853961	0.177547359312235	chr7	129144707	129169699	+
ENSG00000232922.1	MTND6P24	1	1.74550248044396	0.158400084437732	0.177749989292001	chr7	112373733	112374250	-
ENSG00000163630.11	SYNPR	1	2.46983532688702	0.158658315193534	0.178029334518822	chr3	63228315	63616924	+
ENSG00000177096.9	PHETA2	2	8.08193332592836	0.158689070157865	0.178053413048247	chr22	42074248	42079438	+
ENSG00000286132.1	AC022415.3	1	5.4268129237131	0.158730437249875	0.178089395152414	chr19	12075327	12113325	+
ENSG00000124209.4	RAB22A	2	11.7047032215709	0.158848668872286	0.178211607012119	chr20	58309715	58367507	+
ENSG00000176428.6	VPS37D	2	5.54233060429659	0.159121158302062	0.178506855559034	chr7	73667831	73672112	+
ENSG00000237522.1	NONOP2	1	3.79036852460472	0.15924607853699	0.178636531698428	chr2	60936819	60938049	-
ENSG00000150907.10	FOXO1	2	9.55159099351069	0.159626807082435	0.179053132418734	chr13	40555667	40666641	-
ENSG00000240590.1	RPSAP48	1	2.20162946099767	0.159903991199113	0.179353545528029	chr8	110105076	110105964	-
ENSG00000185989.11	RASA3	1	6.11190305675669	0.160095053366471	0.179557331915911	chr13	113977783	114132623	-
ENSG00000213212.3	NCLP1	1	2.43232608625598	0.160199660767502	0.179664135301556	chr9	136812788	136815536	-
ENSG00000198157.11	HMGN5	3	6.23792206879474	0.160223664517991	0.179680534370459	chrX	81113699	81201913	-
ENSG00000081985.11	IL12RB2	1	2.31939162083366	0.160431192835336	0.179902730466931	chr1	67307364	67397090	+
ENSG00000283515.1	AC020915.5	2	7.85308780871893	0.161063531740211	0.180601242516261	chr19	58228914	58315183	+
ENSG00000167741.10	GGT6	3	9.18267647951427	0.161226195536185	0.180773054859182	chr17	4556927	4560818	-
ENSG00000175792.12	RUVBL1	5	9.95249508932491	0.161451957142463	0.181015590654428	chr3	128064778	128153914	-
ENSG00000185896.11	LAMP1	2	14.689583570553	0.16169467600448	0.181277108962409	chr13	113297239	113323672	+
ENSG00000187715.13	KBTBD12	2	3.09082392596588	0.161707653605925	0.181281047088925	chr3	127915232	127987671	+
ENSG00000177034.16	MTX3	4	23.2114102947105	0.161852478569859	0.181432782514837	chr5	79976731	79991265	-
ENSG00000223573.7	TINCR	3	12.1456690397729	0.161967287279577	0.181550854641876	chr19	5558167	5578349	-
ENSG00000152939.17	MARVELD2	4	11.1425637733062	0.1623027172123	0.181916195152574	chr5	69415065	69444330	+
ENSG00000242950.7	ERVW-1	4	19.3905306314933	0.162354783660773	0.181963904936204	chr7	92468380	92477986	-
ENSG00000177363.5	LRRN4CL	1	5.32260842645898	0.162578744697555	0.182204253785388	chr11	62686406	62689530	-
ENSG00000099984.11	GSTT2	1	1.88056130116055	0.162755676873145	0.182391871695708	chr22	23980058	23983915	+
ENSG00000166130.15	IKBIP	3	14.4566263008244	0.162856224928171	0.182493872925886	chr12	98613405	98645113	-
ENSG00000196976.7	LAGE3	1	5.50297393516672	0.163001189385355	0.182645631562493	chrX	154477769	154479257	-
ENSG00000148483.9	TMEM236	1	5.0978482684237	0.163302722179476	0.182972799690155	chr10	17752201	17800868	+
ENSG00000258628.1	AC126603.1	1	4.21009346771099	0.163316260761872	0.182977264836041	chr15	20228620	20277503	-
ENSG00000203760.8	CENPW	2	5.95047579744259	0.163723681009672	0.183423003180759	chr6	126340174	126348875	+
ENSG00000196228.3	SULT1C3	1	1.65250617455069	0.16375269243304	0.183444774999708	chr2	108247195	108265351	+
ENSG00000091106.19	NLRC4	2	4.045787613662	0.164002675926476	0.183703330722252	chr2	32224453	32265732	-
ENSG00000284138.1	ATP6V0CP4	1	1.73869664229388	0.163999769559188	0.183703330722252	chr1	42952202	42952641	-
ENSG00000201999.1	RNA5SP428	1	1.42416749156552	0.164139699665457	0.183846062438158	chr16	66301809	66301940	+
ENSG00000160282.14	FTCD	1	1.94900686467128	0.164679844767997	0.184440270559701	chr21	46136262	46155579	-
ENSG00000000003.15	TSPAN6	3	9.97589843189306	0.164745742839727	0.18450328690266	chrX	100627108	100639991	-
ENSG00000137463.5	MGARP	1	3.5508856291144	0.164786597062277	0.184538250221235	chr4	139266165	139280225	-
ENSG00000152207.7	CYSLTR2	3	7.61957241201067	0.165335403224462	0.18513483190898	chr13	48653711	48711226	+
ENSG00000179965.12	ZNF771	3	10.0680478259398	0.165338657119152	0.18513483190898	chr16	30407414	30431108	+
ENSG00000236679.2	RPL23AP24	1	2.0362262122258	0.165403513301163	0.185196626344977	chr1	347982	348366	-
ENSG00000148384.13	INPP5E	2	9.84026203332169	0.165414373385346	0.185197959516545	chr9	136428619	136439845	-
ENSG00000102996.5	MMP15	1	6.5377703935569	0.16575193399472	0.185565045113448	chr16	58025754	58046901	+
ENSG00000272887.1	CSPG4P5	1	1.29311154179457	0.165935058533441	0.18575920136133	chr15	84401807	84408005	-
ENSG00000136463.8	TACO1	2	10.0131221694189	0.166072171816046	0.185901829736571	chr17	63600882	63608365	+
ENSG00000204301.6	NOTCH4	3	6.57224638165919	0.166132291952955	0.185958260053472	chr6	32194843	32224067	-
ENSG00000176083.17	ZNF683	1	1.20302329945328	0.166681664746165	0.186562291075461	chr1	26361634	26374522	-
ENSG00000233025.1	CRYZP1	1	1.34672231859584	0.166823500257127	0.186710132672515	chr7	103088664	103089610	-
ENSG00000132622.11	HSPA12B	1	4.67467644493349	0.166937566138617	0.186826878827447	chr20	3732685	3753111	+
ENSG00000116668.13	SWT1	3	16.3870432859476	0.167086783469755	0.18698294851278	chr1	185157080	185291781	+
ENSG00000118496.5	FBXO30	1	7.8264818101321	0.167122469776295	0.18701195744481	chr6	145793502	145814795	-
ENSG00000117983.17	MUC5B	1	4.33078282169542	0.167152927295806	0.18703511225662	chr11	1223066	1262172	+
ENSG00000168806.8	LCMT2	1	5.12190950972745	0.167225242553134	0.187105098178536	chr15	43323649	43330582	-
ENSG00000239257.1	RPL23AP1	1	1.35163486566975	0.167805470682386	0.187743336642312	chr6	29726669	29727139	-
ENSG00000205593.12	DENND6B	5	16.4466742069412	0.167981000838735	0.187928744688334	chr22	50309030	50327012	-
ENSG00000187815.10	ZFP69	2	8.59275439678861	0.168185817274868	0.188146893187638	chr1	40477290	40496343	+
ENSG00000153044.10	CENPH	4	11.1190295501144	0.168345936619184	0.188308798776755	chr5	69189574	69210357	+
ENSG00000167173.19	C15orf39	3	13.7879346282583	0.168350209442614	0.188308798776755	chr15	75195643	75212169	+
ENSG00000185862.7	EVI2B	2	7.16451640976381	0.168532376239141	0.188501553498498	chr17	31303770	31314105	-
ENSG00000170289.12	CNGB3	1	1.90492980847122	0.168545523161571	0.188505249933639	chr8	86553977	86743675	-
ENSG00000172519.9	OR10H5	1	4.74723833175911	0.168644590055473	0.188605035229036	chr19	15787661	15801025	+
ENSG00000157150.5	TIMP4	1	4.27359929126965	0.168788018735983	0.188754418336561	chr3	12153068	12158912	-
ENSG00000189306.11	RRP7A	3	17.2795652625847	0.168983991826396	0.188940478426792	chr22	42508344	42519796	-
ENSG00000196296.13	ATP2A1	2	3.07239132612624	0.168979909033121	0.188940478426792	chr16	28878405	28904509	+
ENSG00000228510.2	AL359091.2	1	1.08986650423951	0.168983288093138	0.188940478426792	chr9	128444587	128446628	+
ENSG00000154920.14	EME1	1	1.0081529137273	0.169218267185889	0.189182158431085	chr17	50373220	50381483	+
ENSG00000165186.12	PTCHD1	1	6.60505587171742	0.169219899662787	0.189182158431085	chrX	23334849	23404374	+
ENSG00000174567.8	GOLT1A	1	3.94455104611242	0.16945495515121	0.189433885251335	chr1	204198163	204213988	-
ENSG00000284762.1	AC022414.1	1	5.82200368166971	0.169497145765666	0.189469991411801	chr5	77086732	77427124	+
ENSG00000196449.4	YRDC	1	6.43048388089288	0.169697750053212	0.189672094232562	chr1	37802945	37808208	-
ENSG00000257542.5	OR7E47P	3	10.7873292183066	0.169694968757703	0.189672094232562	chr12	52084744	52108261	+
ENSG00000095777.17	MYO3A	1	1.6686831205645	0.169772078903838	0.189744099156515	chr10	25934229	26212532	+
ENSG00000160326.14	SLC2A6	2	3.41521437256491	0.169828899961842	0.189796529406533	chr9	133471094	133479127	-
ENSG00000185352.8	HS6ST3	2	7.69085068178609	0.169959309586259	0.189931189480461	chr13	96090839	96839562	+
ENSG00000132004.13	FBXW9	2	7.3014103485412	0.17030338495233	0.190304593465109	chr19	12688053	12696631	-
ENSG00000116031.9	CD207	1	4.9078997960656	0.170344220437467	0.190339119890252	chr2	70830211	70835816	-
ENSG00000233690.1	EBAG9P1	1	2.12973369255201	0.170427195576947	0.19042072552125	chr10	99697407	99697949	-
ENSG00000036565.15	SLC18A1	1	2.61168030717659	0.170803106800526	0.19082960418541	chr8	20144855	20183206	-
ENSG00000166133.18	RPUSD2	2	7.75892793885948	0.170900654031398	0.190927451391937	chr15	40569299	40574949	+
ENSG00000168993.15	CPLX1	1	3.45630830823805	0.171415405057853	0.191491353343427	chr4	784957	826129	-
ENSG00000175426.11	PCSK1	1	2.4439987566351	0.171438071593204	0.191505504795558	chr5	96390333	96434143	-
ENSG00000234882.1	EIF3EP1	1	4.26782979586978	0.171494341442691	0.191557189108991	chr6	73291962	73293277	+
ENSG00000131634.14	TMEM204	2	9.61967804602662	0.171583494385911	0.191634419964625	chr16	1528688	1555580	+
ENSG00000269955.2	FMC1-LUC7L2	1	6.94697130127466	0.171577712983156	0.191634419964625	chr7	139341360	139422599	+
ENSG00000214174.8	AMZ2P1	3	13.3453282873474	0.171826610417651	0.191894756229112	chr17	64966550	64975576	-
ENSG00000180644.8	PRF1	2	5.81534506930531	0.172082072258828	0.192168849045148	chr10	70597348	70602759	-
ENSG00000161944.16	ASGR2	1	0.774141120504046	0.172330472104127	0.192435024032785	chr17	7101322	7115700	-
ENSG00000111788.10	AC009533.1	1	5.35571872542885	0.172353436491807	0.192449447276138	chr12	9277235	9313241	+
ENSG00000154548.9	SRSF12	1	5.32111357755512	0.17267245954351	0.192794427983959	chr6	89095959	89118071	-
ENSG00000215869.4	AC092506.1	1	1.8721301398512	0.172905087208446	0.193042910830858	chr1	104072983	104226678	+
ENSG00000109181.12	UGT2B10	1	1.06455969576423	0.17306487112275	0.193210041770461	chr4	68815994	68832023	+
ENSG00000176101.12	SSNA1	2	11.7196281530255	0.173316510541613	0.193479694958531	chr9	137188660	137190370	+
ENSG00000158683.8	PKD1L1	2	8.89692111356612	0.173775488466126	0.193980762943916	chr7	47740202	47948491	-
ENSG00000165474.8	GJB2	1	3.6943928746021	0.173809225764691	0.194003416843067	chr13	20187463	20192938	-
ENSG00000183908.7	LRRC55	1	2.85118124605009	0.173816040987157	0.194003416843067	chr11	57181747	57191717	+
ENSG00000112494.10	UNC93A	1	1.94415959226216	0.173872806385844	0.194050936708726	chr6	167271169	167316014	+
ENSG00000266946.1	MRPL37P1	1	5.27116438481715	0.173878879329356	0.194050936708726	chr18	58690356	58692153	+
ENSG00000231466.2	AL022324.2	1	3.07643985568952	0.17392745000815	0.194093832663643	chr22	25349543	25350322	-
ENSG00000253183.1	AC005531.1	1	3.62616599015257	0.174055370411607	0.194225268555902	chr7	139502453	139503812	+
ENSG00000104825.17	NFKBIB	3	11.0593681606206	0.1754283219778	0.195745916157343	chr19	38899700	38908893	+
ENSG00000198535.5	C2CD4A	1	4.64487586165179	0.175602319895028	0.195928651575759	chr15	62066977	62070917	+
ENSG00000231924.9	PSG1	1	1.320674476032	0.175705081130551	0.196031887860047	chr19	42866464	42879822	-
ENSG00000234602.9	MCIDAS	1	1.50844848243257	0.175970511765489	0.196316589692708	chr5	55219564	55227315	-
ENSG00000215302.8	AC127502.1	3	11.8146447013089	0.176076851980959	0.196423783912359	chr15	30470779	30507623	+
ENSG00000187323.12	DCC	3	7.07542220853365	0.176590992790543	0.19698586400217	chr18	52340197	53535903	+
ENSG00000123901.9	GPR83	1	4.48669106668536	0.176705165806855	0.197101743678219	chr11	94377316	94401419	-
ENSG00000256229.8	ZNF486	2	10.2623122229678	0.176913141240139	0.197322233529722	chr19	20167214	20200488	+
ENSG00000164976.9	MYORG	1	7.20639802075507	0.17732978494313	0.197775424853885	chr9	34366666	34376898	-
ENSG00000119973.6	PRLHR	1	2.50952978379722	0.177340181095721	0.197775503000253	chr10	118589997	118595648	-
ENSG00000215910.7	C1orf167	1	3.03688006009364	0.177378677528315	0.197806917653556	chr1	11761787	11789585	+
ENSG00000185633.10	NDUFA4L2	2	6.01599195759792	0.177534877135714	0.19796957974967	chr12	57234903	57240715	-
ENSG00000214688.6	C10orf105	1	1.52920874998409	0.177630847416445	0.198065064945402	chr10	71711701	71737824	-
ENSG00000274897.3	PANO1	1	3.59413189605706	0.177718240475109	0.198150975656058	chr11	797511	799185	+
ENSG00000101825.8	MXRA5	1	8.57290834196541	0.178364432905185	0.198852636858053	chrX	3308565	3346652	-
ENSG00000264204.2	AGAP7P	1	7.14435730805111	0.178368313121775	0.198852636858053	chr10	46109621	46131358	+
ENSG00000243955.6	GSTA1	1	4.73563958783941	0.178405631984214	0.198882665118075	chr6	52791371	52803860	-
ENSG00000180764.13	PIPSL	1	2.72713779485363	0.179271531378023	0.199836319432154	chr10	93958191	93961540	-
ENSG00000124249.7	KCNK15	1	3.06740691132512	0.179829170251934	0.200446260713222	chr20	44745865	44752313	+
ENSG00000213260.3	YWHAZP5	1	1.83471667622891	0.179976976891131	0.200599338826573	chr10	105686322	105687051	+
ENSG00000227081.5	AC005912.1	1	2.44242460316166	0.180025783426295	0.200642061679594	chr12	3211663	3211917	-
ENSG00000116194.13	ANGPTL1	3	13.423716675229	0.180199311219598	0.200823775619048	chr1	178849535	178871077	-
ENSG00000213885.4	RPL13AP7	1	3.4342101114771	0.180687631372013	0.201356269486714	chr21	25361821	25381756	+
ENSG00000105996.7	HOXA2	1	2.30542581322654	0.180767992410576	0.201434102783324	chr7	27100354	27102686	-
ENSG00000227376.1	FTH1P16	1	3.23534120336101	0.181069132169293	0.201757931726015	chr11	77734475	77735026	-
ENSG00000139826.6	ABHD13	1	7.44142256765399	0.181191377974815	0.201882400369495	chr13	108218392	108234243	+
ENSG00000254348.1	AC120036.3	1	1.93145881802372	0.181314391204775	0.202007709542496	chr8	47189305	47189560	+
ENSG00000139946.10	PELI2	3	11.4666905869216	0.181537330526266	0.202244328267193	chr14	56117814	56301524	+
ENSG00000213588.6	ZBTB9	1	2.21863372995116	0.182160805071798	0.202920605761888	chr6	33453970	33457544	+
ENSG00000237517.9	DGCR5	1	4.94219756346181	0.182165556073195	0.202920605761888	chr22	18970514	18994628	+
ENSG00000176749.9	CDK5R1	1	4.89613055307843	0.182799262861202	0.203614671798814	chr17	32486993	32491253	+
ENSG00000198205.6	ZXDA	1	6.78066697873495	0.182942973364809	0.203751047790672	chrX	57906708	57910820	-
ENSG00000242193.11	CRYZL2P	4	18.2489964667869	0.182936594182991	0.203751047790672	chr1	178006136	178037950	-
ENSG00000170846.17	AC093323.1	4	21.0641329083452	0.182977488603664	0.203777639215372	chr4	6663396	6676755	+
ENSG00000258469.1	CHMP4BP1	1	4.1614788777435	0.183274309193312	0.204096333739142	chr14	55298644	55299231	+
ENSG00000101307.15	SIRPB1	1	4.31000350808197	0.183528740024221	0.204367788237436	chr20	1563521	1620061	-
ENSG00000104327.7	CALB1	2	7.22121436456297	0.183702462074976	0.20454934341736	chr8	90058608	90095475	-
ENSG00000096092.6	TMEM14A	1	6.71761237153908	0.183812134122991	0.204659563123918	chr6	52671113	52686588	+
ENSG00000178878.12	APOLD1	2	10.059397212319	0.183877762929925	0.204720734371729	chr12	12725917	12829975	+
ENSG00000204805.9	AL391987.2	1	5.04685496410152	0.184036506230067	0.204885561719627	chr9	61861625	61863200	+
ENSG00000101811.13	CSTF2	3	14.1688909605673	0.184149378247732	0.204999304945004	chrX	100820359	100840932	+
ENSG00000169019.11	COMMD8	1	6.12179604568113	0.184668108829282	0.205564819737722	chr4	47450787	47463702	-
ENSG00000166961.15	MS4A15	1	3.33481821609553	0.184744958936285	0.205638414511923	chr11	60756867	60776733	+
ENSG00000127831.11	VIL1	1	2.02734991002993	0.184774751100194	0.20565962388552	chr2	218419121	218453295	+
ENSG00000172061.8	LRRC15	1	1.53154122437541	0.185201410497178	0.206110552890904	chr3	194355247	194369743	-
ENSG00000234889.2	AL391666.1	1	2.05371805036655	0.185197390881272	0.206110552890904	chrX	97975878	97978641	-
ENSG00000132821.12	VSTM2L	2	8.12337364688263	0.185636561367902	0.206582828416677	chr20	37903111	37945350	+
ENSG00000078596.11	ITM2A	3	10.6944200857107	0.18574502597089	0.206679514461189	chrX	79360384	79367667	-
ENSG00000231615.2	AL645568.2	1	4.79523985077159	0.185735711017889	0.206679514461189	chr1	173362397	173363733	-
ENSG00000197106.7	SLC6A17	1	3.74593697442985	0.185902506109698	0.206842726822298	chr1	110150494	110202202	+
ENSG00000145536.15	ADAMTS16	1	3.94551338133067	0.186160063746059	0.207117264067863	chr5	5140330	5320304	+
ENSG00000121236.21	TRIM6	3	8.15736788993811	0.186201095608841	0.207150881981653	chr11	5596109	5612958	+
ENSG00000284791.1	SMIM41	1	4.07342338502051	0.186295211242296	0.207243548871679	chr12	52079696	52108239	+
ENSG00000198452.7	OR14L1P	1	3.94823188683459	0.18663782204637	0.207612626649676	chr1	247617143	247622372	+
ENSG00000134757.5	DSG3	1	3.91148566248176	0.186883667200128	0.207874027404847	chr18	31447741	31478702	+
ENSG00000133661.16	SFTPD	2	4.77933093450498	0.186917925205893	0.207900059318726	chr10	79937740	79982614	-
ENSG00000176692.8	FOXC2	1	1.41093225973112	0.187258781445736	0.208267083272178	chr16	86566829	86569728	+
ENSG00000100079.7	LGALS2	1	2.83167731000346	0.187483768116274	0.208505203270874	chr22	37570248	37582616	-
ENSG00000184984.10	CHRM5	1	4.19887585279012	0.187567847362436	0.208586598184563	chr15	33968497	34067458	+
ENSG00000229052.2	AL449283.1	1	3.8822180081498	0.187666623387022	0.208684326389435	chr1	92930696	92934098	+
ENSG00000163376.11	KBTBD8	1	4.91848151461548	0.187693785061849	0.208702413079222	chr3	66998307	67011210	+
ENSG00000275004.4	ZNF280B	3	7.12463637107978	0.187830080074068	0.208841839292849	chr22	22484421	22508742	-
ENSG00000223878.1	PPIAP53	1	2.95735952442702	0.187895466751052	0.208902413344338	chr17	15506866	15507354	+
ENSG00000154654.15	NCAM2	4	13.6444847382469	0.188457722025758	0.209515367422762	chr21	20998409	21543329	+
ENSG00000143196.5	DPT	1	6.11891959233749	0.188541516991894	0.209596359332854	chr1	168695468	168729206	-
ENSG00000251400.1	ALDH7A1P1	1	3.36242369129399	0.188809519550711	0.209882108412929	chr5	77290268	77291800	+
ENSG00000189045.14	ANKDD1B	1	1.92766647070141	0.189056351443513	0.210144292217376	chr5	75611182	75681773	+
ENSG00000145041.15	DCAF1	3	18.6760881367849	0.189794707243288	0.210952763917752	chr3	51395867	51500002	-
ENSG00000235436.10	DPY19L2P4	1	4.81881119407631	0.190036465341014	0.211209216078248	chr7	90119400	90125600	+
ENSG00000241839.10	PLEKHO2	2	9.09424253646154	0.190331617092447	0.211524977496323	chr15	64841883	64868002	+
ENSG00000152578.13	GRIA4	1	1.35654787046845	0.190815374231506	0.212050296643808	chr11	105609994	105982092	+
ENSG00000230043.1	TMSB4XP6	1	2.6968252248456	0.190885654297365	0.212116090552184	chr20	50840615	50840749	-
ENSG00000170961.7	HAS2	1	5.14686442385085	0.191092621159484	0.212333757212252	chr8	121612116	121641440	-
ENSG00000250731.1	TPM3P6	1	5.46602144807091	0.191233058877829	0.212477478633661	chr19	53479350	53480091	+
ENSG00000188730.5	VWC2	1	2.69436477968708	0.191317546185555	0.212559020946223	chr7	49773638	49921950	+
ENSG00000151952.16	TMEM132D	2	5.29540469302643	0.191413041036838	0.212652782771378	chr12	129071725	129904025	-
ENSG00000145365.11	TIFA	2	12.0888230009563	0.191495265157816	0.212731791286332	chr4	112274537	112285904	-
ENSG00000110680.12	CALCA	1	2.42769523966268	0.191648541313936	0.212889717653741	chr11	14966668	14972354	-
ENSG00000167720.13	SRR	6	12.8374258925524	0.191747890584293	0.212975373948096	chr17	2303383	2325260	+
ENSG00000265417.1	AP005119.2	1	1.47393292533644	0.191741761326754	0.212975373948096	chr18	1362445	1363873	-
ENSG00000279049.1	AL353898.2	1	2.29375937044589	0.19213176514397	0.213389370704694	chr1	54099968	54100224	-
ENSG00000124490.14	CRISP2	2	2.97274193266363	0.192151083216749	0.213398451632286	chr6	49692358	49713590	-
ENSG00000175879.9	HOXD8	3	10.3258972385267	0.192173694941327	0.21341118914659	chr2	176129694	176132695	+
ENSG00000211801.3	TRAV21	1	1.68599157233332	0.192839785953917	0.214138475207292	chr14	22052514	22053056	+
ENSG00000180113.16	TDRD6	3	11.8637193611652	0.192940801299333	0.214238226406524	chr6	46687875	46704319	+
ENSG00000171421.13	MRPL36	2	9.71504270783766	0.192954440219837	0.214240950349597	chr5	1798385	1801366	-
ENSG00000166897.15	ELFN2	2	8.43243903965111	0.193080271667654	0.214368236232715	chr22	37367960	37427479	-
ENSG00000103044.11	HAS3	2	5.29802041669426	0.193404559059626	0.214715831188791	chr16	69105653	69118719	+
