chr	start	end	strand	target_id	gene_name	pval	qval	num_aggregated_transcripts	sum_mean_obs_counts
chr19	21709522	21710191	+	ENSG00000268535.1	MTDHP4	0.863902876117346	0.999828459195453	1	2.18365408392023
chr19	21063924	21064261	+	ENSG00000268598.1	VN1R80P	0.385373019066586	0.999828459195453	1	1.90894893843881
chr19	42234583	42255132	-	ENSG00000268643.1	AC006486.1	0.694053986725433	0.999828459195453	1	5.00814069305582
chr19	21276023	21276332	-	ENSG00000268747.1	AC022432.1	0.858766904423684	0.999828459195453	1	2.09826693600049
chr19	57819719	57858941	+	ENSG00000268750.7	AC010522.1	0.713662842899849	0.999828459195453	5	18.1741540366542
chr19	53599628	53608451	-	ENSG00000268864.4	AC011487.2	0.833004535341931	0.999828459195453	1	3.12758743785068
chr19	40771648	40796943	+	ENSG00000268975.2	MIA-RAB4B	0.317380878623025	0.999828459195453	1	3.41470112730971
chr19	53197111	53214522	+	ENSG00000269001.2	AC092070.2	0.823878167879041	0.999828459195453	3	13.1965710296173
chr19	57682045	57753575	+	ENSG00000269026.2	AC003006.1	0.550505986005862	0.999828459195453	1	1.70925700947945
chr19	58586158	58586356	+	ENSG00000269032.1	AC016629.1	0.567969188662824	0.999828459195453	1	2.34296885168141
chr19	22974883	23003176	-	ENSG00000269067.2	ZNF728	0.422134775602534	0.999828459195453	1	2.90494052972651
chr19	40023384	40025502	-	ENSG00000269069.1	AC007842.1	0.817621896111144	0.999828459195453	1	3.96725319874886
chr19	38941401	38975742	-	ENSG00000269190.6	FBXO17	0.748231771143992	0.999828459195453	3	9.74757047747737
chr19	21405159	21491266	+	ENSG00000269237.1	AC010615.4	0.601199365920984	0.999828459195453	1	2.57294064057419
chr19	57819721	57846238	+	ENSG00000269343.8	ZNF587B	0.668160312289957	0.999828459195453	2	12.6196786069385
chr19	22174766	22175191	-	ENSG00000269345.1	VN1R85P	0.420826022914256	0.999828459195453	1	2.25419907720094
chr19	51594561	51606150	+	ENSG00000269388.1	AC018755.3	0.624642134426167	0.999828459195453	2	4.41225861548087
chr19	50418938	50431314	+	ENSG00000269404.7	SPIB	0.719606695865521	0.999828459195453	3	12.2759155421191
chr19	23935220	23936173	+	ENSG00000269421.1	AC011503.3	0.378935051179404	0.999828459195453	1	3.6175944164842
chr19	51842878	51843315	-	ENSG00000269483.2	AC006272.2	0.551801569724291	0.999828459195453	1	1.67721664730835
chr19	57389884	57419994	+	ENSG00000269533.5	AC003002.3	0.761714695335228	0.999828459195453	1	3.20612791481989
chr19	20691336	20697615	+	ENSG00000269779.1	AC010329.2	0.157847146966486	0.999828459195453	1	4.03248669601452
chr19	23255053	23257939	-	ENSG00000269837.1	IPO5P1	0.736481090889926	0.999828459195453	2	10.3574277833052
chr19	21750747	21753438	+	ENSG00000269845.1	AC092364.2	0.995891586360584	0.999828459195453	1	2.18429185832307
chr19	58396090	58397079	+	ENSG00000269855.2	RNF225	0.21470328643612	0.999828459195453	1	3.00408848826644
chr19	40798996	40808434	+	ENSG00000269858.6	EGLN2	0.60360419418522	0.999828459195453	9	36.7888852985251
chr19	52110318	52110726	-	ENSG00000270248.1	AC011468.4	0.428889086430707	0.999828459195453	1	2.96502973155874
chr19	23123188	23124088	-	ENSG00000270479.1	BNIP3P37	0.830239099591659	0.999828459195453	1	2.90222635411511
chr19	22770937	22771191	+	ENSG00000270518.2	AC008626.1	0.549793787484052	0.999828459195453	1	2.12322885649011
chr19	34866352	34866919	+	ENSG00000270624.1	AC008555.3	0.385422687848509	0.999828459195453	1	2.3517890700722
chr19	57867885	57868834	+	ENSG00000270804.1	AC010326.5	0.971281250226004	0.999828459195453	2	9.69930556696861
chr19	21997648	21998840	+	ENSG00000271095.1	BNIP3P28	0.150460710871269	0.999828459195453	1	3.63787029553142
chr19	35717973	35738878	+	ENSG00000272333.6	KMT2B	0.483081556355844	0.999828459195453	3	9.71577462618026
chr19	44501677	44529788	-	ENSG00000273777.5	CEACAM20	0.901441366441488	0.999828459195453	5	15.4699160777968
chr19	23479762	23480468	-	ENSG00000275201.1	AC074140.1	0.069427218253358	0.999828459195453	1	2.23561888317115
chr19	39863323	39934626	-	ENSG00000275395.6	FCGBP	0.247003375120649	0.999828459195453	1	6.13720368148622
chr19	23842549	23843230	+	ENSG00000277493.1	AC139769.3	0.456467921631936	0.999828459195453	1	4.11236101099001
chr19	46424697	46428951	-	ENSG00000277531.2	PNMA8C	0.918468115692319	0.999828459195453	1	4.42993671228432
chr19	52392659	52392755	+	ENSG00000277977.1	AC010332.1	0.93892870771395	0.999828459195453	1	3.31656296358895
chr19	58278955	58302791	+	ENSG00000278129.2	ZNF8	0.544342726919996	0.999828459195453	1	7.59950959100507
chr19	44417519	44448578	-	ENSG00000278318.5	ZNF229	0.945698602997909	0.999828459195453	5	22.5883170918801
chr19	20674923	20696533	+	ENSG00000280171.1	AC010329.5	0.710433049483365	0.999828459195453	1	2.14023604384545
chr19	23222755	23274221	-	ENSG00000283201.1	AC092329.3	0.970565178426782	0.999828459195453	1	5.82446407970515
chr19	51860242	51863236	-	ENSG00000283236.1	AC074141.1	0.0851693002333533	0.999828459195453	1	7.98378982523198
chr19	51914675	51917703	-	ENSG00000283285.1	AC011460.1	0.232472686010176	0.999828459195453	1	1.90540874994326
chr19	58228914	58315183	+	ENSG00000283515.1	AC020915.5	0.581227166685068	0.999828459195453	2	8.21802712191138
chr19	45212621	45245431	-	ENSG00000283632.2	EXOC3L2	0.0644706146019883	0.999828459195453	1	5.09204300450328
chr19	35106510	35124297	+	ENSG00000285526.1	AC020907.6	0.471623439583194	0.999828459195453	1	2.65464703445851
chr19	53431984	53461862	+	ENSG00000286261.1	AC022137.3	0.291040438440521	0.999828459195453	2	12.8613546819711
chr19	52453580	52458836	+	ENSG00000288253.1	AC010332.3	0.829930097224632	0.999828459195453	1	3.88606962125043
